"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c4.csv",,,,"Date:","20 Jun 2018 00:47:51 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
20-06 00:47:51,0.001,0.0,0.582,176607232.0,16711680.0,146747392.0,1757175808.0,0.0,0.0,52580.357,625110.853,11481.090,28490.784,10.786,10.649,78.393,0.169,0.0,0.004,12.404,10.642,70.158,0.015,0.0,6.780,0.0,0.0,2.517,2.257,1.290,1.330,0.980,
20-06 00:47:52,3.0,0.0,0.0,178507776.0,16711680.0,146751488.0,1755271168.0,0.0,0.0,0.0,0.0,37606.0,75444.0,34.021,39.175,26.804,0.0,0.0,0.0,31.0,23.0,21.0,0.0,0.0,25.0,5945892.0,2477892.0,0.0,0.0,1.290,1.330,0.980,
20-06 00:47:53,2.0,0.0,0.0,178638848.0,16719872.0,146751488.0,1755131904.0,0.0,0.0,0.0,28672.0,37861.0,77321.0,35.644,38.614,25.743,0.0,0.0,0.0,34.343,29.293,18.182,0.0,0.0,18.182,6032896.0,2547455.0,0.0,2.0,1.350,1.340,0.990,
20-06 00:47:54,2.0,0.0,0.0,178696192.0,16719872.0,146751488.0,1755074560.0,0.0,0.0,0.0,0.0,38026.0,74331.0,37.0,40.0,23.0,0.0,0.0,0.0,31.313,24.242,22.222,0.0,0.0,22.222,5957440.0,2507283.0,0.0,0.0,1.350,1.340,0.990,
20-06 00:47:55,3.0,0.0,0.0,178483200.0,16719872.0,146751488.0,1755287552.0,0.0,0.0,0.0,0.0,37301.0,71925.0,36.170,36.170,27.660,0.0,0.0,0.0,31.313,26.263,21.212,0.0,0.0,21.212,6205696.0,2576048.0,0.0,0.0,1.350,1.340,0.990,
20-06 00:47:56,2.0,0.0,0.0,178638848.0,16719872.0,146751488.0,1755131904.0,0.0,0.0,0.0,0.0,36807.0,70607.0,40.0,35.0,25.0,0.0,0.0,0.0,27.551,30.612,21.429,0.0,0.0,20.408,6063012.0,2538249.0,0.0,0.0,1.350,1.340,0.990,
20-06 00:47:57,2.0,0.0,0.0,178757632.0,16719872.0,146751488.0,1755013120.0,0.0,0.0,0.0,0.0,36601.0,68476.0,46.939,28.571,24.490,0.0,0.0,0.0,34.343,23.232,22.222,0.0,0.0,20.202,6009562.0,2510750.0,0.0,0.0,1.350,1.340,0.990,
20-06 00:47:58,3.0,0.0,0.0,178823168.0,16728064.0,146751488.0,1754939392.0,0.0,0.0,0.0,12288.0,35726.0,68948.0,39.604,33.663,26.733,0.0,0.0,0.0,31.0,27.0,21.0,0.0,0.0,21.0,5954260.0,2492465.0,0.0,2.0,1.480,1.370,1.0,
20-06 00:47:59,2.0,0.0,0.0,178790400.0,16728064.0,146751488.0,1754972160.0,0.0,0.0,0.0,0.0,33958.0,67903.0,39.583,36.458,23.958,0.0,0.0,0.0,32.990,21.649,25.773,0.0,0.0,19.588,5732032.0,2393111.0,0.0,0.0,1.480,1.370,1.0,
20-06 00:48:00,3.0,0.0,0.0,178872320.0,16728064.0,146751488.0,1754890240.0,0.0,0.0,0.0,0.0,27978.0,65071.0,35.354,36.364,28.283,0.0,0.0,0.0,33.333,18.627,24.510,0.0,0.0,23.529,5430690.0,2364672.0,0.0,0.0,1.480,1.370,1.0,
20-06 00:48:01,2.0,0.0,0.0,178900992.0,16728064.0,146751488.0,1754861568.0,0.0,0.0,0.0,45056.0,28660.0,70262.0,36.735,32.653,30.612,0.0,0.0,0.0,32.990,28.866,19.588,0.0,0.0,18.557,5785606.0,2452600.0,0.0,9.0,1.480,1.370,1.0,
20-06 00:48:02,3.0,0.0,0.0,178884608.0,16728064.0,146751488.0,1754877952.0,0.0,0.0,0.0,0.0,33444.0,81598.0,46.465,33.333,20.202,0.0,0.0,0.0,25.253,32.323,19.192,0.0,0.0,23.232,6937870.0,2840983.0,0.0,0.0,1.480,1.370,1.0,
20-06 00:48:03,2.0,0.0,0.0,178925568.0,16736256.0,146751488.0,1754828800.0,0.0,0.0,0.0,12288.0,32923.0,89420.0,40.594,35.644,23.762,0.0,0.0,0.0,28.713,33.663,15.842,0.0,0.0,21.782,6508430.0,2695747.0,0.0,2.0,1.440,1.360,1.0,
20-06 00:48:04,3.0,0.0,0.0,179015680.0,16736256.0,146751488.0,1754738688.0,0.0,0.0,0.0,0.0,33124.0,85984.0,43.750,29.167,27.083,0.0,0.0,0.0,26.042,31.250,15.625,0.0,0.0,27.083,6595770.0,2731747.0,0.0,0.0,1.440,1.360,1.0,
20-06 00:48:05,2.0,0.0,0.0,179392512.0,16736256.0,146751488.0,1754361856.0,0.0,0.0,0.0,0.0,31597.0,81907.0,42.424,32.323,25.253,0.0,0.0,0.0,29.703,29.703,16.832,0.0,0.0,23.762,6498746.0,2700208.0,0.0,0.0,1.440,1.360,1.0,
20-06 00:48:06,2.0,0.0,0.0,179429376.0,16736256.0,146751488.0,1754324992.0,0.0,0.0,0.0,0.0,32187.0,86994.0,38.710,32.258,29.032,0.0,0.0,0.0,28.261,30.435,18.478,0.0,0.0,22.826,6331902.0,2725097.0,0.0,0.0,1.440,1.360,1.0,
20-06 00:48:07,2.0,0.0,0.0,179363840.0,16736256.0,146755584.0,1754386432.0,0.0,0.0,0.0,0.0,34191.0,83018.0,48.0,24.0,28.0,0.0,0.0,0.0,33.0,31.0,17.0,0.0,0.0,19.0,6363456.0,2678033.0,0.0,0.0,1.440,1.360,1.0,
20-06 00:48:08,3.0,0.0,0.0,179363840.0,16744448.0,146755584.0,1754378240.0,0.0,0.0,0.0,12288.0,33226.0,94826.0,37.634,33.333,29.032,0.0,0.0,0.0,28.155,30.097,15.534,0.0,0.0,26.214,6441166.0,2669297.0,0.0,2.0,1.650,1.410,1.010,
20-06 00:48:09,2.0,0.0,0.0,179597312.0,16744448.0,146755584.0,1754144768.0,0.0,0.0,0.0,0.0,33480.0,90292.0,48.485,26.263,25.253,0.0,0.0,0.0,23.232,30.303,16.162,0.0,0.0,30.303,6618376.0,2751640.0,0.0,0.0,1.650,1.410,1.010,
20-06 00:48:10,2.0,0.0,0.0,179302400.0,16744448.0,146755584.0,1754439680.0,0.0,0.0,0.0,0.0,34199.0,89970.0,46.392,28.866,24.742,0.0,0.0,0.0,32.0,30.0,18.0,0.0,0.0,20.0,6498584.0,2693905.0,0.0,0.0,1.650,1.410,1.010,
20-06 00:48:11,2.0,0.0,0.0,179118080.0,16744448.0,146755584.0,1754624000.0,0.0,0.0,0.0,8192.0,35752.0,101658.0,46.809,28.723,24.468,0.0,0.0,0.0,29.703,34.653,13.861,0.0,0.0,21.782,6631424.0,2565217.0,0.0,2.0,1.650,1.410,1.010,
20-06 00:48:12,2.0,0.0,0.0,179060736.0,16744448.0,146755584.0,1754681344.0,0.0,0.0,0.0,0.0,33553.0,89277.0,46.535,31.683,21.782,0.0,0.0,0.0,27.083,29.167,17.708,0.0,0.0,26.042,6544182.0,2582682.0,0.0,0.0,1.650,1.410,1.010,
20-06 00:48:13,3.0,0.0,0.0,179269632.0,16752640.0,146755584.0,1754464256.0,0.0,0.0,0.0,12288.0,30588.0,74238.0,36.458,35.417,28.125,0.0,0.0,0.0,33.654,22.115,22.115,0.0,0.0,22.115,5870718.0,2369635.0,0.0,2.0,1.920,1.470,1.040,
20-06 00:48:14,2.0,0.0,0.0,179212288.0,16752640.0,146755584.0,1754521600.0,0.0,0.0,0.0,0.0,28137.0,65199.0,29.703,40.594,29.703,0.0,0.0,0.0,32.292,17.708,25.0,0.0,0.0,25.0,5471610.0,2332854.0,0.0,0.0,1.920,1.470,1.040,
20-06 00:48:15,1.0,0.0,0.0,179286016.0,16752640.0,146755584.0,1754447872.0,0.0,0.0,0.0,0.0,29803.0,68403.0,32.0,36.0,32.0,0.0,0.0,0.0,40.0,18.0,22.0,0.0,0.0,20.0,5655202.0,2327002.0,0.0,0.0,1.920,1.470,1.040,
20-06 00:48:16,2.0,0.0,0.0,179408896.0,16752640.0,146755584.0,1754324992.0,0.0,0.0,0.0,0.0,32894.0,68833.0,32.673,39.604,27.723,0.0,0.0,0.0,32.653,24.490,22.449,0.0,0.0,20.408,5662504.0,2361367.0,0.0,0.0,1.920,1.470,1.040,
