"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c1000.csv",,,,"Date:","20 Jun 2018 01:33:20 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
20-06 01:33:20,0.0,0.0,0.328,297996288.0,20836352.0,147628032.0,1630781440.0,0.0,0.0,27963.845,333450.237,17537.246,45444.747,20.768,19.305,59.833,0.090,0.0,0.003,18.493,15.565,53.398,0.008,0.0,12.536,0.0,0.0,1.342,1.471,1.640,2.120,2.0,
20-06 01:33:21,0.0,0.0,0.0,297947136.0,20836352.0,147632128.0,1630826496.0,0.0,0.0,0.0,0.0,50.0,77.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,120.0,138.0,0.0,0.0,1.640,2.120,2.0,
20-06 01:33:22,0.0,0.0,0.0,297947136.0,20836352.0,147632128.0,1630826496.0,0.0,0.0,0.0,0.0,39.0,74.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,1284.0,0.0,0.0,1.640,2.120,2.0,
20-06 01:33:23,0.0,0.0,0.0,297947136.0,20836352.0,147632128.0,1630826496.0,0.0,0.0,0.0,0.0,37.0,68.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,548.0,0.0,0.0,1.640,2.120,2.0,
20-06 01:33:24,0.0,0.0,0.0,297947136.0,20836352.0,147632128.0,1630826496.0,0.0,0.0,0.0,0.0,36.0,65.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,548.0,0.0,0.0,1.640,2.120,2.0,
20-06 01:33:25,0.0,0.0,0.0,297947136.0,20836352.0,147632128.0,1630826496.0,0.0,0.0,0.0,0.0,36.0,66.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,548.0,0.0,0.0,1.510,2.090,1.990,
20-06 01:33:26,0.0,0.0,0.0,297938944.0,20844544.0,147632128.0,1630826496.0,0.0,0.0,0.0,36864.0,44.0,76.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,548.0,0.0,4.0,1.510,2.090,1.990,
20-06 01:33:27,0.0,0.0,0.0,297938944.0,20844544.0,147632128.0,1630826496.0,0.0,0.0,0.0,0.0,39.0,74.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,548.0,0.0,0.0,1.510,2.090,1.990,
20-06 01:33:28,0.0,0.0,0.0,297938944.0,20844544.0,147632128.0,1630826496.0,0.0,0.0,0.0,0.0,38.0,66.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,564.0,0.0,0.0,1.510,2.090,1.990,
20-06 01:33:29,0.0,0.0,0.0,297938944.0,20844544.0,147632128.0,1630826496.0,0.0,0.0,0.0,0.0,39.0,72.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,548.0,0.0,0.0,1.510,2.090,1.990,
20-06 01:33:30,0.0,0.0,0.0,297938944.0,20844544.0,147632128.0,1630826496.0,0.0,0.0,0.0,0.0,36.0,66.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,548.0,0.0,0.0,1.390,2.050,1.980,
20-06 01:33:31,0.0,0.0,0.0,297938944.0,20852736.0,147623936.0,1630826496.0,0.0,0.0,0.0,12288.0,43.0,80.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,548.0,0.0,2.0,1.390,2.050,1.980,
20-06 01:33:32,0.0,0.0,0.0,297930752.0,20852736.0,147632128.0,1630826496.0,0.0,0.0,0.0,0.0,41.0,72.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,548.0,0.0,0.0,1.390,2.050,1.980,
20-06 01:33:33,0.0,0.0,0.0,297930752.0,20852736.0,147632128.0,1630826496.0,0.0,0.0,0.0,0.0,36.0,66.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,564.0,0.0,0.0,1.390,2.050,1.980,
20-06 01:33:34,3.0,0.0,0.0,310960128.0,20852736.0,147632128.0,1617797120.0,0.0,0.0,0.0,0.0,6543.0,17457.0,11.224,7.143,81.633,0.0,0.0,0.0,7.0,6.0,78.0,0.0,0.0,9.0,2932150.0,671537.0,0.0,0.0,1.390,2.050,1.980,
20-06 01:33:35,4.0,0.0,0.0,314843136.0,20852736.0,147632128.0,1613914112.0,0.0,0.0,0.0,0.0,30988.0,92365.0,55.556,34.343,10.101,0.0,0.0,0.0,29.592,29.592,11.224,0.0,0.0,29.592,7916178.0,3008601.0,0.0,0.0,1.440,2.050,1.980,
20-06 01:33:36,2.0,0.0,0.0,320090112.0,20856832.0,147632128.0,1608663040.0,0.0,0.0,0.0,40960.0,26075.0,72447.0,46.0,30.0,24.0,0.0,0.0,0.0,27.835,29.897,13.402,0.0,0.0,28.866,6709314.0,2810157.0,0.0,6.0,1.440,2.050,1.980,
20-06 01:33:37,2.0,0.0,0.0,337154048.0,20865024.0,147632128.0,1591590912.0,0.0,0.0,0.0,32768.0,32758.0,99253.0,52.525,32.323,15.152,0.0,0.0,0.0,24.742,31.959,20.619,0.0,0.0,22.680,7090344.0,2882735.0,0.0,2.0,1.440,2.050,1.980,
20-06 01:33:38,2.0,0.0,0.0,345427968.0,20865024.0,147636224.0,1583312896.0,0.0,0.0,0.0,0.0,28813.0,92283.0,50.0,28.571,21.429,0.0,0.0,0.0,30.303,30.303,14.141,0.0,0.0,25.253,6942778.0,2738817.0,0.0,0.0,1.440,2.050,1.980,
20-06 01:33:39,4.0,0.0,0.0,363913216.0,20865024.0,147636224.0,1564827648.0,0.0,0.0,0.0,0.0,30058.0,85433.0,46.0,33.0,21.0,0.0,0.0,0.0,34.0,27.0,10.0,0.0,0.0,29.0,6604440.0,2583926.0,0.0,0.0,1.440,2.050,1.980,
20-06 01:33:40,3.0,0.0,0.0,364003328.0,20865024.0,147636224.0,1564737536.0,0.0,0.0,0.0,0.0,30957.0,88645.0,41.748,39.806,18.447,0.0,0.0,0.0,29.412,30.392,17.647,0.0,0.0,22.549,6714916.0,2633914.0,0.0,0.0,1.480,2.050,1.980,
20-06 01:33:41,4.0,0.0,0.0,362913792.0,20865024.0,147636224.0,1565827072.0,0.0,0.0,0.0,0.0,31383.0,67215.0,29.897,44.330,25.773,0.0,0.0,0.0,33.663,21.782,16.832,0.0,0.0,27.723,6015780.0,2504247.0,0.0,0.0,1.480,2.050,1.980,
20-06 01:33:42,2.0,0.0,2.0,363692032.0,20865024.0,147636224.0,1565048832.0,0.0,0.0,0.0,0.0,24449.0,81593.0,40.816,39.796,19.388,0.0,0.0,0.0,28.431,23.529,21.569,0.0,0.0,26.471,6476369.0,2754380.0,0.0,0.0,1.480,2.050,1.980,
20-06 01:33:43,3.0,0.0,0.0,365146112.0,20873216.0,147636224.0,1563586560.0,0.0,0.0,0.0,12288.0,29728.0,69233.0,36.082,41.237,22.680,0.0,0.0,0.0,32.653,23.469,21.429,0.0,0.0,22.449,6056234.0,2516365.0,0.0,2.0,1.480,2.050,1.980,
20-06 01:33:44,3.0,0.0,0.0,363524096.0,20873216.0,147636224.0,1565208576.0,0.0,0.0,0.0,0.0,28133.0,82361.0,38.614,37.624,23.762,0.0,0.0,0.0,31.313,26.263,18.182,0.0,0.0,24.242,6228314.0,2608588.0,0.0,0.0,1.480,2.050,1.980,
20-06 01:33:45,3.0,0.0,1.0,365674496.0,20873216.0,147636224.0,1563058176.0,0.0,0.0,0.0,0.0,26243.0,87744.0,43.689,36.893,19.417,0.0,0.0,0.0,32.990,26.804,15.464,0.0,0.0,24.742,7218570.0,2875775.0,0.0,0.0,1.520,2.050,1.980,
20-06 01:33:46,4.0,0.0,0.0,363151360.0,20873216.0,147636224.0,1565581312.0,0.0,0.0,0.0,0.0,29326.0,75893.0,35.052,39.175,25.773,0.0,0.0,0.0,35.354,22.222,16.162,0.0,0.0,26.263,6301670.0,2585934.0,0.0,0.0,1.520,2.050,1.980,
20-06 01:33:47,4.0,0.0,0.0,367710208.0,20873216.0,147636224.0,1561022464.0,0.0,0.0,0.0,0.0,30067.0,77207.0,33.684,42.105,24.211,0.0,0.0,0.0,40.816,20.408,12.245,0.0,0.0,26.531,6535624.0,2621032.0,0.0,0.0,1.520,2.050,1.980,
20-06 01:33:48,2.0,0.0,0.0,364908544.0,20881408.0,147628032.0,1563824128.0,0.0,0.0,0.0,20480.0,29920.0,71075.0,32.0,42.0,26.0,0.0,0.0,0.0,35.922,25.243,19.417,0.0,0.0,19.417,6005476.0,2516770.0,0.0,2.0,1.520,2.050,1.980,
20-06 01:33:49,3.0,0.0,0.0,363548672.0,20881408.0,147636224.0,1565175808.0,0.0,0.0,0.0,0.0,25914.0,75571.0,38.542,38.542,22.917,0.0,0.0,0.0,30.693,21.782,21.782,0.0,0.0,25.743,5995626.0,2557478.0,0.0,0.0,1.520,2.050,1.980,
20-06 01:33:50,2.0,0.0,0.0,353841152.0,20881408.0,147636224.0,1574883328.0,0.0,0.0,0.0,0.0,33891.0,103970.0,56.701,35.052,8.247,0.0,0.0,0.0,27.0,29.0,13.0,0.0,0.0,31.0,7707746.0,3015913.0,0.0,0.0,1.560,2.050,1.980,
20-06 01:33:51,3.0,0.0,0.0,355856384.0,20881408.0,147636224.0,1572868096.0,0.0,0.0,0.0,8192.0,31706.0,102966.0,50.0,35.714,14.286,0.0,0.0,0.0,29.787,27.660,14.894,0.0,0.0,27.660,7458598.0,2904459.0,0.0,1.0,1.560,2.050,1.980,
20-06 01:33:52,2.0,0.0,0.0,362110976.0,20881408.0,147636224.0,1566613504.0,0.0,0.0,0.0,0.0,33820.0,90889.0,41.667,33.333,25.0,0.0,0.0,0.0,29.592,30.612,18.367,0.0,0.0,21.429,6324888.0,2587502.0,0.0,0.0,1.560,2.050,1.980,
20-06 01:33:53,3.0,0.0,0.0,365744128.0,20881408.0,147636224.0,1562980352.0,0.0,0.0,0.0,0.0,36462.0,97919.0,40.594,39.604,19.802,0.0,0.0,0.0,33.333,31.313,12.121,0.0,0.0,23.232,7015120.0,2769845.0,0.0,0.0,1.560,2.050,1.980,
20-06 01:33:54,3.0,0.0,0.0,365465600.0,20889600.0,147636224.0,1563250688.0,0.0,0.0,0.0,24576.0,35522.0,107353.0,48.958,39.583,11.458,0.0,0.0,0.0,31.633,30.612,12.245,0.0,0.0,25.510,7804794.0,3045485.0,0.0,3.0,1.560,2.050,1.980,
20-06 01:33:55,2.0,0.0,0.0,368263168.0,20889600.0,147636224.0,1560453120.0,0.0,0.0,0.0,0.0,36337.0,94479.0,42.857,33.673,23.469,0.0,0.0,0.0,29.592,28.571,17.347,0.0,0.0,24.490,6835554.0,2659005.0,0.0,0.0,1.600,2.050,1.980,
20-06 01:33:56,2.0,0.0,0.0,365449216.0,20889600.0,147636224.0,1563267072.0,0.0,0.0,0.0,0.0,30803.0,90442.0,45.0,38.0,17.0,0.0,0.0,0.0,30.928,30.928,17.526,0.0,0.0,20.619,6807714.0,2794027.0,0.0,0.0,1.600,2.050,1.980,
20-06 01:33:57,4.0,0.0,0.0,367419392.0,20889600.0,147640320.0,1561292800.0,0.0,0.0,0.0,0.0,33424.0,104239.0,51.515,31.313,17.172,0.0,0.0,0.0,26.263,29.293,14.141,0.0,0.0,30.303,7306412.0,2931422.0,0.0,0.0,1.600,2.050,1.980,
20-06 01:33:58,4.0,0.0,0.0,368611328.0,20889600.0,147640320.0,1560100864.0,0.0,0.0,0.0,0.0,26435.0,81033.0,36.893,41.748,21.359,0.0,0.0,0.0,35.052,19.588,23.711,0.0,0.0,21.649,6136314.0,2516935.0,0.0,0.0,1.600,2.050,1.980,
20-06 01:33:59,5.0,0.0,0.0,368132096.0,20889600.0,147640320.0,1560580096.0,0.0,0.0,0.0,0.0,30795.0,69320.0,33.333,46.078,20.588,0.0,0.0,0.0,31.250,18.750,23.958,0.0,0.0,26.042,6036280.0,2551276.0,0.0,0.0,1.600,2.050,1.980,
20-06 01:34:00,3.0,0.0,0.0,365244416.0,20897792.0,147640320.0,1563459584.0,0.0,0.0,0.0,12288.0,28214.0,74043.0,38.0,39.0,23.0,0.0,0.0,0.0,33.663,21.782,16.832,0.0,0.0,27.723,6229398.0,2585301.0,0.0,2.0,1.550,2.030,1.980,
20-06 01:34:01,3.0,0.0,0.0,363421696.0,20897792.0,147640320.0,1565282304.0,0.0,0.0,0.0,0.0,30292.0,72090.0,40.0,37.0,23.0,0.0,0.0,0.0,41.237,17.526,22.680,0.0,0.0,18.557,5924398.0,2465792.0,0.0,0.0,1.550,2.030,1.980,
20-06 01:34:02,2.0,0.0,0.0,360095744.0,20897792.0,147640320.0,1568608256.0,0.0,0.0,0.0,0.0,22463.0,81537.0,37.864,41.748,20.388,0.0,0.0,0.0,29.0,22.0,24.0,0.0,0.0,25.0,5780066.0,2480686.0,0.0,0.0,1.550,2.030,1.980,
20-06 01:34:03,3.0,0.0,0.0,356442112.0,20897792.0,147640320.0,1572261888.0,0.0,0.0,0.0,0.0,26867.0,79546.0,31.579,40.0,28.421,0.0,0.0,0.0,42.268,15.464,18.557,0.0,0.0,23.711,6097364.0,2544769.0,0.0,0.0,1.550,2.030,1.980,
20-06 01:34:04,2.0,0.0,0.0,353173504.0,20897792.0,147640320.0,1575530496.0,0.0,0.0,0.0,0.0,31561.0,70393.0,33.981,41.748,24.272,0.0,0.0,0.0,37.624,20.792,18.812,0.0,0.0,22.772,6205338.0,2536689.0,0.0,0.0,1.550,2.030,1.980,
20-06 01:34:05,3.0,0.0,0.0,350572544.0,20897792.0,147640320.0,1578131456.0,0.0,0.0,0.0,0.0,28721.0,74834.0,41.237,39.175,19.588,0.0,0.0,0.0,36.170,22.340,23.404,0.0,0.0,18.085,6124662.0,2465142.0,0.0,0.0,1.500,2.010,1.970,
20-06 01:34:06,2.0,0.0,0.0,349757440.0,20905984.0,147640320.0,1578938368.0,0.0,0.0,0.0,32768.0,29537.0,68629.0,33.673,40.816,25.510,0.0,0.0,0.0,28.125,21.875,22.917,0.0,0.0,27.083,5825504.0,2234830.0,0.0,3.0,1.500,2.010,1.970,
20-06 01:34:07,3.0,0.0,0.0,352178176.0,20905984.0,147640320.0,1576517632.0,0.0,0.0,0.0,0.0,22695.0,78101.0,37.0,36.0,27.0,0.0,0.0,0.0,35.0,18.0,23.0,0.0,0.0,24.0,5912222.0,2590113.0,0.0,0.0,1.500,2.010,1.970,
20-06 01:34:08,4.0,0.0,0.0,367108096.0,20905984.0,147640320.0,1561587712.0,0.0,0.0,0.0,0.0,26532.0,89819.0,38.384,36.364,25.253,0.0,0.0,0.0,30.208,25.0,21.875,0.0,0.0,22.917,6093824.0,2512159.0,0.0,0.0,1.500,2.010,1.970,
