"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c8.csv",,,,"Date:","21 Jun 2018 01:06:01 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 01:06:01,0.0,0.0,0.038,195198976.0,161513472.0,686653440.0,1054015488.0,0.0,0.0,157.171,2467.228,64.902,78.272,0.053,0.098,99.768,0.001,0.0,0.080,0.0,0.0,0.009,0.082,0.0,0.0,0.0,
21-06 01:06:02,0.0,0.0,0.0,195194880.0,161513472.0,686657536.0,1054015488.0,0.0,0.0,0.0,0.0,16.0,41.0,0.0,0.0,100.0,0.0,0.0,0.0,120.0,866.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:03,1.0,0.0,1.0,195923968.0,161513472.0,686657536.0,1053286400.0,0.0,0.0,0.0,0.0,377.0,454.0,0.990,0.990,97.030,0.0,0.0,0.990,41363.0,405260.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:04,1.0,0.0,0.0,196018176.0,161513472.0,686657536.0,1053192192.0,0.0,0.0,0.0,0.0,1734.0,2042.0,0.0,1.020,96.939,0.0,0.0,2.041,191094.0,1801644.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:05,0.0,0.0,0.0,195985408.0,161513472.0,686657536.0,1053224960.0,0.0,0.0,0.0,0.0,1775.0,2115.0,0.0,1.031,96.907,0.0,0.0,2.062,192630.0,1803130.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:06,0.0,0.0,0.0,195985408.0,161513472.0,686657536.0,1053224960.0,0.0,0.0,0.0,0.0,1710.0,2047.0,0.0,2.970,94.059,0.0,0.0,2.970,186741.0,1759870.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:07,0.0,0.0,0.0,195919872.0,161513472.0,686657536.0,1053290496.0,0.0,0.0,0.0,28672.0,1772.0,2106.0,0.0,2.062,96.907,0.0,0.0,1.031,195506.0,1832550.0,0.0,2.0,0.0,0.0,0.0,
21-06 01:06:08,0.0,0.0,0.0,196050944.0,161513472.0,686657536.0,1053159424.0,0.0,0.0,0.0,0.0,1740.0,2101.0,0.0,3.030,95.960,0.0,0.0,1.010,193877.0,1827800.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:09,1.0,0.0,0.0,195952640.0,161513472.0,686657536.0,1053257728.0,0.0,0.0,0.0,0.0,1798.0,2148.0,0.0,2.020,94.949,0.0,0.0,3.030,196933.0,1851408.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:10,0.0,0.0,0.0,195854336.0,161513472.0,686657536.0,1053356032.0,0.0,0.0,0.0,0.0,1743.0,2124.0,0.0,1.010,94.949,0.0,0.0,4.040,191711.0,1803878.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:11,1.0,0.0,0.0,196018176.0,161513472.0,686657536.0,1053192192.0,0.0,0.0,0.0,0.0,1711.0,2003.0,2.020,1.010,95.960,0.0,0.0,1.010,183434.0,1706714.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:12,0.0,0.0,0.0,196018176.0,161513472.0,686657536.0,1053192192.0,0.0,0.0,0.0,12288.0,1816.0,2173.0,1.0,1.0,94.0,0.0,0.0,4.0,196472.0,1845382.0,0.0,2.0,0.0,0.0,0.0,
21-06 01:06:13,0.0,0.0,0.0,195985408.0,161513472.0,686657536.0,1053224960.0,0.0,0.0,0.0,0.0,1721.0,2072.0,0.0,1.020,96.939,0.0,0.0,2.041,181760.0,1713694.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:14,1.0,0.0,0.0,196018176.0,161513472.0,686657536.0,1053192192.0,0.0,0.0,0.0,0.0,1499.0,1827.0,0.0,3.922,93.137,0.0,0.0,2.941,161151.0,1516236.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:15,0.0,0.0,0.0,195985408.0,161513472.0,686657536.0,1053224960.0,0.0,0.0,0.0,0.0,1713.0,2071.0,1.020,1.020,96.939,0.0,0.0,1.020,188092.0,1774804.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:16,0.0,0.0,0.0,196046848.0,161513472.0,686657536.0,1053163520.0,0.0,0.0,0.0,0.0,1664.0,1994.0,0.0,2.020,94.949,0.0,0.0,3.030,180269.0,1684360.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:17,0.0,0.0,0.0,196112384.0,161513472.0,686657536.0,1053097984.0,0.0,0.0,0.0,16384.0,1700.0,2046.0,0.0,4.0,95.0,0.0,0.0,1.0,182025.0,1708116.0,0.0,3.0,0.0,0.0,0.0,
21-06 01:06:18,0.0,0.0,0.0,196046848.0,161513472.0,686657536.0,1053163520.0,0.0,0.0,0.0,0.0,1792.0,2127.0,1.031,1.031,96.907,0.0,0.0,1.031,193346.0,1826208.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:19,0.0,0.0,0.0,196079616.0,161513472.0,686657536.0,1053130752.0,0.0,0.0,0.0,0.0,1631.0,1992.0,1.010,0.0,95.960,0.0,0.0,3.030,171795.0,1621092.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:20,0.0,0.0,0.0,196177920.0,161513472.0,686657536.0,1053032448.0,0.0,0.0,0.0,0.0,1765.0,2179.0,1.010,2.020,95.960,0.0,0.0,1.010,187649.0,1781716.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:21,1.0,0.0,0.0,196046848.0,161513472.0,686657536.0,1053163520.0,0.0,0.0,0.0,0.0,1808.0,2178.0,0.0,2.062,96.907,0.0,0.0,1.031,195632.0,1846720.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:22,0.0,0.0,2.0,197394432.0,161513472.0,686661632.0,1051811840.0,0.0,0.0,0.0,12288.0,1709.0,2045.0,2.020,2.020,94.949,0.0,0.0,1.010,185207.0,1746149.0,0.0,2.0,0.0,0.0,0.0,
21-06 01:06:23,0.0,0.0,0.0,196804608.0,161513472.0,686665728.0,1052397568.0,0.0,0.0,0.0,0.0,1785.0,2158.0,0.0,2.041,95.918,0.0,0.0,2.041,196408.0,1853258.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:06:24,1.0,0.0,0.0,196771840.0,161513472.0,686665728.0,1052430336.0,0.0,0.0,0.0,0.0,1753.0,2093.0,1.010,2.020,94.949,0.0,0.0,2.020,192330.0,1804850.0,0.0,0.0,0.0,0.0,0.0,
