"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c1000.csv",,,,"Date:","21 Jun 2018 01:45:40 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 01:45:40,0.0,0.0,0.038,195108864.0,161513472.0,687095808.0,1053663232.0,0.0,0.0,157.024,2468.091,66.215,79.828,0.054,0.100,99.763,0.001,0.0,0.082,0.0,0.0,0.009,0.082,0.020,0.030,0.0,
21-06 01:45:41,0.0,0.0,0.0,195104768.0,161513472.0,687099904.0,1053663232.0,0.0,0.0,0.0,0.0,17.0,36.0,0.0,0.0,100.0,0.0,0.0,0.0,240.0,866.0,0.0,0.0,0.020,0.030,0.0,
21-06 01:45:42,0.0,0.0,0.0,195104768.0,161513472.0,687099904.0,1053663232.0,0.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,634.0,1188.0,0.0,0.0,0.020,0.030,0.0,
21-06 01:45:43,0.0,0.0,1.0,195866624.0,161513472.0,687104000.0,1052897280.0,0.0,0.0,0.0,0.0,653.0,113.0,0.0,5.051,93.939,0.0,0.0,1.010,209480.0,4168512.0,0.0,0.0,0.020,0.030,0.0,
21-06 01:45:44,0.0,0.0,0.0,195866624.0,161513472.0,687104000.0,1052897280.0,0.0,0.0,0.0,0.0,337.0,60.0,0.0,0.0,100.0,0.0,0.0,0.0,83031.0,28086.0,0.0,0.0,0.020,0.030,0.0,
21-06 01:45:45,0.0,0.0,0.0,195891200.0,161513472.0,687104000.0,1052872704.0,0.0,0.0,0.0,0.0,352.0,48.0,0.0,0.0,100.0,0.0,0.0,0.0,83511.0,27982.0,0.0,0.0,0.020,0.030,0.0,
21-06 01:45:46,0.0,0.0,0.0,195731456.0,161513472.0,687104000.0,1053032448.0,0.0,0.0,0.0,28672.0,192.0,96.0,0.0,0.0,99.0,1.0,0.0,0.0,39470.0,13830.0,0.0,2.0,0.020,0.030,0.0,
21-06 01:45:47,0.0,0.0,0.0,195731456.0,161513472.0,687104000.0,1053032448.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,144.0,0.0,0.0,0.020,0.030,0.0,
21-06 01:45:48,0.0,0.0,0.0,195731456.0,161513472.0,687104000.0,1053032448.0,0.0,0.0,0.0,0.0,14.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,474.0,686.0,0.0,0.0,0.020,0.030,0.0,
21-06 01:45:49,0.0,0.0,0.0,195731456.0,161513472.0,687104000.0,1053032448.0,0.0,0.0,0.0,0.0,15.0,29.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,532.0,0.0,0.0,0.020,0.030,0.0,
