"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c512.csv",,,,"Date:","19 Jun 2018 22:11:39 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
19-06 22:11:39,0.0,0.0,0.038,195395584.0,161165312.0,681889792.0,1058930688.0,0.0,0.0,163.416,2437.873,41.156,51.726,0.047,0.066,99.839,0.001,0.0,0.047,0.0,0.0,0.009,0.080,0.0,0.090,0.190,
19-06 22:11:40,0.0,0.0,0.0,195383296.0,161165312.0,681893888.0,1058938880.0,0.0,0.0,0.0,0.0,20.0,44.0,0.0,0.0,100.0,0.0,0.0,0.0,602.0,1524.0,0.0,0.0,0.0,0.090,0.190,
19-06 22:11:41,0.0,0.0,0.0,195383296.0,161165312.0,681893888.0,1058938880.0,0.0,0.0,0.0,0.0,14.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,66.0,1026.0,0.0,0.0,0.0,0.090,0.190,
19-06 22:11:42,0.0,0.0,0.0,195383296.0,161165312.0,681893888.0,1058938880.0,0.0,0.0,0.0,0.0,17.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,1018.0,1830.0,0.0,0.0,0.0,0.090,0.190,
19-06 22:11:43,0.0,0.0,0.0,195383296.0,161165312.0,681893888.0,1058938880.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,680.0,0.0,0.0,0.0,0.090,0.190,
19-06 22:11:44,0.0,0.0,0.0,195383296.0,161165312.0,681893888.0,1058938880.0,0.0,0.0,0.0,0.0,16.0,26.0,0.0,0.0,100.0,0.0,0.0,0.0,818.0,942.0,0.0,0.0,0.0,0.090,0.190,
19-06 22:11:45,0.0,0.0,0.0,195383296.0,161165312.0,681893888.0,1058938880.0,0.0,0.0,0.0,28672.0,15.0,29.0,0.0,1.0,99.0,0.0,0.0,0.0,60.0,680.0,0.0,2.0,0.0,0.090,0.190,
19-06 22:11:46,0.0,0.0,0.0,195350528.0,161165312.0,681893888.0,1058971648.0,0.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,1160.0,1384.0,0.0,0.0,0.0,0.090,0.190,
19-06 22:11:47,0.0,0.0,0.0,195350528.0,161165312.0,681893888.0,1058971648.0,0.0,0.0,0.0,0.0,15.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,132.0,1532.0,0.0,0.0,0.0,0.080,0.190,
19-06 22:11:48,0.0,0.0,1.0,202235904.0,161165312.0,681893888.0,1052086272.0,0.0,0.0,0.0,0.0,2568.0,3214.0,1.980,4.950,89.109,0.0,0.0,3.960,286640.0,1097696.0,0.0,0.0,0.0,0.080,0.190,
19-06 22:11:49,1.0,0.0,0.0,203005952.0,161165312.0,681893888.0,1051316224.0,0.0,0.0,0.0,0.0,6033.0,7321.0,2.0,8.0,81.0,0.0,0.0,9.0,743106.0,2732568.0,0.0,0.0,0.0,0.080,0.190,
19-06 22:11:50,0.0,0.0,0.0,203190272.0,161165312.0,681893888.0,1051131904.0,0.0,0.0,0.0,28672.0,7482.0,8711.0,5.051,10.101,76.768,0.0,0.0,8.081,944024.0,3281332.0,0.0,2.0,0.0,0.080,0.190,
19-06 22:11:51,0.0,0.0,0.0,203649024.0,161165312.0,681893888.0,1050673152.0,0.0,0.0,0.0,0.0,7686.0,8923.0,2.0,13.0,74.0,0.0,0.0,11.0,1046313.0,4017756.0,0.0,0.0,0.0,0.080,0.190,
19-06 22:11:52,0.0,0.0,0.0,203653120.0,161165312.0,681893888.0,1050669056.0,0.0,0.0,0.0,0.0,4055.0,4515.0,1.010,8.081,86.869,0.0,0.0,4.040,542666.0,1916150.0,0.0,0.0,0.0,0.080,0.180,
