"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c32.csv",,,,"Date:","19 Jun 2018 21:47:08 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
19-06 21:47:08,0.0,0.0,0.038,195051520.0,161165312.0,681680896.0,1059483648.0,0.0,0.0,163.515,2437.793,36.568,47.095,0.045,0.058,99.857,0.001,0.0,0.039,0.0,0.0,0.009,0.080,0.380,0.340,0.210,
19-06 21:47:09,1.0,0.0,1.0,195985408.0,161165312.0,681689088.0,1058541568.0,0.0,0.0,0.0,0.0,8574.0,8525.0,1.010,16.162,68.687,0.0,0.0,14.141,1423832.0,4816932.0,0.0,0.0,0.380,0.340,0.210,
19-06 21:47:10,1.0,0.0,0.0,196239360.0,161165312.0,681689088.0,1058287616.0,0.0,0.0,0.0,0.0,13244.0,14728.0,3.0,22.0,54.0,0.0,0.0,21.0,2213918.0,7444416.0,0.0,0.0,0.380,0.340,0.210,
19-06 21:47:11,1.0,0.0,0.0,196239360.0,161165312.0,681689088.0,1058287616.0,0.0,0.0,0.0,4096.0,9146.0,9769.0,3.922,17.647,63.725,0.0,0.0,14.706,1595340.0,5361138.0,0.0,1.0,0.430,0.350,0.220,
19-06 21:47:12,0.0,0.0,0.0,196497408.0,161165312.0,681689088.0,1058029568.0,0.0,0.0,0.0,0.0,14075.0,14749.0,3.846,25.962,46.154,0.0,0.0,24.038,2468792.0,8295082.0,0.0,0.0,0.430,0.350,0.220,
19-06 21:47:13,1.0,0.0,0.0,196661248.0,161165312.0,681689088.0,1057865728.0,0.0,0.0,0.0,0.0,13345.0,13945.0,5.825,18.447,47.573,0.0,0.0,28.155,2376666.0,7975346.0,0.0,0.0,0.430,0.350,0.220,
19-06 21:47:14,1.0,0.0,0.0,196755456.0,161165312.0,681689088.0,1057771520.0,0.0,0.0,0.0,32768.0,14606.0,15624.0,4.673,24.299,45.794,0.0,0.0,25.234,2465931.0,8301178.0,0.0,2.0,0.430,0.350,0.220,
19-06 21:47:15,1.0,0.0,0.0,196882432.0,161165312.0,681689088.0,1057644544.0,0.0,0.0,0.0,0.0,14304.0,14996.0,5.051,24.242,47.475,0.0,0.0,23.232,2464897.0,8292890.0,0.0,0.0,0.430,0.350,0.220,
19-06 21:47:16,1.0,0.0,0.0,197042176.0,161165312.0,681689088.0,1057484800.0,0.0,0.0,0.0,24576.0,12294.0,12466.0,4.0,24.0,49.0,0.0,0.0,23.0,2350177.0,7898838.0,0.0,6.0,0.480,0.360,0.220,
19-06 21:47:17,1.0,0.0,0.0,197107712.0,161165312.0,681689088.0,1057419264.0,0.0,0.0,0.0,0.0,12743.0,12806.0,5.051,24.242,51.515,0.0,0.0,19.192,2378805.0,7969462.0,0.0,0.0,0.480,0.360,0.220,
19-06 21:47:18,1.0,0.0,0.0,197394432.0,161165312.0,681689088.0,1057132544.0,0.0,0.0,0.0,0.0,12838.0,13379.0,5.155,19.588,52.577,0.0,0.0,22.680,2395326.0,8065726.0,0.0,0.0,0.480,0.360,0.220,
19-06 21:47:19,1.0,0.0,0.0,197529600.0,161165312.0,681689088.0,1056997376.0,0.0,0.0,0.0,12288.0,13251.0,13775.0,5.102,21.429,51.020,0.0,0.0,22.449,2341357.0,7861628.0,0.0,2.0,0.480,0.360,0.220,
19-06 21:47:20,1.0,0.0,0.0,197722112.0,161165312.0,681689088.0,1056804864.0,0.0,0.0,0.0,0.0,14894.0,15839.0,4.808,25.962,44.231,0.0,0.0,25.0,2552208.0,8587936.0,0.0,0.0,0.480,0.360,0.220,
19-06 21:47:21,0.0,0.0,0.0,197783552.0,161165312.0,681689088.0,1056743424.0,0.0,0.0,0.0,0.0,14071.0,14650.0,3.960,24.752,47.525,0.0,0.0,23.762,2418876.0,8135444.0,0.0,0.0,0.440,0.350,0.220,
19-06 21:47:22,1.0,0.0,0.0,198045696.0,161165312.0,681689088.0,1056481280.0,0.0,0.0,0.0,0.0,14012.0,15079.0,6.863,23.529,47.059,0.0,0.0,22.549,2435610.0,8180314.0,0.0,0.0,0.440,0.350,0.220,
19-06 21:47:23,1.0,0.0,0.0,198008832.0,161165312.0,681689088.0,1056518144.0,0.0,0.0,0.0,0.0,13170.0,14094.0,3.922,25.490,49.020,0.0,0.0,21.569,2263619.0,7601872.0,0.0,0.0,0.440,0.350,0.220,
19-06 21:47:24,1.0,0.0,0.0,198328320.0,161165312.0,681689088.0,1056198656.0,0.0,0.0,0.0,0.0,13686.0,14351.0,3.883,23.301,49.515,0.0,0.0,23.301,2346959.0,7899158.0,0.0,0.0,0.440,0.350,0.220,
19-06 21:47:25,1.0,0.0,0.0,198422528.0,161165312.0,681689088.0,1056104448.0,0.0,0.0,0.0,12288.0,14123.0,14856.0,5.714,24.762,44.762,0.0,0.0,24.762,2458174.0,8261308.0,0.0,2.0,0.440,0.350,0.220,
19-06 21:47:26,1.0,0.0,0.0,198586368.0,161165312.0,681689088.0,1055940608.0,0.0,0.0,0.0,0.0,13612.0,14389.0,5.825,22.330,48.544,0.0,0.0,23.301,2342533.0,7883696.0,0.0,0.0,0.490,0.360,0.220,
19-06 21:47:27,1.0,0.0,0.0,198643712.0,161165312.0,681693184.0,1055879168.0,0.0,0.0,0.0,0.0,13434.0,14227.0,6.796,20.388,50.485,0.0,0.0,22.330,2272166.0,7629310.0,0.0,0.0,0.490,0.360,0.220,
19-06 21:47:28,1.0,0.0,0.0,198901760.0,161165312.0,681693184.0,1055621120.0,0.0,0.0,0.0,0.0,13825.0,14792.0,2.970,19.802,48.515,0.0,0.0,28.713,2402914.0,8068428.0,0.0,0.0,0.490,0.360,0.220,
19-06 21:47:29,1.0,0.0,0.0,199000064.0,161165312.0,681693184.0,1055522816.0,0.0,0.0,0.0,0.0,14352.0,15405.0,5.0,27.0,47.0,0.0,0.0,21.0,2465311.0,8294270.0,0.0,0.0,0.490,0.360,0.220,
19-06 21:47:30,1.0,0.0,0.0,199221248.0,161165312.0,681693184.0,1055301632.0,0.0,0.0,0.0,12288.0,14484.0,15573.0,4.762,29.524,45.714,0.0,0.0,20.0,2432831.0,8187836.0,0.0,2.0,0.490,0.360,0.220,
19-06 21:47:31,1.0,0.0,0.0,199319552.0,161165312.0,681693184.0,1055203328.0,0.0,0.0,0.0,0.0,13531.0,14347.0,3.922,21.569,50.0,0.0,0.0,24.510,2336196.0,7841262.0,0.0,0.0,0.450,0.360,0.220,
19-06 21:47:32,1.0,0.0,0.0,199553024.0,161165312.0,681693184.0,1054969856.0,0.0,0.0,0.0,0.0,14060.0,14817.0,4.301,22.581,51.613,0.0,0.0,21.505,2452398.0,8256304.0,0.0,0.0,0.450,0.360,0.220,
19-06 21:47:33,1.0,0.0,0.0,199548928.0,161165312.0,681693184.0,1054973952.0,0.0,0.0,0.0,0.0,13581.0,14874.0,5.0,21.0,51.0,0.0,0.0,23.0,2319576.0,7785962.0,0.0,0.0,0.450,0.360,0.220,
19-06 21:47:34,1.0,0.0,0.0,199774208.0,161165312.0,681693184.0,1054748672.0,0.0,0.0,0.0,0.0,14016.0,14964.0,4.902,23.529,47.059,0.0,0.0,24.510,2409029.0,8105788.0,0.0,0.0,0.450,0.360,0.220,
19-06 21:47:35,1.0,0.0,0.0,199839744.0,161165312.0,681693184.0,1054683136.0,0.0,0.0,0.0,0.0,12582.0,13148.0,2.885,23.077,50.962,0.0,0.0,23.077,2262304.0,7603334.0,0.0,0.0,0.450,0.360,0.220,
