"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c4.csv",,,,"Date:","19 Jun 2018 21:31:31 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
19-06 21:31:31,0.0,0.0,0.038,194936832.0,161161216.0,681512960.0,1059770368.0,0.0,0.0,163.578,2437.523,32.416,42.601,0.043,0.052,99.871,0.001,0.0,0.033,0.0,0.0,0.009,0.080,0.160,0.180,0.090,
19-06 21:31:32,1.0,0.0,1.0,195657728.0,161161216.0,681517056.0,1059045376.0,0.0,0.0,0.0,0.0,10246.0,10413.0,2.885,15.385,64.423,0.0,0.0,17.308,1428762.0,4804452.0,0.0,0.0,0.160,0.180,0.090,
19-06 21:31:33,1.0,0.0,0.0,195596288.0,161161216.0,681517056.0,1059106816.0,0.0,0.0,0.0,0.0,13016.0,13393.0,4.808,17.308,55.769,0.0,0.0,22.115,1879602.0,6316552.0,0.0,0.0,0.160,0.180,0.090,
19-06 21:31:34,1.0,0.0,1.0,196861952.0,161161216.0,681517056.0,1057841152.0,0.0,0.0,0.0,0.0,13100.0,13899.0,5.208,19.792,60.417,0.0,0.0,14.583,1858553.0,6248709.0,0.0,0.0,0.160,0.180,0.090,
19-06 21:31:35,1.0,0.0,1.0,196616192.0,161161216.0,681517056.0,1058086912.0,0.0,0.0,0.0,0.0,14005.0,14713.0,4.854,21.359,55.340,0.0,0.0,18.447,2013771.0,6765882.0,0.0,0.0,0.140,0.170,0.090,
19-06 21:31:36,0.0,0.0,0.0,196485120.0,161161216.0,681517056.0,1058217984.0,0.0,0.0,0.0,0.0,13487.0,13837.0,4.124,18.557,56.701,0.0,0.0,20.619,1947481.0,6547686.0,0.0,0.0,0.140,0.170,0.090,
19-06 21:31:37,1.0,0.0,0.0,196550656.0,161161216.0,681517056.0,1058152448.0,0.0,0.0,0.0,28672.0,13474.0,13698.0,2.913,22.330,54.369,0.0,0.0,20.388,1942853.0,6531082.0,0.0,2.0,0.140,0.170,0.090,
19-06 21:31:38,1.0,0.0,0.0,196583424.0,161161216.0,681517056.0,1058119680.0,0.0,0.0,0.0,0.0,13692.0,14291.0,2.941,20.588,56.863,0.0,0.0,19.608,1951058.0,6559712.0,0.0,0.0,0.140,0.170,0.090,
19-06 21:31:39,1.0,0.0,0.0,196616192.0,161161216.0,681517056.0,1058086912.0,0.0,0.0,0.0,0.0,13501.0,14317.0,3.0,22.0,58.0,0.0,0.0,17.0,1921364.0,6457222.0,0.0,0.0,0.140,0.170,0.090,
19-06 21:31:40,1.0,0.0,0.0,196550656.0,161161216.0,681517056.0,1058152448.0,0.0,0.0,0.0,0.0,13474.0,13822.0,4.0,23.0,56.0,0.0,0.0,17.0,1934055.0,6502812.0,0.0,0.0,0.130,0.170,0.090,
19-06 21:31:41,1.0,0.0,0.0,196710400.0,161161216.0,681517056.0,1057992704.0,0.0,0.0,0.0,0.0,13328.0,14076.0,4.040,16.162,59.596,0.0,0.0,20.202,1900990.0,6388774.0,0.0,0.0,0.130,0.170,0.090,
19-06 21:31:42,1.0,0.0,0.0,196804608.0,161161216.0,681517056.0,1057898496.0,0.0,0.0,0.0,12288.0,13770.0,14564.0,5.825,19.417,56.311,0.0,0.0,18.447,1947926.0,6549338.0,0.0,2.0,0.130,0.170,0.090,
19-06 21:31:43,1.0,0.0,1.0,197873664.0,161161216.0,681517056.0,1056829440.0,0.0,0.0,0.0,0.0,13619.0,14418.0,3.0,22.0,57.0,0.0,0.0,18.0,1923730.0,6467307.0,0.0,0.0,0.130,0.170,0.090,
19-06 21:31:44,1.0,0.0,1.0,197632000.0,161161216.0,681517056.0,1057071104.0,0.0,0.0,0.0,0.0,13701.0,14352.0,5.607,21.495,54.206,0.0,0.0,18.692,1937057.0,6508388.0,0.0,0.0,0.130,0.170,0.090,
