"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c16.csv",,,,"Date:","21 Jun 2018 15:22:58 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 15:22:58,0.0,0.0,0.039,195354624.0,161529856.0,687951872.0,1052545024.0,0.0,0.0,154.045,2492.370,65.987,79.641,0.054,0.100,99.763,0.001,0.0,0.082,0.0,0.0,0.009,0.083,0.0,0.010,0.0,
21-06 15:22:59,0.0,0.0,3.0,196034560.0,161529856.0,687955968.0,1051860992.0,0.0,0.0,0.0,0.0,836.0,1075.0,1.010,2.020,95.960,0.0,0.0,1.010,99382.0,960277.0,0.0,0.0,0.0,0.010,0.0,
21-06 15:23:00,0.0,0.0,0.0,196132864.0,161529856.0,687955968.0,1051762688.0,0.0,0.0,0.0,0.0,2264.0,2772.0,0.0,5.825,90.291,0.0,0.0,3.883,262644.0,2472966.0,0.0,0.0,0.0,0.010,0.0,
21-06 15:23:01,0.0,0.0,0.0,196165632.0,161529856.0,687955968.0,1051729920.0,0.0,0.0,0.0,0.0,2246.0,2704.0,0.980,4.902,90.196,0.0,0.0,3.922,255628.0,2404588.0,0.0,0.0,0.0,0.010,0.0,
21-06 15:23:02,0.0,0.0,0.0,196067328.0,161529856.0,687955968.0,1051828224.0,0.0,0.0,0.0,0.0,2015.0,2476.0,0.952,3.810,89.524,0.0,0.0,5.714,234182.0,2211718.0,0.0,0.0,0.0,0.010,0.0,
21-06 15:23:03,0.0,0.0,0.0,196067328.0,161529856.0,687955968.0,1051828224.0,0.0,0.0,0.0,8192.0,2280.0,2751.0,0.980,3.922,90.196,0.0,0.0,4.902,259504.0,2460676.0,0.0,2.0,0.0,0.010,0.0,
21-06 15:23:04,0.0,0.0,0.0,196100096.0,161529856.0,687955968.0,1051795456.0,0.0,0.0,0.0,32768.0,2238.0,2731.0,0.962,2.885,89.423,0.0,0.0,6.731,265915.0,2507964.0,0.0,2.0,0.0,0.010,0.0,
21-06 15:23:05,0.0,0.0,0.0,196132864.0,161529856.0,687955968.0,1051762688.0,0.0,0.0,0.0,0.0,2228.0,2711.0,1.010,3.030,92.929,0.0,0.0,3.030,266752.0,2518552.0,0.0,0.0,0.0,0.010,0.0,
21-06 15:23:06,0.0,0.0,0.0,196161536.0,161529856.0,687955968.0,1051734016.0,0.0,0.0,0.0,0.0,2060.0,2542.0,0.0,4.0,93.0,0.0,0.0,3.0,237380.0,2241442.0,0.0,0.0,0.0,0.010,0.0,
21-06 15:23:07,0.0,0.0,0.0,196096000.0,161529856.0,687955968.0,1051799552.0,0.0,0.0,0.0,0.0,2170.0,2657.0,0.980,3.922,91.176,0.0,0.0,3.922,247210.0,2339514.0,0.0,0.0,0.0,0.010,0.0,
