"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c8.csv",,,,"Date:","21 Jun 2018 15:17:05 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 15:17:05,0.0,0.0,0.039,196599808.0,161529856.0,687890432.0,1051361280.0,0.0,0.0,154.066,2492.248,65.811,79.426,0.054,0.099,99.764,0.001,0.0,0.081,0.0,0.0,0.009,0.083,0.0,0.020,0.0,
21-06 15:17:06,0.0,0.0,1.0,197251072.0,161529856.0,687894528.0,1050705920.0,0.0,0.0,0.0,0.0,411.0,540.0,1.0,0.0,98.0,0.0,0.0,1.0,48731.0,470766.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:17:07,1.0,0.0,0.0,197218304.0,161529856.0,687894528.0,1050738688.0,0.0,0.0,0.0,0.0,2164.0,2666.0,1.010,4.040,92.929,0.0,0.0,2.020,246633.0,2321760.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:17:08,1.0,0.0,0.0,197283840.0,161529856.0,687894528.0,1050673152.0,0.0,0.0,0.0,0.0,2250.0,2711.0,1.961,4.902,91.176,0.0,0.0,1.961,253543.0,2402050.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:17:09,0.0,0.0,0.0,197218304.0,161529856.0,687894528.0,1050738688.0,0.0,0.0,0.0,0.0,2127.0,2598.0,0.0,3.960,92.079,0.0,0.0,3.960,245789.0,2312302.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:17:10,0.0,0.0,0.0,197251072.0,161529856.0,687894528.0,1050705920.0,0.0,0.0,0.0,0.0,2284.0,2750.0,1.0,2.0,92.0,0.0,0.0,5.0,266474.0,2505722.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:17:11,1.0,0.0,0.0,197378048.0,161529856.0,687894528.0,1050578944.0,0.0,0.0,0.0,24576.0,2195.0,2687.0,0.980,2.941,91.176,0.0,0.0,4.902,248444.0,2339318.0,0.0,2.0,0.0,0.020,0.0,
21-06 15:17:12,0.0,0.0,0.0,197214208.0,161529856.0,687894528.0,1050742784.0,0.0,0.0,0.0,0.0,2182.0,2640.0,2.857,4.762,88.571,0.0,0.0,3.810,252957.0,2396606.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:17:13,0.0,0.0,0.0,197246976.0,161529856.0,687894528.0,1050710016.0,0.0,0.0,0.0,0.0,2120.0,2593.0,0.971,5.825,89.320,0.0,0.0,3.883,244564.0,2320450.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:17:14,1.0,0.0,0.0,197378048.0,161529856.0,687894528.0,1050578944.0,0.0,0.0,0.0,0.0,2258.0,2771.0,0.962,3.846,89.423,0.0,0.0,5.769,260358.0,2457040.0,0.0,0.0,0.0,0.020,0.0,
