"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c512.csv",,,,"Date:","21 Jun 2018 15:42:50 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 15:42:50,0.0,0.0,0.039,195252224.0,161529856.0,688214016.0,1052385280.0,0.0,0.0,153.974,2493.073,66.860,80.702,0.054,0.101,99.760,0.001,0.0,0.083,0.0,0.0,0.009,0.084,0.0,0.020,0.0,
21-06 15:42:51,0.0,0.0,1.0,202096640.0,161529856.0,688218112.0,1045536768.0,0.0,0.0,0.0,0.0,1030.0,959.0,1.980,1.980,94.059,0.0,0.0,1.980,171469.0,3470206.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:42:52,0.0,0.0,0.0,203395072.0,161529856.0,688218112.0,1044238336.0,0.0,0.0,0.0,0.0,2277.0,2664.0,1.031,2.062,94.845,0.0,0.0,2.062,277815.0,2619172.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:42:53,0.0,0.0,0.0,203714560.0,161529856.0,688218112.0,1043918848.0,0.0,0.0,0.0,0.0,2191.0,2650.0,1.020,2.041,93.878,0.0,0.0,3.061,268368.0,2525840.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:42:54,1.0,0.0,0.0,203780096.0,161529856.0,688218112.0,1043853312.0,0.0,0.0,0.0,0.0,2223.0,2655.0,1.010,4.040,91.919,0.0,0.0,3.030,274830.0,2603584.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:42:55,0.0,0.0,0.0,203780096.0,161529856.0,688218112.0,1043853312.0,0.0,0.0,0.0,0.0,2198.0,2681.0,2.0,1.0,93.0,0.0,0.0,4.0,270639.0,2557822.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:42:56,0.0,0.0,0.0,203714560.0,161529856.0,688218112.0,1043918848.0,0.0,0.0,0.0,69632.0,2182.0,2672.0,1.0,3.0,92.0,0.0,0.0,4.0,264879.0,2517560.0,0.0,12.0,0.0,0.020,0.0,
21-06 15:42:57,1.0,0.0,0.0,203812864.0,161529856.0,688218112.0,1043820544.0,0.0,0.0,0.0,0.0,2149.0,2666.0,1.961,2.941,90.196,0.0,0.0,4.902,267014.0,2517150.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:42:58,0.0,0.0,0.0,203939840.0,161529856.0,688218112.0,1043693568.0,0.0,0.0,0.0,0.0,2231.0,2705.0,1.0,4.0,92.0,0.0,0.0,3.0,270901.0,2571306.0,0.0,0.0,0.0,0.020,0.0,
21-06 15:42:59,0.0,0.0,0.0,203874304.0,161529856.0,688218112.0,1043759104.0,0.0,0.0,0.0,0.0,2225.0,2675.0,1.020,1.020,93.878,0.0,0.0,4.082,274942.0,2589894.0,0.0,0.0,0.0,0.020,0.0,
