"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c64.csv",,,,"Date:","21 Jun 2018 15:30:42 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 15:30:42,0.0,0.0,0.039,195260416.0,161529856.0,688054272.0,1052536832.0,0.0,0.0,154.017,2492.627,66.340,80.072,0.054,0.100,99.762,0.001,0.0,0.082,0.0,0.0,0.009,0.083,0.020,0.020,0.0,
21-06 15:30:43,1.0,0.0,1.0,196714496.0,161529856.0,688058368.0,1051078656.0,0.0,0.0,0.0,0.0,1018.0,1224.0,0.990,1.980,94.059,0.0,0.0,2.970,131824.0,1453132.0,0.0,0.0,0.020,0.020,0.0,
21-06 15:30:44,0.0,0.0,0.0,196812800.0,161529856.0,688058368.0,1050980352.0,0.0,0.0,0.0,8192.0,2403.0,2932.0,0.980,3.922,91.176,0.0,0.0,3.922,275712.0,2614182.0,0.0,2.0,0.020,0.020,0.0,
21-06 15:30:45,1.0,0.0,0.0,196812800.0,161529856.0,688058368.0,1050980352.0,0.0,0.0,0.0,0.0,2277.0,2808.0,0.943,5.660,85.849,0.0,0.0,7.547,276367.0,2627126.0,0.0,0.0,0.020,0.020,0.0,
21-06 15:30:46,1.0,0.0,0.0,196812800.0,161529856.0,688058368.0,1050980352.0,0.0,0.0,0.0,0.0,2259.0,2802.0,0.0,3.030,93.939,0.0,0.0,3.030,267255.0,2532898.0,0.0,0.0,0.010,0.010,0.0,
21-06 15:30:47,0.0,0.0,0.0,196812800.0,161529856.0,688058368.0,1050980352.0,0.0,0.0,0.0,0.0,2248.0,2753.0,0.962,5.769,88.462,0.0,0.0,4.808,262203.0,2486974.0,0.0,0.0,0.010,0.010,0.0,
21-06 15:30:48,0.0,0.0,0.0,196714496.0,161529856.0,688058368.0,1051078656.0,0.0,0.0,0.0,24576.0,2333.0,2858.0,0.990,2.970,91.089,0.0,0.0,4.950,275252.0,2624236.0,0.0,2.0,0.010,0.010,0.0,
21-06 15:30:49,0.0,0.0,2.0,198496256.0,161529856.0,688058368.0,1049296896.0,0.0,0.0,0.0,24576.0,2288.0,2842.0,0.0,7.547,85.849,0.0,0.0,6.604,272360.0,2567029.0,0.0,6.0,0.010,0.010,0.0,
21-06 15:30:50,0.0,0.0,0.0,197414912.0,161529856.0,688058368.0,1050378240.0,0.0,0.0,0.0,0.0,2364.0,2922.0,1.961,2.941,90.196,0.0,0.0,4.902,278816.0,2647658.0,0.0,0.0,0.010,0.010,0.0,
21-06 15:30:51,0.0,0.0,0.0,197283840.0,161529856.0,688058368.0,1050509312.0,0.0,0.0,0.0,0.0,2194.0,2687.0,0.0,3.061,93.878,0.0,0.0,3.061,266643.0,2518870.0,0.0,0.0,0.010,0.010,0.0,
21-06 15:30:52,0.0,0.0,0.0,197349376.0,161529856.0,688058368.0,1050443776.0,0.0,0.0,0.0,0.0,2230.0,2764.0,1.010,2.020,92.929,0.0,0.0,4.040,266206.0,2537036.0,0.0,0.0,0.010,0.010,0.0,
21-06 15:30:53,1.0,0.0,0.0,197480448.0,161529856.0,688058368.0,1050312704.0,0.0,0.0,0.0,20480.0,2377.0,2873.0,0.0,4.0,92.0,1.0,0.0,3.0,280781.0,2643640.0,0.0,2.0,0.010,0.010,0.0,
21-06 15:30:54,0.0,0.0,0.0,197414912.0,161529856.0,688058368.0,1050378240.0,0.0,0.0,0.0,4096.0,2255.0,2774.0,0.990,2.970,91.089,0.0,0.0,4.950,274501.0,2611948.0,0.0,1.0,0.010,0.010,0.0,
21-06 15:30:55,0.0,0.0,0.0,197316608.0,161529856.0,688058368.0,1050476544.0,0.0,0.0,0.0,0.0,2234.0,2734.0,0.990,4.950,92.079,0.0,0.0,1.980,267127.0,2524338.0,0.0,0.0,0.010,0.010,0.0,
21-06 15:30:56,0.0,0.0,0.0,197414912.0,161529856.0,688058368.0,1050378240.0,0.0,0.0,0.0,0.0,2329.0,2883.0,0.0,4.950,91.089,0.0,0.0,3.960,275096.0,2608846.0,0.0,0.0,0.090,0.030,0.010,
21-06 15:30:57,1.0,0.0,0.0,197414912.0,161529856.0,688058368.0,1050378240.0,0.0,0.0,0.0,0.0,2326.0,2812.0,1.020,2.041,93.878,0.0,0.0,3.061,271378.0,2564260.0,0.0,0.0,0.090,0.030,0.010,
21-06 15:30:58,0.0,0.0,0.0,197447680.0,161529856.0,688058368.0,1050345472.0,0.0,0.0,0.0,20480.0,2319.0,2828.0,0.962,4.808,89.423,0.0,0.0,4.808,269192.0,2552036.0,0.0,2.0,0.090,0.030,0.010,
21-06 15:30:59,0.0,0.0,0.0,197283840.0,161529856.0,688058368.0,1050509312.0,0.0,0.0,0.0,4096.0,2375.0,2914.0,1.961,4.902,89.216,0.0,0.0,3.922,280020.0,2641432.0,0.0,1.0,0.090,0.030,0.010,
