"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c256.csv",,,,"Date:","21 Jun 2018 15:38:59 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 15:38:59,0.0,0.0,0.039,195346432.0,161529856.0,688160768.0,1052344320.0,0.0,0.0,153.987,2492.940,66.687,80.498,0.054,0.101,99.761,0.001,0.0,0.083,0.0,0.0,0.009,0.083,0.040,0.030,0.0,
21-06 15:39:00,0.0,0.0,1.0,199127040.0,161529856.0,688164864.0,1048559616.0,0.0,0.0,0.0,0.0,996.0,916.0,0.0,3.030,95.960,0.0,0.0,1.010,138091.0,2213454.0,0.0,0.0,0.040,0.030,0.0,
21-06 15:39:01,0.0,0.0,0.0,199602176.0,161529856.0,688164864.0,1048084480.0,0.0,0.0,0.0,0.0,2152.0,2573.0,1.0,4.0,92.0,0.0,0.0,3.0,260181.0,2448022.0,0.0,0.0,0.040,0.030,0.0,
21-06 15:39:02,0.0,0.0,0.0,199634944.0,161529856.0,688164864.0,1048051712.0,0.0,0.0,0.0,0.0,2203.0,2599.0,1.020,4.082,93.878,0.0,0.0,1.020,267297.0,2529804.0,0.0,0.0,0.040,0.030,0.0,
21-06 15:39:03,1.0,0.0,0.0,199794688.0,161529856.0,688164864.0,1047891968.0,0.0,0.0,0.0,0.0,2359.0,2807.0,0.0,2.083,95.833,0.0,0.0,2.083,284311.0,2677778.0,0.0,0.0,0.040,0.030,0.0,
21-06 15:39:04,0.0,0.0,0.0,199860224.0,161529856.0,688164864.0,1047826432.0,0.0,0.0,0.0,8192.0,2271.0,2618.0,1.010,2.020,92.929,0.0,0.0,4.040,274848.0,2584520.0,0.0,2.0,0.040,0.030,0.0,
21-06 15:39:05,0.0,0.0,0.0,199831552.0,161529856.0,688164864.0,1047855104.0,0.0,0.0,0.0,28672.0,2312.0,2761.0,1.942,3.883,88.350,0.0,0.0,5.825,274244.0,2584102.0,0.0,2.0,0.040,0.030,0.0,
21-06 15:39:06,0.0,0.0,0.0,199700480.0,161529856.0,688164864.0,1047986176.0,0.0,0.0,0.0,0.0,2341.0,2747.0,0.0,2.083,95.833,0.0,0.0,2.083,277358.0,2615134.0,0.0,0.0,0.030,0.030,0.0,
21-06 15:39:07,0.0,0.0,0.0,199733248.0,161529856.0,688164864.0,1047953408.0,0.0,0.0,0.0,0.0,2349.0,2784.0,0.0,2.970,90.099,0.0,0.0,6.931,282503.0,2662108.0,0.0,0.0,0.030,0.030,0.0,
21-06 15:39:08,1.0,0.0,0.0,199831552.0,161529856.0,688164864.0,1047855104.0,0.0,0.0,0.0,0.0,2320.0,2728.0,0.990,2.970,91.089,0.0,0.0,4.950,278503.0,2626536.0,0.0,0.0,0.030,0.030,0.0,
21-06 15:39:09,0.0,0.0,0.0,199700480.0,161529856.0,688164864.0,1047986176.0,0.0,0.0,0.0,24576.0,2310.0,2763.0,1.031,3.093,93.814,0.0,0.0,2.062,276607.0,2606482.0,0.0,6.0,0.030,0.030,0.0,
21-06 15:39:10,0.0,0.0,2.0,200273920.0,161529856.0,688164864.0,1047412736.0,0.0,0.0,0.0,12288.0,2208.0,2637.0,1.980,3.960,89.109,0.0,0.0,4.950,271540.0,2553291.0,0.0,2.0,0.030,0.030,0.0,
21-06 15:39:11,0.0,0.0,0.0,200339456.0,161529856.0,688164864.0,1047347200.0,0.0,0.0,0.0,0.0,2268.0,2673.0,0.990,4.950,91.089,0.0,0.0,2.970,277245.0,2603498.0,0.0,0.0,0.030,0.030,0.0,
21-06 15:39:12,1.0,0.0,0.0,200273920.0,161529856.0,688164864.0,1047412736.0,0.0,0.0,0.0,0.0,2366.0,2780.0,0.971,2.913,89.320,0.0,0.0,6.796,284962.0,2684346.0,0.0,0.0,0.030,0.030,0.0,
21-06 15:39:13,0.0,0.0,0.0,200339456.0,161529856.0,688164864.0,1047347200.0,0.0,0.0,0.0,0.0,2285.0,2702.0,0.0,4.0,92.0,0.0,0.0,4.0,270810.0,2542954.0,0.0,0.0,0.030,0.030,0.0,
21-06 15:39:14,0.0,0.0,0.0,200241152.0,161529856.0,688164864.0,1047445504.0,0.0,0.0,0.0,0.0,2307.0,2770.0,0.990,2.970,91.089,0.0,0.0,4.950,274198.0,2576296.0,0.0,0.0,0.030,0.030,0.0,
21-06 15:39:15,0.0,0.0,0.0,200339456.0,161529856.0,688164864.0,1047347200.0,0.0,0.0,0.0,20480.0,2384.0,2838.0,1.010,2.020,92.929,0.0,0.0,4.040,278606.0,2606548.0,0.0,2.0,0.030,0.030,0.0,
21-06 15:39:16,0.0,0.0,0.0,200306688.0,161529856.0,688164864.0,1047379968.0,0.0,0.0,0.0,0.0,2227.0,2562.0,0.962,3.846,88.462,0.0,0.0,6.731,268258.0,2512364.0,0.0,0.0,0.030,0.030,0.0,
21-06 15:39:17,0.0,0.0,0.0,200404992.0,161529856.0,688164864.0,1047281664.0,0.0,0.0,0.0,0.0,2296.0,2728.0,0.0,4.902,89.216,0.0,0.0,5.882,277541.0,2596864.0,0.0,0.0,0.030,0.030,0.0,
21-06 15:39:18,0.0,0.0,0.0,200306688.0,161529856.0,688164864.0,1047379968.0,0.0,0.0,0.0,0.0,2332.0,2730.0,0.0,3.030,92.929,0.0,0.0,4.040,274957.0,2588946.0,0.0,0.0,0.030,0.030,0.0,
21-06 15:39:19,0.0,0.0,0.0,200335360.0,161529856.0,688168960.0,1047347200.0,0.0,0.0,0.0,0.0,2275.0,2687.0,0.990,3.960,91.089,0.0,0.0,3.960,271993.0,2543434.0,0.0,0.0,0.030,0.030,0.0,
21-06 15:39:20,1.0,0.0,0.0,200335360.0,161529856.0,688168960.0,1047347200.0,0.0,0.0,0.0,12288.0,2267.0,2699.0,0.0,3.030,92.929,0.0,0.0,4.040,269304.0,2547426.0,0.0,2.0,0.030,0.030,0.0,
21-06 15:39:21,0.0,0.0,0.0,200302592.0,161529856.0,688168960.0,1047379968.0,0.0,0.0,0.0,0.0,2209.0,2586.0,1.010,3.030,92.929,0.0,0.0,3.030,271299.0,2534936.0,0.0,0.0,0.020,0.030,0.0,
21-06 15:39:22,1.0,0.0,0.0,200237056.0,161529856.0,688168960.0,1047445504.0,0.0,0.0,0.0,0.0,2233.0,2641.0,0.0,3.030,92.929,0.0,0.0,4.040,273878.0,2572996.0,0.0,0.0,0.020,0.030,0.0,
21-06 15:39:23,0.0,0.0,0.0,200335360.0,161529856.0,688168960.0,1047347200.0,0.0,0.0,0.0,0.0,2262.0,2634.0,0.0,3.061,92.857,0.0,0.0,4.082,277017.0,2598516.0,0.0,0.0,0.020,0.030,0.0,
