"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c128.csv",,,,"Date:","20 Jun 2018 01:17:42 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
20-06 01:17:42,0.0,0.0,0.038,199094272.0,161210368.0,684904448.0,1052172288.0,0.0,0.0,162.671,2437.111,56.444,68.893,0.051,0.087,99.793,0.001,0.0,0.068,0.0,0.0,0.009,0.081,0.100,0.210,0.180,
20-06 01:17:43,0.0,0.0,0.0,199090176.0,161210368.0,684908544.0,1052172288.0,0.0,0.0,0.0,0.0,18.0,42.0,0.0,0.0,100.0,0.0,0.0,0.0,120.0,1106.0,0.0,0.0,0.100,0.210,0.180,
20-06 01:17:44,1.0,0.0,1.0,201650176.0,161210368.0,684908544.0,1049612288.0,0.0,0.0,0.0,0.0,5675.0,6115.0,2.913,7.767,78.641,0.0,0.0,10.680,812297.0,2860634.0,0.0,0.0,0.100,0.210,0.180,
20-06 01:17:45,1.0,0.0,0.0,201736192.0,161210368.0,684908544.0,1049526272.0,0.0,0.0,0.0,0.0,14063.0,15333.0,4.762,20.952,54.286,0.0,0.0,20.0,2017924.0,6788086.0,0.0,0.0,0.100,0.210,0.180,
20-06 01:17:46,1.0,0.0,0.0,201764864.0,161210368.0,684908544.0,1049497600.0,0.0,0.0,0.0,0.0,14624.0,15811.0,2.970,17.822,52.475,0.0,0.0,26.733,2216469.0,7451580.0,0.0,0.0,0.170,0.220,0.180,
20-06 01:17:47,1.0,0.0,0.0,201957376.0,161210368.0,684908544.0,1049305088.0,0.0,0.0,0.0,0.0,13062.0,14660.0,1.980,19.802,61.386,0.0,0.0,16.832,1767716.0,5946316.0,0.0,0.0,0.170,0.220,0.180,
20-06 01:17:48,1.0,0.0,0.0,202117120.0,161210368.0,684908544.0,1049145344.0,0.0,0.0,0.0,28672.0,12894.0,14730.0,4.630,16.667,58.333,0.0,0.0,20.370,1714446.0,5763146.0,0.0,2.0,0.170,0.220,0.180,
20-06 01:17:49,1.0,0.0,0.0,202276864.0,161210368.0,684908544.0,1048985600.0,0.0,0.0,0.0,0.0,12654.0,14252.0,4.040,16.162,62.626,0.0,0.0,17.172,1704245.0,5729042.0,0.0,0.0,0.170,0.220,0.180,
20-06 01:17:50,1.0,0.0,0.0,202276864.0,161210368.0,684908544.0,1048985600.0,0.0,0.0,0.0,0.0,13429.0,15305.0,2.913,20.388,60.194,0.0,0.0,16.505,1809791.0,6081240.0,0.0,0.0,0.170,0.220,0.180,
20-06 01:17:51,1.0,0.0,0.0,202305536.0,161210368.0,684908544.0,1048956928.0,0.0,0.0,0.0,0.0,13104.0,14792.0,4.950,18.812,61.386,0.0,0.0,14.851,1793835.0,6029110.0,0.0,0.0,0.160,0.220,0.180,
20-06 01:17:52,1.0,0.0,0.0,202530816.0,161210368.0,684908544.0,1048731648.0,0.0,0.0,0.0,0.0,13929.0,15312.0,4.854,20.388,56.311,0.0,0.0,18.447,1975054.0,6644202.0,0.0,0.0,0.160,0.220,0.180,
20-06 01:17:53,1.0,0.0,0.0,202657792.0,161210368.0,684908544.0,1048604672.0,0.0,0.0,0.0,12288.0,14781.0,16392.0,5.051,24.242,54.545,0.0,0.0,16.162,2196132.0,7382828.0,0.0,2.0,0.160,0.220,0.180,
20-06 01:17:54,1.0,0.0,0.0,202752000.0,161210368.0,684908544.0,1048510464.0,0.0,0.0,0.0,0.0,13281.0,15164.0,4.854,14.563,61.165,0.0,0.0,19.417,1774590.0,5962454.0,0.0,0.0,0.160,0.220,0.180,
20-06 01:17:55,1.0,0.0,0.0,202780672.0,161210368.0,684908544.0,1048481792.0,0.0,0.0,0.0,0.0,13169.0,14806.0,3.883,16.505,59.223,0.0,0.0,20.388,1846000.0,6207848.0,0.0,0.0,0.160,0.220,0.180,
20-06 01:17:56,1.0,0.0,0.0,203038720.0,161210368.0,684908544.0,1048223744.0,0.0,0.0,0.0,0.0,13964.0,15465.0,5.155,17.526,60.825,0.0,0.0,16.495,2027032.0,6817342.0,0.0,0.0,0.150,0.220,0.180,
20-06 01:17:57,1.0,0.0,0.0,203169792.0,161210368.0,684908544.0,1048092672.0,0.0,0.0,0.0,0.0,13370.0,15238.0,4.0,18.0,62.0,0.0,0.0,16.0,1849744.0,6215296.0,0.0,0.0,0.150,0.220,0.180,
20-06 01:17:58,0.0,0.0,0.0,203264000.0,161210368.0,684908544.0,1047998464.0,0.0,0.0,0.0,12288.0,12950.0,14619.0,2.083,15.625,63.542,0.0,0.0,18.750,1758830.0,5917112.0,0.0,2.0,0.150,0.220,0.180,
20-06 01:17:59,1.0,0.0,0.0,203325440.0,161210368.0,684908544.0,1047937024.0,0.0,0.0,0.0,0.0,13042.0,14306.0,1.980,16.832,59.406,0.0,0.0,21.782,1829413.0,6148378.0,0.0,0.0,0.150,0.220,0.180,
20-06 01:18:00,1.0,0.0,0.0,203419648.0,161210368.0,684908544.0,1047842816.0,0.0,0.0,0.0,0.0,14373.0,15589.0,3.960,20.792,55.446,0.0,0.0,19.802,2106460.0,7078668.0,0.0,0.0,0.150,0.220,0.180,
20-06 01:18:01,1.0,0.0,0.0,203710464.0,161210368.0,684912640.0,1047547904.0,0.0,0.0,0.0,0.0,14496.0,15902.0,4.082,20.408,57.143,0.0,0.0,18.367,2122010.0,7134090.0,0.0,0.0,0.130,0.210,0.180,
20-06 01:18:02,1.0,0.0,0.0,203771904.0,161210368.0,684912640.0,1047486464.0,0.0,0.0,0.0,0.0,14387.0,16090.0,4.124,17.526,59.794,0.0,0.0,18.557,2065860.0,6947836.0,0.0,0.0,0.130,0.210,0.180,
20-06 01:18:03,1.0,0.0,0.0,203931648.0,161210368.0,684912640.0,1047326720.0,0.0,0.0,0.0,12288.0,14791.0,16470.0,3.922,19.608,54.902,0.0,0.0,21.569,2113861.0,7101864.0,0.0,2.0,0.130,0.210,0.180,
20-06 01:18:04,1.0,0.0,0.0,204132352.0,161210368.0,684912640.0,1047126016.0,0.0,0.0,0.0,0.0,13836.0,15249.0,4.854,19.417,56.311,0.0,0.0,19.417,1969495.0,6624958.0,0.0,0.0,0.130,0.210,0.180,
20-06 01:18:05,1.0,0.0,0.0,204263424.0,161210368.0,684912640.0,1046994944.0,0.0,0.0,0.0,0.0,13150.0,14999.0,4.082,16.327,63.265,0.0,0.0,16.327,1757082.0,5906810.0,0.0,0.0,0.130,0.210,0.180,
20-06 01:18:06,1.0,0.0,0.0,204324864.0,161210368.0,684912640.0,1046933504.0,0.0,0.0,0.0,0.0,12262.0,13864.0,1.020,16.327,64.286,0.0,0.0,18.367,1671986.0,5621878.0,0.0,0.0,0.120,0.210,0.180,
20-06 01:18:07,1.0,0.0,0.0,204226560.0,161210368.0,684912640.0,1047031808.0,0.0,0.0,0.0,0.0,12548.0,14316.0,3.093,12.371,63.918,0.0,0.0,20.619,1724765.0,5795920.0,0.0,0.0,0.120,0.210,0.180,
20-06 01:18:08,1.0,0.0,0.0,204386304.0,161210368.0,684912640.0,1046872064.0,0.0,0.0,0.0,32768.0,12533.0,14091.0,1.010,18.182,63.636,0.0,0.0,17.172,1718718.0,5776990.0,0.0,7.0,0.120,0.210,0.180,
20-06 01:18:09,0.0,0.0,0.0,204578816.0,161210368.0,684912640.0,1046679552.0,0.0,0.0,0.0,0.0,12322.0,14122.0,4.902,16.667,63.725,0.0,0.0,14.706,1646168.0,5534646.0,0.0,0.0,0.120,0.210,0.180,
20-06 01:18:10,1.0,0.0,0.0,204709888.0,161210368.0,684912640.0,1046548480.0,0.0,0.0,0.0,0.0,12522.0,14251.0,4.040,17.172,64.646,0.0,0.0,14.141,1679107.0,5646430.0,0.0,0.0,0.120,0.210,0.180,
20-06 01:18:11,1.0,0.0,0.0,204836864.0,161210368.0,684912640.0,1046421504.0,0.0,0.0,0.0,0.0,12837.0,14818.0,2.062,18.557,64.948,0.0,0.0,14.433,1702411.0,5722118.0,0.0,0.0,0.110,0.200,0.180,
20-06 01:18:12,1.0,0.0,0.0,204951552.0,161210368.0,684912640.0,1046306816.0,0.0,0.0,0.0,0.0,12843.0,14709.0,4.950,17.822,62.376,0.0,0.0,14.851,1734287.0,5828236.0,0.0,0.0,0.110,0.200,0.180,
20-06 01:18:13,1.0,0.0,0.0,204955648.0,161210368.0,684912640.0,1046302720.0,0.0,0.0,0.0,20480.0,12900.0,14709.0,1.980,16.832,62.376,0.0,0.0,18.812,1745108.0,5864574.0,0.0,3.0,0.110,0.200,0.180,
20-06 01:18:14,1.0,0.0,0.0,205017088.0,161210368.0,684912640.0,1046241280.0,0.0,0.0,0.0,0.0,13377.0,15296.0,3.158,17.895,64.211,0.0,0.0,14.737,1800313.0,6053038.0,0.0,0.0,0.110,0.200,0.180,
20-06 01:18:15,1.0,0.0,0.0,205242368.0,161210368.0,684912640.0,1046016000.0,0.0,0.0,0.0,0.0,13853.0,15583.0,3.061,20.408,57.143,0.0,0.0,19.388,1995993.0,6709690.0,0.0,0.0,0.110,0.200,0.180,
20-06 01:18:16,1.0,0.0,0.0,205275136.0,161210368.0,684912640.0,1045983232.0,0.0,0.0,0.0,0.0,13718.0,15373.0,3.960,19.802,56.436,0.0,0.0,19.802,1924791.0,6470570.0,0.0,0.0,0.100,0.200,0.180,
20-06 01:18:17,1.0,0.0,0.0,205402112.0,161210368.0,684912640.0,1045856256.0,0.0,0.0,0.0,0.0,13784.0,15557.0,1.980,22.772,57.426,0.0,0.0,17.822,1916934.0,6438856.0,0.0,0.0,0.100,0.200,0.180,
20-06 01:18:18,1.0,0.0,0.0,205463552.0,161210368.0,684912640.0,1045794816.0,0.0,0.0,0.0,24576.0,13237.0,14605.0,3.922,16.667,58.824,0.0,0.0,20.588,1936545.0,6506698.0,0.0,3.0,0.100,0.200,0.180,
20-06 01:18:19,1.0,0.0,0.0,205721600.0,161210368.0,684912640.0,1045536768.0,0.0,0.0,0.0,0.0,13803.0,15304.0,2.804,17.757,55.140,0.0,0.0,24.299,1908246.0,6426688.0,0.0,0.0,0.100,0.200,0.180,
20-06 01:18:20,1.0,0.0,0.0,205815808.0,161210368.0,684912640.0,1045442560.0,0.0,0.0,0.0,0.0,14054.0,15848.0,4.040,21.212,58.586,0.0,0.0,16.162,1932860.0,6494886.0,0.0,0.0,0.100,0.200,0.180,
20-06 01:18:21,1.0,0.0,0.0,205910016.0,161210368.0,684912640.0,1045348352.0,0.0,0.0,0.0,0.0,13418.0,15155.0,2.941,20.588,58.824,0.0,0.0,17.647,1839093.0,6182132.0,0.0,0.0,0.180,0.220,0.180,
20-06 01:18:22,1.0,0.0,0.0,206102528.0,161210368.0,684912640.0,1045155840.0,0.0,0.0,0.0,0.0,12685.0,14463.0,4.902,14.706,61.765,0.0,0.0,18.627,1671203.0,5621680.0,0.0,0.0,0.180,0.220,0.180,
20-06 01:18:23,1.0,0.0,0.0,206094336.0,161210368.0,684916736.0,1045159936.0,0.0,0.0,0.0,12288.0,12750.0,14643.0,2.0,21.0,62.0,0.0,0.0,15.0,1716826.0,5771862.0,0.0,2.0,0.180,0.220,0.180,
20-06 01:18:24,1.0,0.0,0.0,206159872.0,161210368.0,684916736.0,1045094400.0,0.0,0.0,0.0,0.0,13718.0,15539.0,5.155,17.526,60.825,0.0,0.0,16.495,1887554.0,6345664.0,0.0,0.0,0.180,0.220,0.180,
20-06 01:18:25,1.0,0.0,0.0,206286848.0,161210368.0,684916736.0,1044967424.0,0.0,0.0,0.0,0.0,13047.0,14537.0,5.0,16.0,61.0,0.0,0.0,18.0,1812031.0,6090244.0,0.0,0.0,0.180,0.220,0.180,
20-06 01:18:26,1.0,0.0,0.0,206348288.0,161210368.0,684916736.0,1044905984.0,0.0,0.0,0.0,0.0,13039.0,14753.0,2.062,15.464,63.918,0.0,0.0,18.557,1762120.0,5926472.0,0.0,0.0,0.160,0.210,0.180,
