"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c256.csv",,,,"Date:","21 Jun 2018 01:34:16 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 01:34:16,0.0,0.0,0.038,195317760.0,161513472.0,686964736.0,1053585408.0,0.0,0.0,157.066,2467.777,65.845,79.391,0.054,0.099,99.765,0.001,0.0,0.081,0.0,0.0,0.009,0.082,0.0,0.010,0.0,
21-06 01:34:17,0.0,0.0,0.0,195313664.0,161513472.0,686968832.0,1053585408.0,0.0,0.0,0.0,0.0,15.0,34.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,866.0,0.0,0.0,0.0,0.010,0.0,
21-06 01:34:18,0.0,0.0,0.0,195313664.0,161513472.0,686968832.0,1053585408.0,0.0,0.0,0.0,0.0,13.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,610.0,678.0,0.0,0.0,0.0,0.010,0.0,
21-06 01:34:19,0.0,0.0,1.0,195854336.0,161513472.0,686972928.0,1053040640.0,0.0,0.0,0.0,0.0,303.0,94.0,1.0,1.0,98.0,0.0,0.0,0.0,114206.0,1308368.0,0.0,0.0,0.0,0.010,0.0,
21-06 01:34:20,0.0,0.0,0.0,195821568.0,161513472.0,686972928.0,1053073408.0,0.0,0.0,0.0,0.0,110.0,55.0,0.0,0.0,100.0,0.0,0.0,0.0,22587.0,7678.0,0.0,0.0,0.0,0.010,0.0,
21-06 01:34:21,0.0,0.0,0.0,195821568.0,161513472.0,686972928.0,1053073408.0,0.0,0.0,0.0,0.0,13.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,680.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:22,0.0,0.0,0.0,195821568.0,161513472.0,686972928.0,1053073408.0,0.0,0.0,0.0,28672.0,15.0,29.0,0.0,0.0,100.0,0.0,0.0,0.0,402.0,686.0,0.0,2.0,0.0,0.0,0.0,
21-06 01:34:23,0.0,0.0,0.0,195821568.0,161513472.0,686972928.0,1053073408.0,0.0,0.0,0.0,0.0,13.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,460.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:24,0.0,0.0,0.0,195821568.0,161513472.0,686972928.0,1053073408.0,0.0,0.0,0.0,0.0,15.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,474.0,686.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:25,0.0,0.0,0.0,195821568.0,161513472.0,686972928.0,1053073408.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,532.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:26,0.0,0.0,0.0,195821568.0,161513472.0,686972928.0,1053073408.0,0.0,0.0,0.0,0.0,13.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,402.0,686.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:27,0.0,0.0,0.0,195821568.0,161513472.0,686972928.0,1053073408.0,0.0,0.0,0.0,12288.0,16.0,35.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,460.0,0.0,2.0,0.0,0.0,0.0,
21-06 01:34:28,0.0,0.0,0.0,195821568.0,161513472.0,686972928.0,1053073408.0,0.0,0.0,0.0,0.0,15.0,27.0,0.0,0.0,100.0,0.0,0.0,0.0,402.0,686.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:29,0.0,0.0,0.0,195788800.0,161513472.0,686972928.0,1053106176.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,460.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:30,0.0,0.0,0.0,195788800.0,161513472.0,686972928.0,1053106176.0,0.0,0.0,0.0,0.0,13.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,1302.0,686.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:31,0.0,0.0,0.0,195788800.0,161513472.0,686972928.0,1053106176.0,0.0,0.0,0.0,0.0,14.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,306.0,978.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:32,0.0,0.0,0.0,195788800.0,161513472.0,686972928.0,1053106176.0,0.0,0.0,0.0,12288.0,18.0,33.0,0.0,0.0,100.0,0.0,0.0,0.0,474.0,662.0,0.0,2.0,0.0,0.0,0.0,
21-06 01:34:33,0.0,0.0,0.0,195788800.0,161513472.0,686972928.0,1053106176.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,532.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:34,0.0,0.0,0.0,195788800.0,161513472.0,686972928.0,1053106176.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,388.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:35,0.0,0.0,0.0,195788800.0,161513472.0,686972928.0,1053106176.0,0.0,0.0,0.0,0.0,13.0,27.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,686.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:36,0.0,0.0,0.0,195788800.0,161513472.0,686972928.0,1053106176.0,0.0,0.0,0.0,0.0,17.0,33.0,0.0,0.0,100.0,0.0,0.0,0.0,602.0,1164.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:37,0.0,0.0,0.0,195788800.0,161513472.0,686972928.0,1053106176.0,0.0,0.0,0.0,12288.0,15.0,33.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,600.0,0.0,2.0,0.0,0.0,0.0,
21-06 01:34:38,0.0,0.0,0.0,195784704.0,161513472.0,686977024.0,1053106176.0,0.0,0.0,0.0,0.0,13.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,266.0,686.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:39,0.0,0.0,0.0,195784704.0,161513472.0,686977024.0,1053106176.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,324.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:40,0.0,0.0,0.0,195784704.0,161513472.0,686977024.0,1053106176.0,0.0,0.0,0.0,0.0,16.0,26.0,0.0,0.0,100.0,0.0,0.0,0.0,474.0,686.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:41,0.0,0.0,0.0,195784704.0,161513472.0,686977024.0,1053106176.0,0.0,0.0,0.0,0.0,13.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,532.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:42,0.0,0.0,0.0,195751936.0,161513472.0,686977024.0,1053138944.0,0.0,0.0,0.0,12288.0,18.0,31.0,0.0,0.0,100.0,0.0,0.0,0.0,938.0,1276.0,0.0,2.0,0.0,0.0,0.0,
21-06 01:34:43,0.0,0.0,0.0,195751936.0,161513472.0,686977024.0,1053138944.0,0.0,0.0,0.0,0.0,13.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,144.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:44,0.0,0.0,0.0,195751936.0,161513472.0,686977024.0,1053138944.0,0.0,0.0,0.0,0.0,15.0,27.0,0.0,0.0,100.0,0.0,0.0,0.0,818.0,686.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:45,0.0,0.0,0.0,195751936.0,161513472.0,686977024.0,1053138944.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,680.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:46,0.0,0.0,0.0,195751936.0,161513472.0,686977024.0,1053138944.0,0.0,0.0,0.0,0.0,13.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,1094.0,686.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:47,0.0,0.0,0.0,195751936.0,161513472.0,686977024.0,1053138944.0,0.0,0.0,0.0,20480.0,17.0,35.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,680.0,0.0,3.0,0.0,0.0,0.0,
21-06 01:34:48,0.0,0.0,0.0,195751936.0,161513472.0,686977024.0,1053138944.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,0.0,100.0,0.0,0.0,0.0,610.0,686.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:49,0.0,0.0,0.0,195751936.0,161513472.0,686977024.0,1053138944.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,668.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:50,0.0,0.0,0.0,195751936.0,161513472.0,686977024.0,1053138944.0,0.0,0.0,0.0,0.0,13.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,818.0,686.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:51,0.0,0.0,0.0,195751936.0,161513472.0,686977024.0,1053138944.0,0.0,0.0,0.0,0.0,13.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,680.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:52,0.0,0.0,0.0,195751936.0,161513472.0,686977024.0,1053138944.0,0.0,0.0,0.0,45056.0,21.0,36.0,0.0,0.0,100.0,0.0,0.0,0.0,1162.0,686.0,0.0,8.0,0.0,0.0,0.0,
21-06 01:34:53,0.0,0.0,0.0,195751936.0,161513472.0,686977024.0,1053138944.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,680.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:54,0.0,0.0,0.0,195751936.0,161513472.0,686977024.0,1053138944.0,0.0,0.0,0.0,0.0,13.0,25.0,0.0,0.0,100.0,0.0,0.0,0.0,266.0,920.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:55,0.0,0.0,0.0,195719168.0,161513472.0,686977024.0,1053171712.0,0.0,0.0,0.0,0.0,14.0,33.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,874.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:56,0.0,0.0,0.0,195719168.0,161513472.0,686977024.0,1053171712.0,0.0,0.0,0.0,0.0,14.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,380.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:57,0.0,0.0,0.0,195719168.0,161513472.0,686977024.0,1053171712.0,0.0,0.0,0.0,20480.0,16.0,33.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,388.0,0.0,2.0,0.0,0.0,0.0,
21-06 01:34:58,0.0,0.0,0.0,195719168.0,161513472.0,686977024.0,1053171712.0,0.0,0.0,0.0,0.0,13.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,334.0,686.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:34:59,0.0,0.0,0.0,195719168.0,161513472.0,686977024.0,1053171712.0,0.0,0.0,0.0,0.0,13.0,26.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,392.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:35:00,0.0,0.0,0.0,195719168.0,161513472.0,686977024.0,1053171712.0,0.0,0.0,0.0,0.0,15.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,334.0,686.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:35:01,0.0,0.0,0.0,195719168.0,161513472.0,686977024.0,1053171712.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,392.0,0.0,0.0,0.0,0.0,0.0,
