"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c64.csv",,,,"Date:","21 Jun 2018 01:21:12 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 01:21:12,0.0,0.0,0.038,195399680.0,161513472.0,686837760.0,1053630464.0,0.0,0.0,157.115,2467.623,65.477,78.958,0.053,0.099,99.766,0.001,0.0,0.081,0.0,0.0,0.009,0.082,0.020,0.040,0.010,
21-06 01:21:13,0.0,0.0,0.0,195362816.0,161513472.0,686841856.0,1053663232.0,0.0,0.0,0.0,0.0,17.0,38.0,0.980,0.980,98.039,0.0,0.0,0.0,240.0,1156.0,0.0,0.0,0.020,0.040,0.010,
21-06 01:21:14,0.0,0.0,1.0,196464640.0,161513472.0,686841856.0,1052561408.0,0.0,0.0,0.0,0.0,351.0,427.0,0.0,0.0,100.0,0.0,0.0,0.0,47966.0,661114.0,0.0,0.0,0.020,0.040,0.010,
21-06 01:21:15,0.0,0.0,0.0,196820992.0,161513472.0,686841856.0,1052205056.0,0.0,0.0,0.0,0.0,1871.0,2265.0,0.980,3.922,92.157,0.0,0.0,2.941,205109.0,1939562.0,0.0,0.0,0.010,0.040,0.010,
21-06 01:21:16,0.0,0.0,0.0,196591616.0,161513472.0,686841856.0,1052434432.0,0.0,0.0,0.0,8192.0,1979.0,2304.0,1.923,3.846,90.385,0.0,0.0,3.846,226907.0,2112546.0,0.0,2.0,0.010,0.040,0.010,
21-06 01:21:17,0.0,0.0,0.0,196657152.0,161513472.0,686841856.0,1052368896.0,0.0,0.0,0.0,28672.0,1945.0,2311.0,1.010,2.020,93.939,0.0,0.0,3.030,214680.0,2031686.0,0.0,2.0,0.010,0.040,0.010,
21-06 01:21:18,1.0,0.0,0.0,196657152.0,161513472.0,686841856.0,1052368896.0,0.0,0.0,0.0,0.0,2055.0,2380.0,1.031,1.031,95.876,0.0,0.0,2.062,227762.0,2139320.0,0.0,0.0,0.010,0.040,0.010,
21-06 01:21:19,0.0,0.0,0.0,196788224.0,161513472.0,686841856.0,1052237824.0,0.0,0.0,0.0,0.0,1990.0,2317.0,2.0,2.0,94.0,0.0,0.0,2.0,218202.0,2055594.0,0.0,0.0,0.010,0.040,0.010,
21-06 01:21:20,1.0,0.0,0.0,196689920.0,161513472.0,686841856.0,1052336128.0,0.0,0.0,0.0,0.0,1770.0,2120.0,0.0,1.042,97.917,0.0,0.0,1.042,198080.0,1865894.0,0.0,0.0,0.010,0.040,0.010,
21-06 01:21:21,0.0,0.0,0.0,196591616.0,161513472.0,686841856.0,1052434432.0,0.0,0.0,0.0,0.0,1830.0,2167.0,0.0,3.061,95.918,0.0,0.0,1.020,205074.0,1921926.0,0.0,0.0,0.010,0.040,0.010,
21-06 01:21:22,0.0,0.0,0.0,196689920.0,161513472.0,686841856.0,1052336128.0,0.0,0.0,0.0,12288.0,1929.0,2264.0,1.961,2.941,91.176,0.0,0.0,3.922,213544.0,2009596.0,0.0,2.0,0.010,0.040,0.010,
21-06 01:21:23,0.0,0.0,0.0,196788224.0,161513472.0,686841856.0,1052237824.0,0.0,0.0,0.0,0.0,1972.0,2374.0,1.942,1.942,91.262,0.0,0.0,4.854,220761.0,2090246.0,0.0,0.0,0.010,0.040,0.010,
21-06 01:21:24,0.0,0.0,0.0,196915200.0,161513472.0,686841856.0,1052110848.0,0.0,0.0,0.0,0.0,2043.0,2433.0,1.020,1.020,94.898,0.0,0.0,3.061,231346.0,2183478.0,0.0,0.0,0.010,0.040,0.010,
21-06 01:21:25,1.0,0.0,0.0,196849664.0,161513472.0,686841856.0,1052176384.0,0.0,0.0,0.0,0.0,2021.0,2416.0,1.923,3.846,90.385,0.0,0.0,3.846,230427.0,2177718.0,0.0,0.0,0.010,0.040,0.010,
21-06 01:21:26,0.0,0.0,0.0,196849664.0,161513472.0,686841856.0,1052176384.0,0.0,0.0,0.0,4096.0,1956.0,2321.0,1.010,2.020,93.939,0.0,0.0,3.030,217431.0,2040214.0,0.0,1.0,0.010,0.040,0.010,
