"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c512.csv",,,,"Date:","21 Jun 2018 01:40:21 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 01:40:21,0.0,0.0,0.038,195260416.0,161513472.0,687042560.0,1053564928.0,0.0,0.0,157.043,2467.998,66.031,79.611,0.054,0.100,99.764,0.001,0.0,0.081,0.0,0.0,0.009,0.082,0.060,0.040,0.0,
21-06 01:40:22,0.0,0.0,0.0,195256320.0,161513472.0,687046656.0,1053564928.0,0.0,0.0,0.0,0.0,15.0,34.0,0.0,0.0,100.0,0.0,0.0,0.0,722.0,1156.0,0.0,0.0,0.130,0.050,0.010,
21-06 01:40:23,0.0,0.0,1.0,201854976.0,161513472.0,687046656.0,1046966272.0,0.0,0.0,0.0,0.0,893.0,930.0,0.0,3.030,95.960,0.0,0.0,1.010,162572.0,3376484.0,0.0,0.0,0.130,0.050,0.010,
21-06 01:40:24,0.0,0.0,0.0,202739712.0,161513472.0,687046656.0,1046081536.0,0.0,0.0,0.0,0.0,1372.0,1633.0,0.990,0.990,94.059,0.0,0.0,3.960,141621.0,1321350.0,0.0,0.0,0.130,0.050,0.010,
21-06 01:40:25,0.0,0.0,0.0,203665408.0,161513472.0,687046656.0,1045155840.0,0.0,0.0,0.0,4096.0,1574.0,1875.0,0.980,1.961,93.137,0.0,0.0,3.922,165733.0,1545580.0,0.0,1.0,0.130,0.050,0.010,
21-06 01:40:26,0.0,0.0,0.0,203632640.0,161513472.0,687046656.0,1045188608.0,0.0,0.0,0.0,0.0,1509.0,1850.0,0.990,1.980,94.059,0.0,0.0,2.970,165617.0,1559316.0,0.0,0.0,0.130,0.050,0.010,
21-06 01:40:27,0.0,0.0,0.0,203665408.0,161513472.0,687046656.0,1045155840.0,0.0,0.0,0.0,32768.0,1627.0,1945.0,0.0,3.960,94.059,0.0,0.0,1.980,171836.0,1620166.0,0.0,2.0,0.120,0.050,0.010,
21-06 01:40:28,0.0,0.0,0.0,203567104.0,161513472.0,687046656.0,1045254144.0,0.0,0.0,0.0,0.0,1758.0,2111.0,0.990,2.970,93.069,0.0,0.0,2.970,194356.0,1827066.0,0.0,0.0,0.120,0.050,0.010,
21-06 01:40:29,0.0,0.0,0.0,203599872.0,161513472.0,687046656.0,1045221376.0,0.0,0.0,0.0,0.0,1548.0,1841.0,0.0,1.020,96.939,0.0,0.0,2.041,172034.0,1620232.0,0.0,0.0,0.120,0.050,0.010,
21-06 01:40:30,0.0,0.0,0.0,203599872.0,161513472.0,687046656.0,1045221376.0,0.0,0.0,0.0,40960.0,1973.0,2313.0,1.020,2.041,94.898,0.0,0.0,2.041,216035.0,2038080.0,0.0,10.0,0.120,0.050,0.010,
21-06 01:40:31,0.0,0.0,0.0,203698176.0,161513472.0,687046656.0,1045123072.0,0.0,0.0,0.0,0.0,1645.0,1959.0,0.990,0.990,94.059,0.0,0.0,3.960,182233.0,1700482.0,0.0,0.0,0.120,0.050,0.010,
21-06 01:40:32,0.0,0.0,0.0,203632640.0,161513472.0,687046656.0,1045188608.0,0.0,0.0,0.0,12288.0,1707.0,2032.0,0.980,2.941,92.157,0.0,0.0,3.922,192688.0,1826558.0,0.0,2.0,0.110,0.050,0.010,
21-06 01:40:33,1.0,0.0,0.0,203825152.0,161513472.0,687046656.0,1044996096.0,0.0,0.0,0.0,0.0,1788.0,2144.0,1.020,1.020,95.918,0.0,0.0,2.041,202201.0,1915980.0,0.0,0.0,0.110,0.050,0.010,
21-06 01:40:34,0.0,0.0,2.0,205078528.0,161513472.0,687046656.0,1043742720.0,0.0,0.0,0.0,0.0,1807.0,2161.0,1.961,2.941,91.176,0.0,0.0,3.922,204263.0,1915683.0,0.0,0.0,0.110,0.050,0.010,
21-06 01:40:35,0.0,0.0,0.0,204201984.0,161513472.0,687046656.0,1044619264.0,0.0,0.0,0.0,0.0,1864.0,2245.0,0.990,2.970,92.079,0.0,0.0,3.960,208951.0,1969642.0,0.0,0.0,0.110,0.050,0.010,
21-06 01:40:36,0.0,0.0,0.0,204201984.0,161513472.0,687046656.0,1044619264.0,0.0,0.0,0.0,0.0,1991.0,2322.0,0.0,3.061,94.898,0.0,0.0,2.041,228304.0,2149430.0,0.0,0.0,0.110,0.050,0.010,
21-06 01:40:37,0.0,0.0,0.0,204300288.0,161513472.0,687046656.0,1044520960.0,0.0,0.0,0.0,20480.0,1786.0,2105.0,2.041,0.0,95.918,0.0,0.0,2.041,206108.0,1935020.0,0.0,2.0,0.100,0.050,0.010,
21-06 01:40:38,1.0,0.0,0.0,204201984.0,161513472.0,687046656.0,1044619264.0,0.0,0.0,0.0,0.0,1898.0,2241.0,0.0,2.041,95.918,0.0,0.0,2.041,212065.0,2001130.0,0.0,0.0,0.100,0.050,0.010,
21-06 01:40:39,0.0,0.0,0.0,204267520.0,161513472.0,687046656.0,1044553728.0,0.0,0.0,0.0,0.0,1865.0,2231.0,0.0,4.0,94.0,0.0,0.0,2.0,208420.0,1970326.0,0.0,0.0,0.100,0.050,0.010,
21-06 01:40:40,0.0,0.0,0.0,204333056.0,161513472.0,687046656.0,1044488192.0,0.0,0.0,0.0,0.0,2037.0,2396.0,1.0,2.0,93.0,0.0,0.0,4.0,227786.0,2148566.0,0.0,0.0,0.100,0.050,0.010,
21-06 01:40:41,0.0,0.0,0.0,204197888.0,161513472.0,687050752.0,1044619264.0,0.0,0.0,0.0,0.0,2008.0,2403.0,0.0,3.061,94.898,0.0,0.0,2.041,227192.0,2136926.0,0.0,0.0,0.100,0.050,0.010,
21-06 01:40:42,0.0,0.0,0.0,204230656.0,161513472.0,687050752.0,1044586496.0,0.0,0.0,0.0,12288.0,1982.0,2347.0,0.990,1.980,92.079,0.0,0.0,4.950,224180.0,2106410.0,0.0,2.0,0.100,0.050,0.010,
21-06 01:40:43,0.0,0.0,0.0,204165120.0,161513472.0,687050752.0,1044652032.0,0.0,0.0,0.0,0.0,2075.0,2464.0,0.0,2.062,95.876,0.0,0.0,2.062,232202.0,2187522.0,0.0,0.0,0.100,0.050,0.010,
