"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c4.csv",,,,"Date:","20 Jun 2018 00:47:54 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
20-06 00:47:54,0.0,0.0,0.038,207769600.0,161210368.0,684646400.0,1043755008.0,0.0,0.0,162.790,2436.654,48.883,60.368,0.049,0.077,99.815,0.001,0.0,0.058,0.0,0.0,0.009,0.081,0.080,0.110,0.040,
20-06 00:47:55,1.0,0.0,0.0,207867904.0,161210368.0,684650496.0,1043652608.0,0.0,0.0,0.0,0.0,14029.0,16204.0,2.941,20.588,58.824,0.0,0.0,17.647,1841126.0,6187782.0,0.0,0.0,0.080,0.110,0.040,
20-06 00:47:56,1.0,0.0,0.0,207904768.0,161210368.0,684650496.0,1043615744.0,0.0,0.0,0.0,0.0,13725.0,15767.0,3.061,18.367,62.245,0.0,0.0,16.327,1797259.0,6039876.0,0.0,0.0,0.080,0.110,0.040,
20-06 00:47:57,1.0,0.0,0.0,207867904.0,161210368.0,684650496.0,1043652608.0,0.0,0.0,0.0,0.0,13712.0,15820.0,3.922,17.647,58.824,0.0,0.0,19.608,1793870.0,6031034.0,0.0,0.0,0.080,0.110,0.040,
20-06 00:47:58,1.0,0.0,0.0,208191488.0,161210368.0,684650496.0,1043329024.0,0.0,0.0,0.0,0.0,13488.0,15515.0,5.208,15.625,64.583,0.0,0.0,14.583,1762054.0,5924208.0,0.0,0.0,0.080,0.110,0.040,
20-06 00:47:59,1.0,0.0,0.0,208285696.0,161210368.0,684650496.0,1043234816.0,0.0,0.0,0.0,0.0,13123.0,15099.0,4.040,17.172,61.616,0.0,0.0,17.172,1719204.0,5780074.0,0.0,0.0,0.070,0.110,0.040,
20-06 00:48:00,1.0,0.0,0.0,208379904.0,161210368.0,684650496.0,1043140608.0,0.0,0.0,0.0,28672.0,12595.0,14546.0,3.093,14.433,67.010,0.0,0.0,15.464,1600854.0,5381596.0,0.0,2.0,0.070,0.110,0.040,
20-06 00:48:01,1.0,0.0,0.0,208248832.0,161210368.0,684650496.0,1043271680.0,0.0,0.0,0.0,0.0,12923.0,14753.0,2.020,16.162,63.636,0.0,0.0,18.182,1696580.0,5704284.0,0.0,0.0,0.070,0.110,0.040,
20-06 00:48:02,1.0,0.0,0.0,208441344.0,161210368.0,684650496.0,1043079168.0,0.0,0.0,0.0,0.0,14542.0,16001.0,3.960,18.812,56.436,0.0,0.0,20.792,2050231.0,6891992.0,0.0,0.0,0.070,0.110,0.040,
20-06 00:48:03,1.0,0.0,0.0,208601088.0,161210368.0,684650496.0,1042919424.0,0.0,0.0,0.0,0.0,13801.0,15272.0,4.040,20.202,60.606,0.0,0.0,15.152,1937772.0,6515172.0,0.0,0.0,0.070,0.110,0.040,
20-06 00:48:04,1.0,0.0,0.0,208793600.0,161210368.0,684650496.0,1042726912.0,0.0,0.0,0.0,0.0,13921.0,15352.0,5.882,17.647,56.863,0.0,0.0,19.608,1954443.0,6569226.0,0.0,0.0,0.060,0.110,0.040,
20-06 00:48:05,1.0,0.0,0.0,208887808.0,161210368.0,684650496.0,1042632704.0,0.0,0.0,0.0,12288.0,13877.0,15481.0,4.040,19.192,59.596,0.0,0.0,17.172,1947992.0,6549532.0,0.0,2.0,0.060,0.110,0.040,
20-06 00:48:06,1.0,0.0,0.0,209047552.0,161210368.0,684650496.0,1042472960.0,0.0,0.0,0.0,0.0,13470.0,15007.0,3.960,18.812,58.416,0.0,0.0,18.812,1860320.0,6251198.0,0.0,0.0,0.060,0.110,0.040,
20-06 00:48:07,1.0,0.0,0.0,209076224.0,161210368.0,684650496.0,1042444288.0,0.0,0.0,0.0,0.0,13303.0,14773.0,5.882,14.706,57.843,0.0,0.0,21.569,1857545.0,6245446.0,0.0,0.0,0.060,0.110,0.040,
20-06 00:48:08,1.0,0.0,0.0,209170432.0,161210368.0,684650496.0,1042350080.0,0.0,0.0,0.0,0.0,13683.0,15160.0,3.061,20.408,60.204,0.0,0.0,16.327,1918737.0,6448554.0,0.0,0.0,0.060,0.110,0.040,
20-06 00:48:09,1.0,0.0,0.0,209297408.0,161210368.0,684650496.0,1042223104.0,0.0,0.0,0.0,0.0,14163.0,15764.0,4.082,17.347,60.204,0.0,0.0,18.367,1957981.0,6582586.0,0.0,0.0,0.140,0.130,0.050,
20-06 00:48:10,1.0,0.0,0.0,209489920.0,161210368.0,684650496.0,1042030592.0,0.0,0.0,0.0,12288.0,13951.0,15642.0,3.030,17.172,59.596,0.0,0.0,20.202,1912537.0,6427938.0,0.0,2.0,0.140,0.130,0.050,
20-06 00:48:11,1.0,0.0,0.0,209715200.0,161210368.0,684650496.0,1041805312.0,0.0,0.0,0.0,0.0,14450.0,16023.0,4.124,13.402,61.856,0.0,0.0,20.619,1977630.0,6649184.0,0.0,0.0,0.140,0.130,0.050,
20-06 00:48:12,1.0,0.0,0.0,209846272.0,161210368.0,684650496.0,1041674240.0,0.0,0.0,0.0,0.0,14088.0,15546.0,3.960,19.802,58.416,0.0,0.0,17.822,1929608.0,6484838.0,0.0,0.0,0.140,0.130,0.050,
