"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c1000.csv",,,,"Date:","20 Jun 2018 01:33:22 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
20-06 01:33:22,0.0,0.0,0.038,195608576.0,161214464.0,685072384.0,1055485952.0,0.0,0.0,162.608,2437.554,60.871,73.759,0.052,0.093,99.780,0.001,0.0,0.074,0.0,0.0,0.009,0.081,0.380,0.330,0.230,
20-06 01:33:23,0.0,0.0,0.0,195604480.0,161214464.0,685076480.0,1055485952.0,0.0,0.0,0.0,0.0,17.0,37.0,0.0,0.0,100.0,0.0,0.0,0.0,798.0,1470.0,0.0,0.0,0.380,0.330,0.230,
20-06 01:33:24,0.0,0.0,0.0,195604480.0,161214464.0,685076480.0,1055485952.0,0.0,0.0,0.0,0.0,20.0,42.0,0.0,0.0,100.0,0.0,0.0,0.0,316.0,1332.0,0.0,0.0,0.380,0.330,0.230,
20-06 01:33:25,0.0,0.0,0.0,195571712.0,161214464.0,685076480.0,1055518720.0,0.0,0.0,0.0,32768.0,31.0,60.0,0.0,0.0,100.0,0.0,0.0,0.0,1854.0,1466.0,0.0,2.0,0.380,0.330,0.230,
20-06 01:33:26,0.0,0.0,0.0,195571712.0,161214464.0,685076480.0,1055518720.0,0.0,0.0,0.0,0.0,23.0,43.0,0.0,0.0,100.0,0.0,0.0,0.0,510.0,826.0,0.0,0.0,0.380,0.330,0.230,
20-06 01:33:27,0.0,0.0,0.0,195538944.0,161214464.0,685076480.0,1055551488.0,0.0,0.0,0.0,0.0,24.0,43.0,0.0,0.0,100.0,0.0,0.0,0.0,1404.0,1424.0,0.0,0.0,0.350,0.320,0.230,
20-06 01:33:28,0.0,0.0,0.0,195538944.0,161214464.0,685076480.0,1055551488.0,0.0,0.0,0.0,0.0,17.0,31.0,0.0,0.0,100.0,0.0,0.0,0.0,210.0,622.0,0.0,0.0,0.350,0.320,0.230,
20-06 01:33:29,0.0,0.0,0.0,195538944.0,161214464.0,685076480.0,1055551488.0,0.0,0.0,0.0,4096.0,22.0,33.0,0.0,0.0,100.0,0.0,0.0,0.0,424.0,856.0,0.0,1.0,0.350,0.320,0.230,
20-06 01:33:30,0.0,0.0,0.0,195538944.0,161214464.0,685076480.0,1055551488.0,0.0,0.0,0.0,0.0,28.0,57.0,0.0,0.990,99.010,0.0,0.0,0.0,850.0,1070.0,0.0,0.0,0.350,0.320,0.230,
20-06 01:33:31,0.0,0.0,0.0,195506176.0,161214464.0,685076480.0,1055584256.0,0.0,0.0,0.0,12288.0,24.0,52.0,0.0,0.0,100.0,0.0,0.0,0.0,1920.0,1544.0,0.0,2.0,0.350,0.320,0.230,
20-06 01:33:32,0.0,0.0,0.0,195506176.0,161214464.0,685076480.0,1055584256.0,0.0,0.0,0.0,0.0,23.0,38.0,0.0,0.0,100.0,0.0,0.0,0.0,1118.0,1598.0,0.0,0.0,0.320,0.310,0.230,
20-06 01:33:33,0.0,0.0,0.0,195473408.0,161214464.0,685076480.0,1055617024.0,0.0,0.0,0.0,0.0,24.0,48.0,0.0,0.0,100.0,0.0,0.0,0.0,510.0,1218.0,0.0,0.0,0.320,0.310,0.230,
20-06 01:33:34,1.0,0.0,1.0,208269312.0,161214464.0,685076480.0,1042821120.0,0.0,0.0,0.0,32768.0,830.0,105.0,1.0,3.0,94.0,0.0,0.0,2.0,132418.0,1359990.0,0.0,7.0,0.320,0.310,0.230,
20-06 01:33:35,1.0,0.0,0.0,211464192.0,161214464.0,685076480.0,1039626240.0,0.0,0.0,0.0,0.0,15201.0,14203.0,6.0,26.0,47.0,0.0,0.0,21.0,2343861.0,8130642.0,0.0,0.0,0.320,0.310,0.230,
20-06 01:33:36,1.0,0.0,0.0,212324352.0,161214464.0,685076480.0,1038766080.0,0.0,0.0,0.0,32768.0,13519.0,13781.0,2.913,20.388,56.311,0.0,0.0,20.388,1932269.0,6504134.0,0.0,2.0,0.320,0.310,0.230,
20-06 01:33:37,1.0,0.0,0.0,212516864.0,161214464.0,685076480.0,1038573568.0,0.0,0.0,0.0,0.0,14643.0,14954.0,7.547,23.585,47.170,0.0,0.0,21.698,2179804.0,7333978.0,0.0,0.0,0.290,0.310,0.230,
20-06 01:33:38,1.0,0.0,0.0,212615168.0,161214464.0,685076480.0,1038475264.0,0.0,0.0,0.0,0.0,14301.0,14904.0,4.124,18.557,56.701,0.0,0.0,20.619,2106678.0,7081036.0,0.0,0.0,0.290,0.310,0.230,
20-06 01:33:39,1.0,0.0,0.0,212676608.0,161214464.0,685076480.0,1038413824.0,0.0,0.0,0.0,0.0,13244.0,13550.0,4.040,14.141,57.576,0.0,0.0,24.242,1906395.0,6408722.0,0.0,0.0,0.290,0.310,0.230,
20-06 01:33:40,1.0,0.0,0.0,212901888.0,161214464.0,685076480.0,1038188544.0,0.0,0.0,0.0,0.0,14226.0,14926.0,6.316,21.053,57.895,0.0,0.0,14.737,2040089.0,6859730.0,0.0,0.0,0.290,0.310,0.230,
20-06 01:33:41,1.0,0.0,0.0,212963328.0,161214464.0,685076480.0,1038127104.0,0.0,0.0,0.0,12288.0,12778.0,13591.0,3.960,19.802,59.406,0.0,0.0,16.832,1750712.0,5886312.0,0.0,2.0,0.290,0.310,0.230,
20-06 01:33:42,1.0,0.0,0.0,213057536.0,161214464.0,685076480.0,1038032896.0,0.0,0.0,0.0,0.0,14019.0,14892.0,3.261,18.478,61.957,0.0,0.0,16.304,1959860.0,6585034.0,0.0,0.0,0.350,0.320,0.230,
20-06 01:33:43,1.0,0.0,0.0,213311488.0,161214464.0,685080576.0,1037774848.0,0.0,0.0,0.0,0.0,12946.0,13833.0,4.082,20.408,61.224,0.0,0.0,14.286,1779082.0,5982180.0,0.0,0.0,0.350,0.320,0.230,
20-06 01:33:44,1.0,0.0,0.0,213372928.0,161214464.0,685080576.0,1037713408.0,0.0,0.0,0.0,0.0,13231.0,14486.0,5.051,19.192,60.606,0.0,0.0,15.152,1776642.0,5966924.0,0.0,0.0,0.350,0.320,0.230,
20-06 01:33:45,1.0,0.0,0.0,213401600.0,161214464.0,685080576.0,1037684736.0,0.0,0.0,0.0,0.0,15256.0,15707.0,6.522,17.391,56.522,0.0,0.0,19.565,2225877.0,7488082.0,0.0,0.0,0.350,0.320,0.230,
20-06 01:33:46,1.0,0.0,0.0,213626880.0,161214464.0,685080576.0,1037459456.0,0.0,0.0,0.0,12288.0,13177.0,14091.0,2.041,19.388,61.224,0.0,0.0,17.347,1819667.0,6116914.0,0.0,2.0,0.350,0.320,0.230,
20-06 01:33:47,1.0,0.0,0.0,213688320.0,161214464.0,685080576.0,1037398016.0,0.0,0.0,0.0,0.0,14184.0,14652.0,1.075,21.505,61.290,0.0,0.0,16.129,1986119.0,6681562.0,0.0,0.0,0.320,0.320,0.230,
20-06 01:33:48,1.0,0.0,0.0,213913600.0,161214464.0,685080576.0,1037172736.0,0.0,0.0,0.0,0.0,13146.0,13950.0,2.128,24.468,62.766,0.0,0.0,10.638,1819665.0,6116868.0,0.0,0.0,0.320,0.320,0.230,
20-06 01:33:49,1.0,0.0,0.0,213975040.0,161214464.0,685080576.0,1037111296.0,0.0,0.0,0.0,4096.0,12952.0,14361.0,3.093,20.619,63.918,0.0,0.0,12.371,1712769.0,5756530.0,0.0,1.0,0.320,0.320,0.230,
20-06 01:33:50,0.0,0.0,0.0,214036480.0,161214464.0,685080576.0,1037049856.0,0.0,0.0,0.0,0.0,14909.0,15408.0,3.061,23.469,53.061,0.0,0.0,20.408,2199223.0,7392798.0,0.0,0.0,0.320,0.320,0.230,
20-06 01:33:51,1.0,0.0,0.0,214331392.0,161214464.0,685080576.0,1036754944.0,0.0,0.0,0.0,12288.0,15061.0,15265.0,5.319,21.277,52.128,0.0,0.0,21.277,2294297.0,7711630.0,0.0,2.0,0.320,0.320,0.230,
20-06 01:33:52,1.0,0.0,0.0,214294528.0,161214464.0,685080576.0,1036791808.0,0.0,0.0,0.0,0.0,13980.0,15213.0,2.105,17.895,61.053,0.0,0.0,18.947,1900834.0,6388464.0,0.0,0.0,0.300,0.310,0.230,
20-06 01:33:53,1.0,0.0,0.0,214552576.0,161214464.0,685080576.0,1036533760.0,0.0,0.0,0.0,0.0,14561.0,15026.0,5.660,20.755,51.887,0.0,0.0,21.698,2052215.0,6900190.0,0.0,0.0,0.300,0.310,0.230,
20-06 01:33:54,1.0,0.0,0.0,214679552.0,161214464.0,685080576.0,1036406784.0,0.0,0.0,0.0,8192.0,15225.0,15748.0,4.167,20.833,53.125,0.0,0.0,21.875,2250463.0,7563776.0,0.0,1.0,0.300,0.310,0.230,
20-06 01:33:55,1.0,0.0,0.0,214712320.0,161214464.0,685080576.0,1036374016.0,0.0,0.0,0.0,0.0,14891.0,15719.0,3.125,20.833,55.208,0.0,0.0,20.833,2125391.0,7144698.0,0.0,0.0,0.300,0.310,0.230,
20-06 01:33:56,1.0,0.0,0.0,214839296.0,161214464.0,685080576.0,1036247040.0,0.0,0.0,0.0,24576.0,13633.0,14239.0,2.885,20.192,53.846,0.0,0.0,23.077,1928228.0,6482390.0,0.0,3.0,0.300,0.310,0.230,
20-06 01:33:57,1.0,0.0,0.0,214999040.0,161214464.0,685080576.0,1036087296.0,0.0,0.0,0.0,0.0,14859.0,15316.0,3.191,19.149,54.255,0.0,0.0,23.404,2182580.0,7335388.0,0.0,0.0,0.350,0.320,0.230,
20-06 01:33:58,1.0,0.0,0.0,215261184.0,161214464.0,685080576.0,1035825152.0,0.0,0.0,0.0,0.0,13840.0,14967.0,7.071,17.172,58.586,0.0,0.0,17.172,1937434.0,6518138.0,0.0,0.0,0.350,0.320,0.230,
20-06 01:33:59,1.0,0.0,0.0,215326720.0,161214464.0,685080576.0,1035759616.0,0.0,0.0,0.0,0.0,12734.0,13771.0,2.083,15.625,64.583,0.0,0.0,17.708,1719410.0,5783184.0,0.0,0.0,0.350,0.320,0.230,
20-06 01:34:00,1.0,0.0,0.0,215355392.0,161214464.0,685080576.0,1035730944.0,0.0,0.0,0.0,0.0,13560.0,14399.0,2.083,17.708,59.375,0.0,0.0,20.833,1911907.0,6426476.0,0.0,0.0,0.350,0.320,0.230,
20-06 01:34:01,1.0,0.0,0.0,215355392.0,161214464.0,685080576.0,1035730944.0,0.0,0.0,0.0,12288.0,12936.0,13731.0,2.105,15.789,61.053,0.0,0.0,21.053,1775579.0,5968914.0,0.0,2.0,0.350,0.320,0.230,
20-06 01:34:02,1.0,0.0,0.0,215482368.0,161214464.0,685080576.0,1035603968.0,0.0,0.0,0.0,0.0,12735.0,14254.0,2.941,16.667,60.784,0.0,0.0,19.608,1679346.0,5646078.0,0.0,0.0,0.400,0.330,0.240,
20-06 01:34:03,1.0,0.0,0.0,215646208.0,161214464.0,685080576.0,1035440128.0,0.0,0.0,0.0,0.0,13337.0,14810.0,4.950,15.842,58.416,0.0,0.0,20.792,1794243.0,6031352.0,0.0,0.0,0.400,0.330,0.240,
20-06 01:34:04,1.0,0.0,0.0,215773184.0,161214464.0,685084672.0,1035309056.0,0.0,0.0,0.0,0.0,13279.0,13882.0,2.151,19.355,62.366,0.0,0.0,16.129,1836660.0,6175074.0,0.0,0.0,0.400,0.330,0.240,
20-06 01:34:05,1.0,0.0,0.0,215998464.0,161214464.0,685084672.0,1035083776.0,0.0,0.0,0.0,0.0,13489.0,14543.0,1.942,18.447,58.252,0.0,0.0,21.359,1857559.0,6247478.0,0.0,0.0,0.400,0.330,0.240,
20-06 01:34:06,1.0,0.0,0.0,216125440.0,161214464.0,685084672.0,1034956800.0,0.0,0.0,0.0,12288.0,12839.0,13876.0,3.0,19.0,61.0,0.0,0.0,17.0,1735985.0,5831762.0,0.0,2.0,0.400,0.330,0.240,
20-06 01:34:07,1.0,0.0,0.0,216162304.0,161214464.0,685084672.0,1034919936.0,0.0,0.0,0.0,0.0,13084.0,14666.0,1.031,16.495,60.825,0.0,0.0,21.649,1764854.0,5933300.0,0.0,0.0,0.370,0.330,0.240,
20-06 01:34:08,1.0,0.0,0.0,216162304.0,161214464.0,685084672.0,1034919936.0,0.0,0.0,0.0,0.0,12822.0,14301.0,2.062,16.495,60.825,0.0,0.0,20.619,1732861.0,5826254.0,0.0,0.0,0.370,0.330,0.240,
20-06 01:34:09,1.0,0.0,0.0,216317952.0,161214464.0,685084672.0,1034764288.0,0.0,0.0,0.0,24576.0,15291.0,16322.0,3.125,16.667,55.208,0.0,0.0,25.0,2132877.0,7170172.0,0.0,6.0,0.370,0.330,0.240,
20-06 01:34:10,1.0,0.0,0.0,216576000.0,161214464.0,685084672.0,1034506240.0,0.0,0.0,0.0,0.0,14937.0,16308.0,3.158,18.947,56.842,0.0,0.0,21.053,2080308.0,6996142.0,0.0,0.0,0.370,0.330,0.240,
20-06 01:34:11,1.0,0.0,0.0,216702976.0,161214464.0,685084672.0,1034379264.0,0.0,0.0,0.0,12288.0,14820.0,15958.0,5.155,17.526,56.701,0.0,0.0,20.619,2079053.0,6989786.0,0.0,2.0,0.370,0.330,0.240,
20-06 01:34:12,1.0,0.0,0.0,216895488.0,161214464.0,685084672.0,1034186752.0,0.0,0.0,0.0,0.0,13744.0,14207.0,2.970,22.772,56.436,0.0,0.0,17.822,1995276.0,6710760.0,0.0,0.0,0.340,0.320,0.240,
