"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c32.csv",,,,"Date:","21 Jun 2018 01:16:35 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 01:16:35,0.0,0.0,0.038,195420160.0,161513472.0,686788608.0,1053659136.0,0.0,0.0,157.132,2467.497,65.287,78.734,0.053,0.099,99.766,0.001,0.0,0.080,0.0,0.0,0.009,0.082,0.0,0.0,0.0,
21-06 01:16:36,0.0,0.0,0.0,195416064.0,161513472.0,686792704.0,1053659136.0,0.0,0.0,0.0,0.0,15.0,38.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,866.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:16:37,0.0,0.0,0.0,195416064.0,161513472.0,686792704.0,1053659136.0,0.0,0.0,0.0,0.0,19.0,35.0,0.0,0.0,100.0,0.0,0.0,0.0,760.0,1346.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:16:38,1.0,0.0,1.0,195944448.0,161513472.0,686792704.0,1053130752.0,0.0,0.0,0.0,0.0,53.0,51.0,0.0,0.0,100.0,0.0,0.0,0.0,6203.0,164650.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:16:39,0.0,0.0,0.0,196108288.0,161513472.0,686788608.0,1052971008.0,0.0,0.0,0.0,0.0,1745.0,2067.0,0.0,3.922,93.137,0.0,0.0,2.941,186605.0,1745754.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:16:40,0.0,0.0,2.0,197459968.0,161513472.0,686788608.0,1051619328.0,0.0,0.0,0.0,0.0,1796.0,2126.0,0.0,1.042,96.875,0.0,0.0,2.083,198771.0,1866005.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:16:41,0.0,0.0,0.0,196874240.0,161513472.0,686788608.0,1052205056.0,0.0,0.0,0.0,32768.0,1896.0,2257.0,0.980,2.941,92.157,0.0,0.0,3.922,210228.0,1974150.0,0.0,2.0,0.0,0.0,0.0,
21-06 01:16:42,0.0,0.0,0.0,196845568.0,161513472.0,686788608.0,1052233728.0,0.0,0.0,0.0,0.0,1834.0,2211.0,0.990,1.980,93.069,0.0,0.0,3.960,204200.0,1936874.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:16:43,0.0,0.0,0.0,196878336.0,161513472.0,686788608.0,1052200960.0,0.0,0.0,0.0,0.0,2068.0,2455.0,0.0,3.960,92.079,0.0,0.0,3.960,231251.0,2194278.0,0.0,0.0,0.0,0.0,0.0,
21-06 01:16:44,0.0,0.0,0.0,196780032.0,161513472.0,686788608.0,1052299264.0,0.0,0.0,0.0,0.0,1978.0,2350.0,0.0,2.041,95.918,0.0,0.0,2.041,221427.0,2094788.0,0.0,0.0,0.0,0.0,0.0,
