"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c2.csv",,,,"Date:","20 Jun 2018 00:40:29 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
20-06 00:40:29,0.0,0.0,0.038,206344192.0,161206272.0,684560384.0,1045270528.0,0.0,0.0,162.819,2436.498,47.152,58.358,0.048,0.075,99.820,0.001,0.0,0.056,0.0,0.0,0.009,0.081,0.0,0.030,0.0,
20-06 00:40:30,0.0,0.0,0.0,206307328.0,161206272.0,684564480.0,1045303296.0,0.0,0.0,0.0,0.0,22.0,38.0,0.0,0.0,100.0,0.0,0.0,0.0,1866.0,1524.0,0.0,0.0,0.0,0.030,0.0,
20-06 00:40:31,0.0,0.0,0.0,206307328.0,161206272.0,684564480.0,1045303296.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,680.0,0.0,0.0,0.0,0.030,0.0,
20-06 00:40:32,1.0,0.0,1.0,206835712.0,161210368.0,684564480.0,1044770816.0,0.0,0.0,0.0,0.0,8559.0,9998.0,2.020,11.111,77.778,0.0,0.0,9.091,1035277.0,3476946.0,0.0,0.0,0.0,0.030,0.0,
20-06 00:40:33,1.0,0.0,0.0,206868480.0,161210368.0,684564480.0,1044738048.0,0.0,0.0,0.0,0.0,8670.0,10046.0,1.042,10.417,79.167,0.0,0.0,9.375,1077386.0,3622226.0,0.0,0.0,0.0,0.030,0.0,
20-06 00:40:34,1.0,0.0,0.0,206995456.0,161210368.0,684564480.0,1044611072.0,0.0,0.0,0.0,0.0,10128.0,11758.0,1.010,13.131,72.727,0.0,0.0,13.131,1269384.0,4268028.0,0.0,0.0,0.0,0.030,0.0,
20-06 00:40:35,0.0,0.0,0.0,207155200.0,161210368.0,684564480.0,1044451328.0,0.0,0.0,0.0,57344.0,9587.0,11025.0,1.0,12.0,73.0,0.0,0.0,14.0,1212123.0,4074338.0,0.0,8.0,0.0,0.030,0.0,
20-06 00:40:36,1.0,0.0,0.0,207089664.0,161210368.0,684564480.0,1044516864.0,0.0,0.0,0.0,0.0,9014.0,10385.0,2.105,7.368,78.947,0.0,0.0,11.579,1131991.0,3806394.0,0.0,0.0,0.0,0.030,0.0,
20-06 00:40:37,1.0,0.0,0.0,207249408.0,161210368.0,684564480.0,1044357120.0,0.0,0.0,0.0,0.0,9556.0,10986.0,2.020,11.111,74.747,0.0,0.0,12.121,1185920.0,3986644.0,0.0,0.0,0.0,0.030,0.0,
20-06 00:40:38,1.0,0.0,0.0,207282176.0,161210368.0,684564480.0,1044324352.0,0.0,0.0,0.0,0.0,9160.0,10531.0,2.970,11.881,74.257,0.0,0.0,10.891,1147840.0,3859284.0,0.0,0.0,0.0,0.030,0.0,
