"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c32.csv",,,,"Date:","20 Jun 2018 01:04:37 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
20-06 01:04:37,0.0,0.0,0.038,202711040.0,161210368.0,684810240.0,1048649728.0,0.0,0.0,162.723,2436.993,53.498,65.563,0.050,0.083,99.802,0.001,0.0,0.064,0.0,0.0,0.009,0.081,0.090,0.160,0.110,
20-06 01:04:38,0.0,0.0,0.0,202702848.0,161210368.0,684814336.0,1048653824.0,0.0,0.0,0.0,0.0,17.0,37.0,0.0,0.990,99.010,0.0,0.0,0.0,594.0,1524.0,0.0,0.0,0.090,0.160,0.110,
20-06 01:04:39,0.0,0.0,0.0,202702848.0,161210368.0,684814336.0,1048653824.0,0.0,0.0,0.0,0.0,13.0,22.0,0.990,0.0,99.010,0.0,0.0,0.0,60.0,532.0,0.0,0.0,0.090,0.160,0.110,
20-06 01:04:40,1.0,0.0,1.0,203649024.0,161210368.0,684814336.0,1047707648.0,0.0,0.0,0.0,0.0,11555.0,13306.0,2.041,19.388,65.306,0.0,0.0,13.265,1542557.0,5213776.0,0.0,0.0,0.090,0.160,0.110,
20-06 01:04:41,1.0,0.0,0.0,203841536.0,161210368.0,684814336.0,1047515136.0,0.0,0.0,0.0,0.0,12732.0,14666.0,4.255,14.894,67.021,0.0,0.0,13.830,1732070.0,5821340.0,0.0,0.0,0.080,0.150,0.110,
20-06 01:04:42,1.0,0.0,0.0,203829248.0,161210368.0,684814336.0,1047527424.0,0.0,0.0,0.0,32768.0,14289.0,16282.0,2.062,19.588,60.825,0.0,0.0,17.526,1954309.0,6572192.0,0.0,2.0,0.080,0.150,0.110,
20-06 01:04:43,1.0,0.0,0.0,204054528.0,161210368.0,684814336.0,1047302144.0,0.0,0.0,0.0,0.0,13857.0,15510.0,4.167,18.750,62.500,0.0,0.0,14.583,1893719.0,6364194.0,0.0,0.0,0.080,0.150,0.110,
20-06 01:04:44,1.0,0.0,0.0,204083200.0,161210368.0,684814336.0,1047273472.0,0.0,0.0,0.0,0.0,14045.0,15879.0,2.041,17.347,61.224,0.0,0.0,19.388,1922823.0,6465726.0,0.0,0.0,0.080,0.150,0.110,
20-06 01:04:45,1.0,0.0,0.0,204181504.0,161210368.0,684814336.0,1047175168.0,0.0,0.0,0.0,0.0,13944.0,15356.0,2.105,22.105,60.0,0.0,0.0,15.789,1988501.0,6686840.0,0.0,0.0,0.080,0.150,0.110,
20-06 01:04:46,1.0,0.0,0.0,204275712.0,161210368.0,684814336.0,1047080960.0,0.0,0.0,0.0,28672.0,12924.0,14408.0,4.124,18.557,62.887,0.0,0.0,14.433,1813183.0,6088504.0,0.0,7.0,0.080,0.150,0.110,
20-06 01:04:47,1.0,0.0,0.0,204472320.0,161210368.0,684814336.0,1046884352.0,0.0,0.0,0.0,12288.0,12944.0,14290.0,5.556,17.593,55.556,0.0,0.0,21.296,1903263.0,6404486.0,0.0,2.0,0.080,0.150,0.110,
20-06 01:04:48,1.0,0.0,0.0,204599296.0,161210368.0,684814336.0,1046757376.0,0.0,0.0,0.0,0.0,12634.0,14201.0,2.128,15.957,65.957,0.0,0.0,15.957,1782500.0,5988670.0,0.0,0.0,0.080,0.150,0.110,
20-06 01:04:49,1.0,0.0,0.0,204693504.0,161210368.0,684814336.0,1046663168.0,0.0,0.0,0.0,0.0,13385.0,15073.0,4.040,18.182,61.616,0.0,0.0,16.162,1856383.0,6241870.0,0.0,0.0,0.080,0.150,0.110,
20-06 01:04:50,1.0,0.0,0.0,204886016.0,161210368.0,684814336.0,1046470656.0,0.0,0.0,0.0,0.0,13180.0,14711.0,5.825,16.505,57.282,0.0,0.0,20.388,1953800.0,6561106.0,0.0,0.0,0.080,0.150,0.110,
20-06 01:04:51,1.0,0.0,0.0,204890112.0,161210368.0,684814336.0,1046466560.0,0.0,0.0,0.0,0.0,13069.0,14642.0,3.922,18.627,60.784,0.0,0.0,16.667,1839361.0,6187188.0,0.0,0.0,0.150,0.160,0.110,
20-06 01:04:52,1.0,0.0,0.0,205082624.0,161210368.0,684814336.0,1046274048.0,0.0,0.0,0.0,12288.0,13306.0,14842.0,5.0,20.0,60.0,0.0,0.0,15.0,1903364.0,6400030.0,0.0,2.0,0.150,0.160,0.110,
20-06 01:04:53,1.0,0.0,0.0,205209600.0,161210368.0,684814336.0,1046147072.0,0.0,0.0,0.0,0.0,13728.0,15390.0,3.061,16.327,60.204,0.0,0.0,20.408,1914167.0,6437738.0,0.0,0.0,0.150,0.160,0.110,
20-06 01:04:54,1.0,0.0,0.0,205242368.0,161210368.0,684814336.0,1046114304.0,0.0,0.0,0.0,0.0,13830.0,15698.0,2.062,19.588,61.856,0.0,0.0,16.495,1914105.0,6428548.0,0.0,0.0,0.150,0.160,0.110,
20-06 01:04:55,1.0,0.0,0.0,205279232.0,161210368.0,684814336.0,1046077440.0,0.0,0.0,0.0,0.0,13988.0,15919.0,1.020,19.388,61.224,0.0,0.0,18.367,1918626.0,6453052.0,0.0,0.0,0.150,0.160,0.110,
20-06 01:04:56,1.0,0.0,0.0,205565952.0,161210368.0,684818432.0,1045786624.0,0.0,0.0,0.0,0.0,14158.0,16080.0,2.941,16.667,59.804,0.0,0.0,20.588,1932592.0,6495058.0,0.0,0.0,0.220,0.180,0.120,
20-06 01:04:57,1.0,0.0,0.0,205725696.0,161210368.0,684818432.0,1045626880.0,0.0,0.0,0.0,12288.0,14276.0,16141.0,3.0,14.0,60.0,0.0,0.0,23.0,1932637.0,6498338.0,0.0,2.0,0.220,0.180,0.120,
20-06 01:04:58,0.0,0.0,0.0,205721600.0,161210368.0,684818432.0,1045630976.0,0.0,0.0,0.0,0.0,13103.0,14894.0,3.093,16.495,63.918,0.0,0.0,16.495,1818626.0,6116658.0,0.0,0.0,0.220,0.180,0.120,
