"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c16.csv",,,,"Date:","30 May 2018 18:35:22 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
30-05 18:35:22,0.0,0.0,0.039,126304256.0,118198272.0,375726080.0,1477152768.0,0.0,0.0,538.155,2199.841,43.786,56.381,0.047,0.074,99.825,0.001,0.0,0.053,0.0,0.0,0.031,0.074,0.050,0.160,0.120,
30-05 18:35:23,1.0,0.0,1.0,127090688.0,118198272.0,375730176.0,1476362240.0,0.0,0.0,0.0,0.0,1118.0,1123.0,1.980,1.980,94.059,0.0,0.0,1.980,156411.0,523986.0,0.0,0.0,0.050,0.160,0.120,
30-05 18:35:24,1.0,0.0,0.0,127217664.0,118198272.0,375730176.0,1476235264.0,0.0,0.0,0.0,0.0,8939.0,10646.0,2.857,17.143,65.714,0.0,0.0,14.286,1059132.0,3565276.0,0.0,0.0,0.050,0.160,0.120,
30-05 18:35:25,0.0,0.0,0.0,127152128.0,118198272.0,375730176.0,1476300800.0,0.0,0.0,0.0,0.0,8925.0,10720.0,2.020,18.182,67.677,0.0,0.0,12.121,1072649.0,3608721.0,0.0,0.0,0.050,0.160,0.120,
30-05 18:35:26,1.0,0.0,0.0,127311872.0,118198272.0,375730176.0,1476141056.0,0.0,0.0,0.0,0.0,8922.0,10689.0,3.0,15.0,67.0,0.0,0.0,15.0,1067306.0,3585365.0,0.0,0.0,0.050,0.160,0.120,
30-05 18:35:27,1.0,0.0,0.0,127410176.0,118198272.0,375730176.0,1476042752.0,0.0,0.0,0.0,0.0,9004.0,10836.0,4.040,14.141,69.697,0.0,0.0,12.121,1080161.0,3628492.0,0.0,0.0,0.050,0.160,0.120,
30-05 18:35:28,1.0,0.0,0.0,127373312.0,118198272.0,375730176.0,1476079616.0,0.0,0.0,0.0,24576.0,8767.0,10524.0,3.960,16.832,64.356,0.0,0.0,14.851,1080087.0,3629733.0,0.0,2.0,0.050,0.160,0.120,
30-05 18:35:29,0.0,0.0,0.0,127406080.0,118198272.0,375730176.0,1476046848.0,0.0,0.0,0.0,0.0,8822.0,10737.0,2.105,15.789,70.526,0.0,0.0,11.579,1080593.0,3630479.0,0.0,0.0,0.050,0.160,0.120,
30-05 18:35:30,0.0,0.0,0.0,127664128.0,118198272.0,375730176.0,1475788800.0,0.0,0.0,0.0,0.0,8673.0,10505.0,4.082,13.265,68.367,0.0,0.0,14.286,1062408.0,3569840.0,0.0,0.0,0.050,0.160,0.120,
30-05 18:35:31,1.0,0.0,0.0,127598592.0,118198272.0,375730176.0,1475854336.0,0.0,0.0,0.0,0.0,8689.0,10475.0,4.082,12.245,69.388,0.0,0.0,14.286,1051232.0,3528716.0,0.0,0.0,0.050,0.160,0.120,
30-05 18:35:32,1.0,0.0,0.0,127729664.0,118198272.0,375730176.0,1475723264.0,0.0,0.0,0.0,0.0,8963.0,10775.0,4.950,15.842,65.347,0.0,0.0,13.861,1082644.0,3639981.0,0.0,0.0,0.050,0.160,0.120,
30-05 18:35:33,1.0,0.0,0.0,127754240.0,118202368.0,375730176.0,1475694592.0,0.0,0.0,0.0,12288.0,8783.0,10541.0,1.031,11.340,71.134,0.0,0.0,16.495,1065355.0,3583068.0,0.0,2.0,0.050,0.160,0.120,
30-05 18:35:34,1.0,0.0,0.0,127754240.0,118202368.0,375730176.0,1475694592.0,0.0,0.0,0.0,0.0,8296.0,9998.0,1.961,13.725,68.627,0.0,0.0,15.686,975678.0,3279205.0,0.0,0.0,0.050,0.160,0.120,
30-05 18:35:35,1.0,0.0,0.0,128012288.0,118202368.0,375730176.0,1475436544.0,0.0,0.0,0.0,0.0,8649.0,10353.0,2.020,13.131,70.707,0.0,0.0,14.141,1025144.0,3446146.0,0.0,0.0,0.050,0.160,0.120,
30-05 18:35:36,1.0,0.0,0.0,127913984.0,118202368.0,375730176.0,1475534848.0,0.0,0.0,0.0,0.0,8744.0,10517.0,3.0,13.0,69.0,0.0,0.0,15.0,1033813.0,3478077.0,0.0,0.0,0.040,0.150,0.120,
30-05 18:35:37,1.0,0.0,0.0,127946752.0,118202368.0,375730176.0,1475502080.0,0.0,0.0,0.0,0.0,8299.0,10054.0,5.102,11.224,72.449,0.0,0.0,11.224,977376.0,3284214.0,0.0,0.0,0.040,0.150,0.120,
30-05 18:35:38,1.0,0.0,0.0,128139264.0,118202368.0,375730176.0,1475309568.0,0.0,0.0,0.0,12288.0,8321.0,9987.0,2.174,10.870,76.087,0.0,0.0,10.870,985556.0,3311924.0,0.0,2.0,0.040,0.150,0.120,
30-05 18:35:39,1.0,0.0,0.0,128139264.0,118202368.0,375730176.0,1475309568.0,0.0,0.0,0.0,0.0,8577.0,10254.0,4.167,13.542,70.833,0.0,0.0,11.458,1033813.0,3478085.0,0.0,0.0,0.040,0.150,0.120,
30-05 18:35:40,1.0,0.0,0.0,128299008.0,118202368.0,375730176.0,1475149824.0,0.0,0.0,0.0,0.0,8685.0,10402.0,3.0,16.0,68.0,0.0,0.0,13.0,1054224.0,3534681.0,0.0,0.0,0.040,0.150,0.120,
30-05 18:35:41,1.0,0.0,0.0,128356352.0,118202368.0,375734272.0,1475088384.0,0.0,0.0,0.0,0.0,8872.0,10576.0,3.226,12.903,73.118,0.0,0.0,10.753,1075317.0,3617854.0,0.0,0.0,0.040,0.150,0.120,
30-05 18:35:42,1.0,0.0,0.0,128258048.0,118202368.0,375734272.0,1475186688.0,0.0,0.0,0.0,0.0,8782.0,10657.0,2.0,18.0,66.0,0.0,0.0,14.0,1051978.0,3536452.0,0.0,0.0,0.040,0.150,0.120,
30-05 18:35:43,1.0,0.0,0.0,128581632.0,118202368.0,375734272.0,1474863104.0,0.0,0.0,0.0,12288.0,8716.0,10441.0,3.0,15.0,67.0,0.0,0.0,15.0,1059721.0,3559732.0,0.0,2.0,0.040,0.150,0.120,
30-05 18:35:44,1.0,0.0,0.0,128417792.0,118202368.0,375734272.0,1475026944.0,0.0,0.0,0.0,0.0,8838.0,10632.0,4.211,9.474,70.526,0.0,0.0,15.789,1065157.0,3583262.0,0.0,0.0,0.040,0.150,0.120,
