"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c8.csv",,,,"Date:","30 May 2018 18:26:02 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
30-05 18:26:02,0.000,0.0,0.039,206077952.0,95670272.0,376647680.0,1418985472.0,0.0,0.0,728.373,2152.094,40.165,164.321,0.194,0.125,99.629,0.003,0.0,0.049,0.0,0.0,0.033,0.079,2.270,2.760,2.130,
30-05 18:26:03,4.0,0.0,0.0,206106624.0,95670272.0,376651776.0,1418952704.0,0.0,0.0,0.0,0.0,8270.0,42501.0,54.0,30.0,0.0,0.0,0.0,16.0,3143480.0,1202030.0,0.0,0.0,2.270,2.760,2.130,
30-05 18:26:04,2.0,0.0,0.0,206090240.0,95670272.0,376651776.0,1418969088.0,0.0,0.0,0.0,28672.0,8786.0,45550.0,47.0,32.0,0.0,0.0,0.0,21.0,3373906.0,1274010.0,0.0,2.0,2.270,2.760,2.130,
30-05 18:26:05,1.0,0.0,0.0,206106624.0,95670272.0,376651776.0,1418952704.0,0.0,0.0,0.0,0.0,8727.0,45777.0,45.0,35.0,0.0,0.0,0.0,20.0,3371700.0,1264128.0,0.0,0.0,2.270,2.760,2.130,
30-05 18:26:06,3.0,0.0,0.0,206073856.0,95670272.0,376651776.0,1418985472.0,0.0,0.0,0.0,0.0,8668.0,45337.0,49.0,35.0,0.0,0.0,0.0,16.0,3353595.0,1263439.0,0.0,0.0,2.410,2.780,2.140,
30-05 18:26:07,2.0,0.0,0.0,206090240.0,95670272.0,376651776.0,1418969088.0,0.0,0.0,0.0,0.0,8661.0,44495.0,47.0,40.0,0.0,0.0,0.0,13.0,3315441.0,1255387.0,0.0,0.0,2.410,2.780,2.140,
30-05 18:26:08,3.0,0.0,0.0,206024704.0,95670272.0,376651776.0,1419034624.0,0.0,0.0,0.0,0.0,8813.0,45562.0,53.0,33.0,1.0,0.0,0.0,13.0,3375957.0,1258751.0,0.0,0.0,2.410,2.780,2.140,
30-05 18:26:09,2.0,0.0,0.0,206249984.0,95674368.0,376651776.0,1418805248.0,0.0,0.0,0.0,12288.0,8958.0,48029.0,53.0,31.0,0.0,0.0,0.0,16.0,3485541.0,1108661.0,0.0,2.0,2.410,2.780,2.140,
30-05 18:26:10,2.0,0.0,0.0,206168064.0,95674368.0,376651776.0,1418887168.0,0.0,0.0,0.0,0.0,9213.0,48862.0,49.0,29.0,0.0,0.0,0.0,22.0,3557301.0,1310821.0,0.0,0.0,2.410,2.780,2.140,
30-05 18:26:11,5.0,0.0,0.0,206004224.0,95674368.0,376651776.0,1419051008.0,0.0,0.0,0.0,0.0,9075.0,47634.0,46.0,38.0,0.0,0.0,0.0,16.0,3490554.0,1434444.0,0.0,0.0,2.540,2.800,2.150,
30-05 18:26:12,5.0,0.0,0.0,205955072.0,95674368.0,376651776.0,1419100160.0,0.0,0.0,0.0,0.0,9172.0,46690.0,43.0,37.0,0.0,0.0,0.0,20.0,3437268.0,1264002.0,0.0,0.0,2.540,2.800,2.150,
30-05 18:26:13,4.0,0.0,0.0,205856768.0,95674368.0,376651776.0,1419198464.0,0.0,0.0,0.0,0.0,8637.0,45302.0,49.0,33.0,0.0,0.0,0.0,18.0,3326853.0,1232383.0,0.0,0.0,2.540,2.800,2.150,
30-05 18:26:14,2.0,0.0,0.0,205983744.0,95678464.0,376651776.0,1419067392.0,0.0,0.0,0.0,12288.0,8849.0,46644.0,53.0,32.0,0.0,0.0,0.0,15.0,3436038.0,1270048.0,0.0,2.0,2.540,2.800,2.150,
30-05 18:26:15,5.0,0.0,0.0,205967360.0,95678464.0,376651776.0,1419083776.0,0.0,0.0,0.0,0.0,8949.0,46880.0,52.475,31.683,0.0,0.0,0.0,15.842,3465567.0,1287235.0,0.0,0.0,2.540,2.800,2.150,
30-05 18:26:16,1.0,0.0,0.0,206000128.0,95678464.0,376651776.0,1419051008.0,0.0,0.0,0.0,0.0,9120.0,46997.0,46.0,35.0,0.0,0.0,0.0,19.0,3485718.0,1304882.0,0.0,0.0,2.490,2.780,2.150,
30-05 18:26:17,5.0,0.0,0.0,205983744.0,95678464.0,376651776.0,1419067392.0,0.0,0.0,0.0,0.0,9525.0,48923.0,49.495,34.343,0.0,0.0,0.0,16.162,3648366.0,1361342.0,0.0,0.0,2.490,2.780,2.150,
30-05 18:26:18,3.0,0.0,0.0,205983744.0,95678464.0,376651776.0,1419067392.0,0.0,0.0,0.0,0.0,9213.0,47209.0,51.0,30.0,0.0,0.0,0.0,19.0,3525051.0,1327725.0,0.0,0.0,2.490,2.780,2.150,
30-05 18:26:19,3.0,0.0,0.0,206094336.0,95682560.0,376651776.0,1418952704.0,0.0,0.0,0.0,12288.0,9118.0,46661.0,45.545,33.663,0.0,0.0,0.0,20.792,3461796.0,1314058.0,0.0,2.0,2.490,2.780,2.150,
30-05 18:26:20,1.0,0.0,0.0,206077952.0,95682560.0,376651776.0,1418969088.0,0.0,0.0,0.0,0.0,9380.0,47770.0,51.515,32.323,0.0,0.0,0.0,16.162,3563562.0,1350886.0,0.0,0.0,2.490,2.780,2.150,
30-05 18:26:21,1.0,0.0,0.0,206176256.0,95682560.0,376651776.0,1418870784.0,0.0,0.0,0.0,0.0,9538.0,48298.0,48.0,33.0,0.0,0.0,0.0,19.0,3606012.0,1361624.0,0.0,0.0,2.370,2.750,2.140,
30-05 18:26:22,2.0,0.0,0.0,206110720.0,95682560.0,376655872.0,1418932224.0,0.0,0.0,0.0,0.0,9184.0,46066.0,52.0,31.0,0.0,0.0,0.0,17.0,3419454.0,1292202.0,0.0,0.0,2.370,2.750,2.140,
30-05 18:26:23,3.0,0.0,0.0,206155776.0,95682560.0,376655872.0,1418887168.0,0.0,0.0,0.0,0.0,8699.0,45927.0,46.535,35.644,0.0,0.0,0.0,17.822,3420735.0,1297959.0,0.0,0.0,2.370,2.750,2.140,
30-05 18:26:24,1.0,0.0,0.0,206073856.0,95682560.0,376655872.0,1418969088.0,0.0,0.0,0.0,12288.0,8793.0,45535.0,40.0,43.0,0.0,0.0,0.0,17.0,3389184.0,1296548.0,0.0,2.0,2.370,2.750,2.140,
30-05 18:26:25,3.0,0.0,0.0,206057472.0,95682560.0,376655872.0,1418985472.0,0.0,0.0,0.0,0.0,8715.0,46185.0,47.475,37.374,0.0,0.0,0.0,15.152,3392019.0,1282669.0,0.0,0.0,2.370,2.750,2.140,
30-05 18:26:26,3.0,0.0,0.0,206204928.0,95682560.0,376655872.0,1418838016.0,0.0,0.0,0.0,0.0,9073.0,46643.0,49.0,34.0,0.0,0.0,0.0,17.0,3467637.0,1310479.0,0.0,0.0,2.340,2.740,2.140,
30-05 18:26:27,3.0,0.0,0.0,206139392.0,95682560.0,376655872.0,1418903552.0,0.0,0.0,0.0,0.0,8887.0,45746.0,42.574,35.644,0.0,0.0,0.0,21.782,3420603.0,1302901.0,0.0,0.0,2.340,2.740,2.140,
30-05 18:26:28,4.0,0.0,0.0,206073856.0,95682560.0,376655872.0,1418969088.0,0.0,0.0,0.0,16384.0,9238.0,47195.0,49.495,36.364,0.0,0.0,0.0,14.141,3538617.0,1341737.0,0.0,1.0,2.340,2.740,2.140,
30-05 18:26:29,2.0,0.0,0.0,206336000.0,95682560.0,376655872.0,1418706944.0,0.0,0.0,0.0,16384.0,9544.0,48530.0,45.545,35.644,0.0,0.0,0.0,18.812,3620871.0,1384507.0,0.0,2.0,2.340,2.740,2.140,
30-05 18:26:30,3.0,0.0,0.0,206188544.0,95682560.0,376655872.0,1418854400.0,0.0,0.0,0.0,0.0,9573.0,48496.0,48.0,35.0,0.0,0.0,0.0,17.0,3642639.0,1374933.0,0.0,0.0,2.340,2.740,2.140,
30-05 18:26:31,1.0,0.0,0.0,206090240.0,95682560.0,376655872.0,1418952704.0,0.0,0.0,0.0,0.0,9549.0,48880.0,48.485,37.374,0.0,0.0,0.0,14.141,3639009.0,1366027.0,0.0,0.0,2.240,2.710,2.130,
30-05 18:26:32,4.0,0.0,0.0,206090240.0,95682560.0,376655872.0,1418952704.0,0.0,0.0,0.0,0.0,9848.0,48271.0,47.525,34.653,0.0,0.0,0.0,17.822,3616473.0,1368687.0,0.0,0.0,2.240,2.710,2.130,
30-05 18:26:33,2.0,0.0,0.0,206041088.0,95682560.0,376655872.0,1419001856.0,0.0,0.0,0.0,8192.0,9808.0,48344.0,49.495,37.374,0.0,0.0,0.0,13.131,3618591.0,1371713.0,0.0,1.0,2.240,2.710,2.130,
30-05 18:26:34,4.0,0.0,0.0,206139392.0,95682560.0,376655872.0,1418903552.0,0.0,0.0,0.0,24576.0,9610.0,48690.0,46.0,35.0,0.0,0.0,0.0,19.0,3643296.0,1382676.0,0.0,2.0,2.240,2.710,2.130,
30-05 18:26:35,4.0,0.0,0.0,206204928.0,95682560.0,376655872.0,1418838016.0,0.0,0.0,0.0,0.0,9643.0,48701.0,55.0,34.0,0.0,0.0,0.0,11.0,3652632.0,1385650.0,0.0,0.0,2.240,2.710,2.130,
30-05 18:26:36,5.0,0.0,0.0,205991936.0,95682560.0,376655872.0,1419051008.0,0.0,0.0,0.0,0.0,9170.0,47323.0,45.545,33.663,0.990,0.0,0.0,19.802,3516741.0,1318457.0,0.0,0.0,2.380,2.730,2.140,
30-05 18:26:37,4.0,0.0,0.0,205991936.0,95682560.0,376655872.0,1419051008.0,0.0,0.0,0.0,0.0,9582.0,49101.0,51.0,33.0,0.0,0.0,0.0,16.0,3657903.0,1388927.0,0.0,0.0,2.380,2.730,2.140,
30-05 18:26:38,3.0,0.0,0.0,206090240.0,95682560.0,376655872.0,1418952704.0,0.0,0.0,0.0,0.0,9025.0,46560.0,51.0,33.0,0.0,0.0,0.0,16.0,3476628.0,1325708.0,0.0,0.0,2.380,2.730,2.140,
30-05 18:26:39,2.0,0.0,0.0,206102528.0,95686656.0,376655872.0,1418936320.0,0.0,0.0,0.0,32768.0,9025.0,46785.0,45.0,35.0,0.0,0.0,0.0,20.0,3496374.0,1338800.0,0.0,7.0,2.380,2.730,2.140,
30-05 18:26:40,5.0,0.0,0.0,206102528.0,95686656.0,376655872.0,1418936320.0,0.0,0.0,0.0,0.0,9146.0,46787.0,50.0,34.0,0.0,0.0,0.0,16.0,3499701.0,1337929.0,0.0,0.0,2.380,2.730,2.140,
30-05 18:26:41,4.0,0.0,0.0,206233600.0,95686656.0,376655872.0,1418805248.0,0.0,0.0,0.0,0.0,9157.0,46736.0,43.0,39.0,0.0,0.0,0.0,18.0,3503898.0,1337206.0,0.0,0.0,2.510,2.760,2.150,
30-05 18:26:42,5.0,0.0,0.0,206069760.0,95686656.0,376655872.0,1418969088.0,0.0,0.0,0.0,0.0,8847.0,45652.0,50.0,32.0,0.0,0.0,0.0,18.0,3410130.0,1302418.0,0.0,0.0,2.510,2.760,2.150,
30-05 18:26:43,5.0,0.0,0.0,205971456.0,95686656.0,376655872.0,1419067392.0,0.0,0.0,0.0,0.0,8751.0,44851.0,50.0,32.0,0.0,0.0,0.0,18.0,3351393.0,1284811.0,0.0,0.0,2.510,2.760,2.150,
