"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c64.csv",,,,"Date:","30 May 2018 18:52:47 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
30-05 18:52:47,0.0,0.0,0.039,211271680.0,96227328.0,376930304.0,1412952064.0,0.0,0.0,726.127,2158.921,65.722,295.750,0.332,0.220,99.348,0.003,0.0,0.096,0.0,0.0,0.033,0.080,2.060,3.090,2.930,
30-05 18:52:48,0.0,0.0,0.0,211267584.0,96227328.0,376934400.0,1412952064.0,0.0,0.0,0.0,0.0,40.0,81.0,0.0,1.0,99.0,0.0,0.0,0.0,240.0,1112.0,0.0,0.0,1.900,3.030,2.910,
30-05 18:52:49,0.0,0.0,0.0,211267584.0,96227328.0,376934400.0,1412952064.0,0.0,0.0,0.0,0.0,36.0,74.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,620.0,0.0,0.0,1.900,3.030,2.910,
30-05 18:52:50,3.0,0.0,22.0,214552576.0,96227328.0,376934400.0,1409667072.0,0.0,0.0,0.0,0.0,7070.0,26773.0,39.0,22.0,27.0,0.0,0.0,12.0,3155453.0,1087049.0,0.0,0.0,1.900,3.030,2.910,
30-05 18:52:51,7.0,0.0,0.0,214761472.0,96227328.0,376934400.0,1409458176.0,0.0,0.0,0.0,0.0,8139.0,39797.0,56.0,31.0,0.0,0.0,0.0,13.0,3254551.0,1199007.0,0.0,0.0,1.900,3.030,2.910,
30-05 18:52:52,3.0,0.0,0.0,214712320.0,96227328.0,376934400.0,1409507328.0,0.0,0.0,0.0,20480.0,8277.0,40501.0,60.0,25.0,0.0,0.0,0.0,15.0,3358117.0,1232245.0,0.0,5.0,1.900,3.030,2.910,
30-05 18:52:53,2.0,0.0,0.0,214663168.0,96227328.0,376934400.0,1409556480.0,0.0,0.0,0.0,16384.0,8103.0,40114.0,57.0,29.0,0.0,0.0,0.0,14.0,3369536.0,1230947.0,0.0,2.0,1.990,3.030,2.910,
30-05 18:52:54,4.0,0.0,0.0,214679552.0,96227328.0,376934400.0,1409540096.0,0.0,0.0,0.0,0.0,8302.0,41395.0,53.0,33.0,0.0,0.0,0.0,14.0,3442779.0,1265936.0,0.0,0.0,1.990,3.030,2.910,
30-05 18:52:55,3.0,0.0,0.0,214712320.0,96227328.0,376934400.0,1409507328.0,0.0,0.0,0.0,0.0,8591.0,42728.0,54.545,33.333,0.0,0.0,0.0,12.121,3495296.0,1289629.0,0.0,0.0,1.990,3.030,2.910,
30-05 18:52:56,4.0,0.0,0.0,214810624.0,96227328.0,376934400.0,1409409024.0,0.0,0.0,0.0,0.0,8707.0,43749.0,52.941,31.373,0.0,0.0,0.0,15.686,3589841.0,1326531.0,0.0,0.0,1.990,3.030,2.910,
30-05 18:52:57,2.0,0.0,0.0,214695936.0,96227328.0,376934400.0,1409523712.0,0.0,0.0,0.0,0.0,8868.0,44945.0,50.505,30.303,0.0,0.0,0.0,19.192,3773551.0,1382167.0,0.0,0.0,1.990,3.030,2.910,
30-05 18:52:58,4.0,0.0,0.0,214695936.0,96227328.0,376934400.0,1409523712.0,0.0,0.0,0.0,12288.0,8744.0,44067.0,48.0,35.0,0.0,0.0,0.0,17.0,3638708.0,1340504.0,0.0,2.0,2.070,3.030,2.910,
30-05 18:52:59,3.0,0.0,0.0,214720512.0,96227328.0,376934400.0,1409499136.0,0.0,0.0,0.0,0.0,8789.0,44219.0,54.0,31.0,0.0,0.0,0.0,15.0,3637549.0,1336959.0,0.0,0.0,2.070,3.030,2.910,
30-05 18:53:00,2.0,0.0,0.0,214818816.0,96227328.0,376934400.0,1409400832.0,0.0,0.0,0.0,0.0,9273.0,45979.0,53.465,27.723,0.0,0.0,0.0,18.812,3820544.0,1400517.0,0.0,0.0,2.070,3.030,2.910,
30-05 18:53:01,2.0,0.0,0.0,214786048.0,96227328.0,376934400.0,1409433600.0,0.0,0.0,0.0,0.0,8980.0,43683.0,51.0,33.0,0.0,0.0,0.0,16.0,3644111.0,1338019.0,0.0,0.0,2.070,3.030,2.910,
30-05 18:53:02,2.0,0.0,0.0,214884352.0,96227328.0,376934400.0,1409335296.0,0.0,0.0,0.0,0.0,8514.0,42174.0,49.495,30.303,0.0,0.0,0.0,20.202,3354928.0,1248064.0,0.0,0.0,2.070,3.030,2.910,
30-05 18:53:03,7.0,0.0,0.0,214208512.0,96231424.0,376934400.0,1410007040.0,0.0,0.0,0.0,12288.0,9247.0,46361.0,51.0,33.0,0.0,0.0,0.0,16.0,3822452.0,1407475.0,0.0,2.0,2.220,3.050,2.920,
30-05 18:53:04,7.0,0.0,0.0,214306816.0,96231424.0,376934400.0,1409908736.0,0.0,0.0,0.0,0.0,9104.0,46104.0,49.0,35.0,0.0,0.0,0.0,16.0,3766873.0,1380915.0,0.0,0.0,2.220,3.050,2.920,
30-05 18:53:05,7.0,0.0,0.0,213266432.0,96231424.0,376934400.0,1410949120.0,0.0,0.0,0.0,0.0,9161.0,46273.0,53.0,31.0,0.0,0.0,0.0,16.0,3774880.0,1378531.0,0.0,0.0,2.220,3.050,2.920,
30-05 18:53:06,3.0,0.0,0.0,213725184.0,96231424.0,376934400.0,1410490368.0,0.0,0.0,0.0,0.0,8670.0,43736.0,50.0,28.0,0.0,0.0,0.0,22.0,3595572.0,1320807.0,0.0,0.0,2.220,3.050,2.920,
30-05 18:53:07,3.0,0.0,0.0,213655552.0,96231424.0,376938496.0,1410555904.0,0.0,0.0,0.0,0.0,9344.0,47717.0,54.0,32.0,0.0,0.0,0.0,14.0,3831758.0,1241086.0,0.0,0.0,2.220,3.050,2.920,
30-05 18:53:08,2.0,0.0,0.0,213479424.0,96235520.0,376938496.0,1410727936.0,0.0,0.0,0.0,12288.0,9276.0,47249.0,52.0,32.0,0.0,0.0,0.0,16.0,3780905.0,1468443.0,0.0,2.0,2.370,3.060,2.920,
30-05 18:53:09,4.0,0.0,0.0,213708800.0,96235520.0,376938496.0,1410498560.0,0.0,0.0,0.0,0.0,8259.0,42839.0,51.0,32.0,0.0,0.0,0.0,17.0,3511423.0,1285936.0,0.0,0.0,2.370,3.060,2.920,
30-05 18:53:10,4.0,0.0,0.0,213495808.0,96235520.0,376938496.0,1410711552.0,0.0,0.0,0.0,0.0,8701.0,43421.0,52.525,26.263,0.0,0.0,0.0,21.212,3681562.0,1345234.0,0.0,0.0,2.370,3.060,2.920,
30-05 18:53:11,2.0,0.0,0.0,213417984.0,96235520.0,376938496.0,1410789376.0,0.0,0.0,0.0,0.0,8538.0,42955.0,43.564,38.614,0.0,0.0,0.0,17.822,3516752.0,1303740.0,0.0,0.0,2.370,3.060,2.920,
30-05 18:53:12,4.0,0.0,0.0,213532672.0,96235520.0,376938496.0,1410674688.0,0.0,0.0,0.0,16384.0,8541.0,42972.0,52.0,36.0,0.0,0.0,0.0,12.0,3435648.0,1279852.0,0.0,1.0,2.370,3.060,2.920,
30-05 18:53:13,6.0,0.0,0.0,213352448.0,96235520.0,376938496.0,1410854912.0,0.0,0.0,0.0,16384.0,8677.0,43542.0,49.0,36.0,0.0,0.0,0.0,15.0,3396312.0,1272901.0,0.0,2.0,2.660,3.110,2.940,
30-05 18:53:14,2.0,0.0,0.0,213417984.0,96235520.0,376938496.0,1410789376.0,0.0,0.0,0.0,0.0,9095.0,45016.0,46.0,37.0,0.0,0.0,0.0,17.0,3719138.0,1369247.0,0.0,0.0,2.660,3.110,2.940,
30-05 18:53:15,2.0,0.0,0.0,213532672.0,96235520.0,376938496.0,1410674688.0,0.0,0.0,0.0,0.0,8692.0,43728.0,52.0,36.0,0.0,0.0,0.0,12.0,3570882.0,1321540.0,0.0,0.0,2.660,3.110,2.940,
30-05 18:53:16,3.0,0.0,0.0,213516288.0,96235520.0,376938496.0,1410691072.0,0.0,0.0,0.0,0.0,8784.0,43987.0,46.0,37.0,0.0,0.0,0.0,17.0,3591144.0,1328354.0,0.0,0.0,2.660,3.110,2.940,
30-05 18:53:17,3.0,0.0,0.0,213549056.0,96235520.0,376938496.0,1410658304.0,0.0,0.0,0.0,0.0,8836.0,44506.0,54.545,30.303,0.0,0.0,0.0,15.152,3623642.0,1340696.0,0.0,0.0,2.660,3.110,2.940,
30-05 18:53:18,4.0,0.0,0.0,213434368.0,96235520.0,376938496.0,1410772992.0,0.0,0.0,0.0,12288.0,8890.0,44249.0,49.0,31.0,0.0,0.0,0.0,20.0,3696022.0,1359918.0,0.0,2.0,2.520,3.080,2.930,
30-05 18:53:19,4.0,0.0,0.0,213532672.0,96235520.0,376938496.0,1410674688.0,0.0,0.0,0.0,0.0,8759.0,43565.0,46.535,32.673,0.0,0.0,0.0,20.792,3645166.0,1342033.0,0.0,0.0,2.520,3.080,2.930,
30-05 18:53:20,4.0,0.0,0.0,213499904.0,96235520.0,376938496.0,1410707456.0,0.0,0.0,0.0,0.0,8510.0,42382.0,50.0,35.0,0.0,0.0,0.0,15.0,3553430.0,1300804.0,0.0,0.0,2.520,3.080,2.930,
30-05 18:53:21,5.0,0.0,0.0,213434368.0,96235520.0,376938496.0,1410772992.0,0.0,0.0,0.0,0.0,8717.0,43398.0,57.0,26.0,0.0,0.0,0.0,17.0,3613077.0,1328252.0,0.0,0.0,2.520,3.080,2.930,
30-05 18:53:22,1.0,0.0,0.0,213983232.0,96235520.0,376938496.0,1410224128.0,0.0,0.0,0.0,8192.0,8741.0,43926.0,50.505,30.303,0.0,0.0,0.0,19.192,3633433.0,1331499.0,0.0,1.0,2.520,3.080,2.930,
30-05 18:53:23,2.0,0.0,0.0,213843968.0,96235520.0,376938496.0,1410363392.0,0.0,0.0,0.0,20480.0,8394.0,43523.0,48.515,36.634,0.0,0.0,0.0,14.851,3473962.0,1255280.0,0.0,2.0,2.480,3.060,2.920,
30-05 18:53:24,4.0,0.0,0.0,213417984.0,96235520.0,376938496.0,1410789376.0,0.0,0.0,0.0,0.0,8099.0,40890.0,46.0,39.0,0.0,0.0,0.0,15.0,3349750.0,1242570.0,0.0,0.0,2.480,3.060,2.920,
30-05 18:53:25,2.0,0.0,0.0,213532672.0,96235520.0,376938496.0,1410674688.0,0.0,0.0,0.0,0.0,7928.0,39551.0,49.0,35.0,0.0,0.0,0.0,16.0,3283530.0,1215470.0,0.0,0.0,2.480,3.060,2.920,
30-05 18:53:26,2.0,0.0,0.0,213417984.0,96235520.0,376938496.0,1410789376.0,0.0,0.0,0.0,0.0,8038.0,41128.0,53.0,33.0,0.0,0.0,0.0,14.0,3342342.0,1244312.0,0.0,0.0,2.480,3.060,2.920,
30-05 18:53:27,2.0,0.0,0.0,213549056.0,96235520.0,376938496.0,1410658304.0,0.0,0.0,0.0,12288.0,7865.0,40196.0,49.495,31.313,0.0,0.0,0.0,19.192,3311500.0,1229901.0,0.0,3.0,2.480,3.060,2.920,
30-05 18:53:28,2.0,0.0,0.0,213463040.0,96239616.0,376938496.0,1410740224.0,0.0,0.0,0.0,12288.0,7501.0,39344.0,48.515,34.653,0.0,0.0,0.0,16.832,3102733.0,1170411.0,0.0,2.0,2.840,3.130,2.940,
30-05 18:53:29,2.0,0.0,0.0,213524480.0,96239616.0,376942592.0,1410674688.0,0.0,0.0,0.0,0.0,8656.0,43137.0,55.556,29.293,0.0,0.0,0.0,15.152,3532422.0,1307829.0,0.0,0.0,2.840,3.130,2.940,
30-05 18:53:30,4.0,0.0,0.0,213491712.0,96239616.0,376942592.0,1410707456.0,0.0,0.0,0.0,0.0,8585.0,42901.0,48.515,38.614,0.0,0.0,0.0,12.871,3543883.0,1307025.0,0.0,0.0,2.840,3.130,2.940,
30-05 18:53:31,4.0,0.0,0.0,213590016.0,96239616.0,376942592.0,1410609152.0,0.0,0.0,0.0,0.0,8652.0,43202.0,46.465,38.384,0.0,0.0,0.0,15.152,3490268.0,1294882.0,0.0,0.0,2.840,3.130,2.940,
30-05 18:53:32,3.0,0.0,0.0,213590016.0,96239616.0,376942592.0,1410609152.0,0.0,0.0,0.0,0.0,8904.0,44541.0,50.0,36.0,0.0,0.0,0.0,14.0,3661834.0,1347365.0,0.0,0.0,2.840,3.130,2.940,
30-05 18:53:33,3.0,0.0,0.0,213520384.0,96243712.0,376942592.0,1410674688.0,0.0,0.0,0.0,12288.0,8709.0,43842.0,50.0,34.0,0.0,0.0,0.0,16.0,3620860.0,1332447.0,0.0,2.0,2.780,3.110,2.940,
30-05 18:53:34,4.0,0.0,0.0,213504000.0,96243712.0,376942592.0,1410691072.0,0.0,0.0,0.0,0.0,9197.0,44572.0,49.505,34.653,0.0,0.0,0.0,15.842,3665974.0,1351560.0,0.0,0.0,2.780,3.110,2.940,
30-05 18:53:35,3.0,0.0,0.0,213536768.0,96243712.0,376942592.0,1410658304.0,0.0,0.0,0.0,0.0,9305.0,45597.0,49.0,36.0,0.0,0.0,0.0,15.0,3803628.0,1394372.0,0.0,0.0,2.780,3.110,2.940,
30-05 18:53:36,4.0,0.0,0.0,213553152.0,96243712.0,376942592.0,1410641920.0,0.0,0.0,0.0,0.0,9092.0,45717.0,56.0,30.0,0.0,0.0,0.0,14.0,3772679.0,1382743.0,0.0,0.0,2.780,3.110,2.940,
30-05 18:53:37,3.0,0.0,0.0,213422080.0,96243712.0,376942592.0,1410772992.0,0.0,0.0,0.0,0.0,9001.0,45106.0,54.545,30.303,0.0,0.0,0.0,15.152,3728041.0,1370698.0,0.0,0.0,2.780,3.110,2.940,
30-05 18:53:38,5.0,0.0,0.0,213450752.0,96247808.0,376942592.0,1410740224.0,0.0,0.0,0.0,12288.0,8979.0,45123.0,48.515,35.644,0.0,0.0,0.0,15.842,3784206.0,1386568.0,0.0,2.0,2.630,3.070,2.930,
30-05 18:53:39,3.0,0.0,0.0,213516288.0,96247808.0,376942592.0,1410674688.0,0.0,0.0,0.0,0.0,7780.0,41110.0,45.455,38.384,0.0,0.0,0.0,16.162,3335892.0,1234384.0,0.0,0.0,2.630,3.070,2.930,
