"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c4.csv",,,,"Date:","30 May 2018 18:17:14 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
30-05 18:17:14,0.0,0.0,0.039,201510912.0,95440896.0,376553472.0,1423876096.0,0.0,0.0,729.116,2150.105,31.446,120.382,0.148,0.093,99.723,0.003,0.0,0.033,0.0,0.0,0.033,0.078,0.050,1.160,1.290,
30-05 18:17:15,0.0,0.0,0.0,201506816.0,95440896.0,376557568.0,1423876096.0,0.0,0.0,0.0,0.0,41.0,85.0,0.990,0.0,99.010,0.0,0.0,0.0,240.0,428.0,0.0,0.0,0.050,1.140,1.290,
30-05 18:17:16,0.0,0.0,0.0,201506816.0,95440896.0,376557568.0,1423876096.0,0.0,0.0,0.0,0.0,38.0,68.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,1646.0,0.0,0.0,0.050,1.140,1.290,
30-05 18:17:17,2.0,0.0,8.0,202293248.0,95440896.0,376557568.0,1423089664.0,0.0,0.0,0.0,0.0,3440.0,16706.0,17.0,12.0,64.0,0.0,0.0,7.0,1319046.0,467942.0,0.0,0.0,0.050,1.140,1.290,
30-05 18:17:18,3.0,0.0,0.0,203010048.0,95440896.0,376557568.0,1422372864.0,0.0,0.0,0.0,0.0,9473.0,48345.0,47.525,35.644,0.0,0.0,0.0,16.832,3545064.0,1288916.0,0.0,0.0,0.050,1.140,1.290,
30-05 18:17:19,1.0,0.0,0.0,203522048.0,95440896.0,376557568.0,1421860864.0,0.0,0.0,0.0,0.0,8850.0,46505.0,54.545,28.283,0.0,0.0,0.0,17.172,3405645.0,1251333.0,0.0,0.0,0.050,1.140,1.290,
30-05 18:17:20,4.0,0.0,0.0,203988992.0,95444992.0,376557568.0,1421389824.0,0.0,0.0,0.0,28672.0,9199.0,47539.0,50.0,32.0,0.0,0.0,0.0,18.0,3484950.0,1269412.0,0.0,2.0,0.360,1.190,1.300,
30-05 18:17:21,3.0,0.0,0.0,204390400.0,95444992.0,376557568.0,1420988416.0,0.0,0.0,0.0,0.0,9079.0,47317.0,44.0,39.0,0.0,0.0,0.0,17.0,3470031.0,1294061.0,0.0,0.0,0.360,1.190,1.300,
30-05 18:17:22,4.0,0.0,0.0,204439552.0,95444992.0,376557568.0,1420939264.0,0.0,0.0,0.0,0.0,9287.0,47830.0,41.584,41.584,0.990,0.0,0.0,15.842,3536154.0,1306098.0,0.0,0.0,0.360,1.190,1.300,
30-05 18:17:23,2.0,0.0,0.0,204488704.0,95444992.0,376557568.0,1420890112.0,0.0,0.0,0.0,0.0,9092.0,46890.0,48.0,31.0,0.0,0.0,0.0,21.0,3470541.0,1296301.0,0.0,0.0,0.360,1.190,1.300,
30-05 18:17:24,3.0,0.0,0.0,204587008.0,95444992.0,376557568.0,1420791808.0,0.0,0.0,0.0,0.0,9016.0,46856.0,45.545,35.644,0.990,0.0,0.0,17.822,3463227.0,1298097.0,0.0,0.0,0.360,1.190,1.300,
30-05 18:17:25,4.0,0.0,0.0,204533760.0,95449088.0,376557568.0,1420840960.0,0.0,0.0,0.0,12288.0,9320.0,46761.0,56.0,27.0,0.0,0.0,0.0,17.0,3459495.0,1309987.0,0.0,2.0,0.650,1.240,1.320,
30-05 18:17:26,4.0,0.0,0.0,204468224.0,95449088.0,376557568.0,1420906496.0,0.0,0.0,0.0,0.0,9125.0,46789.0,48.485,35.354,0.0,0.0,0.0,16.162,3485010.0,1321350.0,0.0,0.0,0.650,1.240,1.320,
30-05 18:17:27,4.0,0.0,0.0,204517376.0,95449088.0,376557568.0,1420857344.0,0.0,0.0,0.0,0.0,9072.0,46457.0,48.515,32.673,0.0,0.0,0.0,18.812,3474570.0,1324592.0,0.0,0.0,0.650,1.240,1.320,
30-05 18:17:28,5.0,0.0,0.0,204713984.0,95449088.0,376557568.0,1420660736.0,0.0,0.0,0.0,16384.0,9384.0,47911.0,48.0,34.0,0.0,0.0,0.0,18.0,3591108.0,1370890.0,0.0,1.0,0.650,1.240,1.320,
30-05 18:17:29,4.0,0.0,0.0,204713984.0,95449088.0,376557568.0,1420660736.0,0.0,0.0,0.0,0.0,9446.0,47900.0,52.475,32.673,0.990,0.0,0.0,13.861,3583290.0,1370286.0,0.0,0.0,0.650,1.240,1.320,
30-05 18:17:30,4.0,0.0,0.0,204496896.0,95453184.0,376557568.0,1420873728.0,0.0,0.0,0.0,16384.0,9570.0,48661.0,49.0,35.0,0.0,0.0,0.0,16.0,3633461.0,1382819.0,0.0,2.0,0.920,1.280,1.330,
30-05 18:17:31,4.0,0.0,0.0,204529664.0,95453184.0,376557568.0,1420840960.0,0.0,0.0,0.0,0.0,9667.0,48754.0,50.495,33.663,0.0,0.0,0.0,15.842,3648030.0,1378178.0,0.0,0.0,0.920,1.280,1.330,
