"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c1.csv",,,,"Date:","19 Jun 2018 17:50:14 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
19-06 17:50:14,0.0,0.0,0.038,201990144.0,161136640.0,681197568.0,1053057024.0,0.0,0.0,164.475,2442.511,26.990,36.071,0.042,0.044,99.888,0.001,0.0,0.025,0.0,0.0,0.009,0.079,0.0,0.0,0.0,
19-06 17:50:15,0.0,0.0,0.0,201986048.0,161136640.0,681201664.0,1053057024.0,0.0,0.0,0.0,0.0,17.0,43.0,0.0,0.0,100.0,0.0,0.0,0.0,1566.0,1750.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:16,0.0,0.0,0.0,201986048.0,161136640.0,681201664.0,1053057024.0,0.0,0.0,0.0,0.0,19.0,24.0,0.990,0.0,99.010,0.0,0.0,0.0,1572.0,1580.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:17,0.0,0.0,0.0,201986048.0,161136640.0,681201664.0,1053057024.0,0.0,0.0,0.0,0.0,19.0,25.0,0.0,0.0,100.0,0.0,0.0,0.0,3330.0,2444.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:18,0.0,0.0,0.0,201986048.0,161136640.0,681201664.0,1053057024.0,0.0,0.0,0.0,0.0,14.0,22.0,0.990,0.0,99.010,0.0,0.0,0.0,1506.0,1026.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:19,0.0,0.0,0.0,201953280.0,161136640.0,681201664.0,1053089792.0,0.0,0.0,0.0,0.0,15.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,1506.0,1130.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:20,0.0,0.0,0.0,201953280.0,161136640.0,681201664.0,1053089792.0,0.0,0.0,0.0,24576.0,20.0,33.0,0.0,0.0,100.0,0.0,0.0,0.0,1506.0,1130.0,0.0,2.0,0.0,0.0,0.0,
19-06 17:50:21,0.0,0.0,0.0,201953280.0,161136640.0,681201664.0,1053089792.0,0.0,0.0,0.0,0.0,15.0,22.0,0.0,0.990,99.010,0.0,0.0,0.0,1506.0,1138.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:22,0.0,0.0,0.0,201953280.0,161136640.0,681201664.0,1053089792.0,0.0,0.0,0.0,0.0,14.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,2952.0,1130.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:23,0.0,0.0,0.0,201953280.0,161136640.0,681201664.0,1053089792.0,0.0,0.0,0.0,0.0,16.0,24.0,0.990,0.0,99.010,0.0,0.0,0.0,1506.0,1130.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:24,0.0,0.0,0.0,201953280.0,161136640.0,681201664.0,1053089792.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,126.0,1130.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:25,0.0,0.0,0.0,201953280.0,161136640.0,681201664.0,1053089792.0,0.0,0.0,0.0,12288.0,17.0,33.0,0.0,0.0,100.0,0.0,0.0,0.0,1506.0,990.0,0.0,2.0,0.0,0.0,0.0,
19-06 17:50:26,0.0,0.0,0.0,201953280.0,161136640.0,681201664.0,1053089792.0,0.0,0.0,0.0,0.0,18.0,22.0,0.990,0.0,99.010,0.0,0.0,0.0,1692.0,2186.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:27,0.0,0.0,0.0,201953280.0,161136640.0,681201664.0,1053089792.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,2952.0,1184.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:28,0.0,0.0,0.0,201920512.0,161136640.0,681201664.0,1053122560.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,1506.0,1130.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:29,0.0,0.0,0.0,201920512.0,161136640.0,681201664.0,1053122560.0,0.0,0.0,0.0,0.0,16.0,22.0,0.990,0.0,99.010,0.0,0.0,0.0,2952.0,1130.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:30,0.0,0.0,0.0,201920512.0,161136640.0,681201664.0,1053122560.0,0.0,0.0,0.0,12288.0,16.0,31.0,0.0,0.0,100.0,0.0,0.0,0.0,2952.0,1130.0,0.0,2.0,0.0,0.0,0.0,
19-06 17:50:31,0.0,0.0,0.0,201920512.0,161136640.0,681201664.0,1053122560.0,0.0,0.0,0.0,0.0,19.0,24.0,0.980,0.980,98.039,0.0,0.0,0.0,3024.0,2090.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:32,0.0,0.0,0.0,201920512.0,161136640.0,681201664.0,1053122560.0,0.0,0.0,0.0,0.0,14.0,25.0,0.0,0.0,100.0,0.0,0.0,0.0,1302.0,1130.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:33,0.0,0.0,0.0,202117120.0,161136640.0,681201664.0,1052925952.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0,0.0,100.0,0.0,0.0,0.0,306.0,680.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:34,0.0,0.0,0.0,202117120.0,161136640.0,681201664.0,1052925952.0,0.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,816.0,1440.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:35,0.0,0.0,0.0,202084352.0,161136640.0,681201664.0,1052958720.0,0.0,0.0,0.0,12288.0,17.0,35.0,0.990,0.0,99.010,0.0,0.0,0.0,60.0,680.0,0.0,2.0,0.0,0.0,0.0,
19-06 17:50:36,2.0,0.0,1.0,201949184.0,161136640.0,681205760.0,1053089792.0,0.0,0.0,0.0,0.0,122.0,637.0,0.0,1.0,99.0,0.0,0.0,0.0,11988.0,5600.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:37,1.0,0.0,0.0,204431360.0,161136640.0,681205760.0,1050607616.0,0.0,0.0,0.0,0.0,555.0,552.0,1.0,1.0,97.0,0.0,0.0,1.0,65753.0,399384.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:38,0.0,0.0,0.0,204660736.0,161136640.0,681205760.0,1050378240.0,0.0,0.0,0.0,0.0,5087.0,6301.0,1.980,6.931,83.168,0.0,0.0,7.921,598896.0,2017336.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:39,0.0,0.0,0.0,204578816.0,161136640.0,681205760.0,1050460160.0,0.0,0.0,0.0,0.0,2996.0,3608.0,1.031,1.031,92.784,0.0,0.0,5.155,371381.0,1270300.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:40,0.0,0.0,0.0,204783616.0,161136640.0,681205760.0,1050255360.0,0.0,0.0,0.0,32768.0,3946.0,4756.0,2.941,3.922,85.294,0.0,0.0,7.843,509690.0,1703000.0,0.0,2.0,0.0,0.0,0.0,
19-06 17:50:41,0.0,0.0,0.0,204730368.0,161136640.0,681205760.0,1050308608.0,0.0,0.0,0.0,0.0,5768.0,6773.0,1.020,8.163,83.673,0.0,0.0,7.143,731781.0,2513748.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:42,0.0,0.0,0.0,204705792.0,161136640.0,681205760.0,1050333184.0,0.0,0.0,0.0,0.0,5143.0,6103.0,3.030,6.061,83.838,0.0,0.0,7.071,691945.0,2327336.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:43,1.0,0.0,0.0,204881920.0,161136640.0,681205760.0,1050157056.0,0.0,0.0,0.0,0.0,6283.0,7286.0,3.030,10.101,79.798,0.0,0.0,7.071,839764.0,2818470.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:44,0.0,0.0,1.0,205389824.0,161136640.0,681205760.0,1049649152.0,0.0,0.0,0.0,0.0,8552.0,9608.0,2.062,14.433,74.227,0.0,0.0,9.278,1150989.0,3872323.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:45,1.0,0.0,0.0,205348864.0,161136640.0,681205760.0,1049690112.0,0.0,0.0,0.0,24576.0,3873.0,4323.0,1.010,7.071,84.848,0.0,0.0,7.071,621189.0,2155430.0,0.0,3.0,0.0,0.0,0.0,
19-06 17:50:46,0.0,0.0,0.0,202559488.0,161136640.0,681205760.0,1052479488.0,0.0,0.0,0.0,0.0,7513.0,8020.0,2.941,12.745,71.569,0.0,0.0,12.745,1113198.0,3686146.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:47,0.0,0.0,0.0,202530816.0,161136640.0,681209856.0,1052504064.0,0.0,0.0,0.0,0.0,17.0,27.0,0.0,0.0,100.0,0.0,0.0,0.0,2952.0,594.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:48,0.0,0.0,0.0,202530816.0,161136640.0,681209856.0,1052504064.0,0.0,0.0,0.0,0.0,19.0,28.0,0.0,0.0,100.0,0.0,0.0,0.0,1512.0,1580.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:49,0.0,0.0,0.0,202498048.0,161136640.0,681209856.0,1052536832.0,0.0,0.0,0.0,0.0,19.0,38.0,0.0,0.0,100.0,0.0,0.0,0.0,3192.0,1810.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:50,0.0,0.0,1.0,202514432.0,161136640.0,681209856.0,1052520448.0,0.0,0.0,0.0,65536.0,37.0,75.0,1.0,0.0,99.0,0.0,0.0,0.0,2352.0,1686.0,0.0,12.0,0.0,0.0,0.0,
19-06 17:50:51,0.0,0.0,2.0,203149312.0,161136640.0,681209856.0,1051885568.0,0.0,0.0,0.0,0.0,30.0,48.0,1.0,0.0,99.0,0.0,0.0,0.0,1855.0,1416.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:52,1.0,0.0,1.0,205918208.0,161136640.0,681209856.0,1049116672.0,0.0,0.0,0.0,0.0,4570.0,4990.0,3.093,6.186,84.536,0.0,0.0,6.186,690697.0,2386249.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:53,1.0,0.0,0.0,206045184.0,161136640.0,681205760.0,1048993792.0,0.0,0.0,0.0,0.0,11558.0,12620.0,3.960,14.851,62.376,0.0,0.0,18.812,1651046.0,5600716.0,0.0,0.0,0.0,0.0,0.0,
19-06 17:50:54,0.0,0.0,5.0,205619200.0,161136640.0,681205760.0,1049419776.0,0.0,0.0,0.0,0.0,11856.0,12625.0,5.051,17.172,58.586,0.0,0.0,19.192,1771025.0,5969962.0,0.0,0.0,0.080,0.020,0.010,
19-06 17:50:55,1.0,0.0,0.0,205643776.0,161136640.0,681205760.0,1049395200.0,0.0,0.0,0.0,65536.0,12181.0,13309.0,2.151,20.430,64.516,0.0,0.0,12.903,1777415.0,6081094.0,0.0,2.0,0.080,0.020,0.010,
19-06 17:50:56,1.0,0.0,0.0,205672448.0,161136640.0,681205760.0,1049366528.0,0.0,0.0,0.0,0.0,12236.0,12756.0,6.604,17.925,54.717,0.0,0.0,20.755,1862776.0,6273132.0,0.0,0.0,0.080,0.020,0.010,
19-06 17:50:57,0.0,0.0,0.0,202690560.0,161136640.0,681205760.0,1052348416.0,0.0,0.0,0.0,4096.0,9580.0,9854.0,6.250,12.500,68.750,0.0,0.0,12.500,1504782.0,5074788.0,0.0,1.0,0.080,0.020,0.010,
19-06 17:50:58,0.0,0.0,0.0,202682368.0,161136640.0,681209856.0,1052352512.0,0.0,0.0,0.0,0.0,13.0,22.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,144.0,0.0,0.0,0.080,0.020,0.010,
19-06 17:50:59,0.0,0.0,0.0,202678272.0,161136640.0,681213952.0,1052352512.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,1506.0,998.0,0.0,0.0,0.070,0.020,0.0,
19-06 17:51:00,0.0,0.0,1.0,202694656.0,161136640.0,681213952.0,1052336128.0,0.0,0.0,0.0,24576.0,35.0,104.0,0.0,1.0,99.0,0.0,0.0,0.0,1836.0,3020.0,0.0,2.0,0.070,0.020,0.0,
19-06 17:51:01,0.0,0.0,0.0,202678272.0,161136640.0,681213952.0,1052352512.0,0.0,0.0,0.0,0.0,19.0,36.0,0.990,0.990,98.020,0.0,0.0,0.0,1626.0,1750.0,0.0,0.0,0.070,0.020,0.0,
19-06 17:51:02,0.0,0.0,0.0,202645504.0,161136640.0,681213952.0,1052385280.0,0.0,0.0,0.0,0.0,13.0,23.0,0.0,0.0,100.0,0.0,0.0,0.0,1506.0,1130.0,0.0,0.0,0.070,0.020,0.0,
19-06 17:51:03,0.0,0.0,0.0,202645504.0,161136640.0,681213952.0,1052385280.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,1130.0,0.0,0.0,0.070,0.020,0.0,
19-06 17:51:04,0.0,0.0,0.0,202645504.0,161136640.0,681213952.0,1052385280.0,0.0,0.0,0.0,0.0,20.0,24.0,0.0,0.0,100.0,0.0,0.0,0.0,1638.0,1530.0,0.0,0.0,0.070,0.020,0.0,
19-06 17:51:05,0.0,0.0,1.0,204906496.0,161136640.0,681213952.0,1050124288.0,0.0,0.0,0.0,12288.0,2853.0,3138.0,2.970,3.960,87.129,0.0,0.0,5.941,412141.0,1447498.0,0.0,2.0,0.070,0.020,0.0,
19-06 17:51:06,1.0,0.0,0.0,205119488.0,161136640.0,681209856.0,1049915392.0,0.0,0.0,0.0,0.0,13548.0,14095.0,3.960,19.802,55.446,0.0,0.0,20.792,2091180.0,7062364.0,0.0,0.0,0.070,0.020,0.0,
19-06 17:51:07,1.0,0.0,0.0,205107200.0,161136640.0,681209856.0,1049927680.0,0.0,0.0,0.0,0.0,11885.0,12101.0,3.093,20.619,57.732,0.0,0.0,18.557,1913077.0,6518778.0,0.0,0.0,0.070,0.020,0.0,
19-06 17:51:08,1.0,0.0,0.0,205357056.0,161136640.0,681209856.0,1049677824.0,0.0,0.0,0.0,0.0,12436.0,12570.0,5.882,15.686,55.882,0.0,0.0,22.549,1976770.0,6699940.0,0.0,0.0,0.070,0.020,0.0,
19-06 17:51:09,0.0,0.0,0.0,202752000.0,161136640.0,681209856.0,1052282880.0,0.0,0.0,0.0,4096.0,11754.0,11920.0,2.941,21.569,57.843,0.0,0.0,17.647,1866381.0,6242732.0,0.0,1.0,0.060,0.020,0.0,
19-06 17:51:10,0.0,0.0,0.0,202727424.0,161136640.0,681213952.0,1052303360.0,0.0,0.0,0.0,28672.0,20.0,33.0,1.0,0.0,99.0,0.0,0.0,0.0,1752.0,1192.0,0.0,2.0,0.060,0.020,0.0,
19-06 17:51:11,0.0,0.0,0.0,202727424.0,161136640.0,681213952.0,1052303360.0,0.0,0.0,0.0,0.0,22.0,38.0,0.0,0.0,100.0,0.0,0.0,0.0,3168.0,1598.0,0.0,0.0,0.060,0.020,0.0,
19-06 17:51:12,0.0,0.0,0.0,202694656.0,161136640.0,681213952.0,1052336128.0,0.0,0.0,0.0,0.0,20.0,24.0,0.990,0.0,99.010,0.0,0.0,0.0,4464.0,1580.0,0.0,0.0,0.060,0.020,0.0,
19-06 17:51:13,0.0,0.0,0.0,202694656.0,161136640.0,681213952.0,1052336128.0,0.0,0.0,0.0,0.0,24.0,46.0,0.0,0.0,100.0,0.0,0.0,0.0,1956.0,1900.0,0.0,0.0,0.060,0.020,0.0,
19-06 17:51:14,0.0,0.0,0.0,202694656.0,161136640.0,681213952.0,1052336128.0,0.0,0.0,0.0,0.0,22.0,36.0,0.0,0.0,100.0,0.0,0.0,0.0,1806.0,1310.0,0.0,0.0,0.060,0.010,0.0,
19-06 17:51:15,0.0,0.0,0.0,202661888.0,161136640.0,681213952.0,1052368896.0,0.0,0.0,0.0,16384.0,20.0,33.0,0.980,0.0,98.039,0.980,0.0,0.0,1506.0,630.0,0.0,3.0,0.060,0.010,0.0,
19-06 17:51:16,0.0,0.0,0.0,202661888.0,161136640.0,681213952.0,1052368896.0,0.0,0.0,0.0,0.0,24.0,38.0,0.990,0.0,99.010,0.0,0.0,0.0,1752.0,2276.0,0.0,0.0,0.060,0.010,0.0,
