"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c16.csv",,,,"Date:","21 Jun 2018 15:22:58 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 15:22:58,0.0,0.0,0.117,391139328.0,132390912.0,665341952.0,908369920.0,0.0,0.0,3062.461,20543.633,1055.929,2710.084,4.244,1.159,94.588,0.006,0.0,0.002,4.085,1.027,94.079,0.004,0.0,0.806,0.0,0.0,0.161,0.368,0.380,1.690,1.210,
21-06 15:22:59,4.0,0.0,1.0,390492160.0,132390912.0,665346048.0,909012992.0,0.0,0.0,0.0,0.0,3137.0,7563.0,60.204,7.143,32.653,0.0,0.0,0.0,56.701,4.124,34.021,0.0,0.0,5.155,1795744.0,273395.0,0.0,0.0,0.670,1.730,1.220,
21-06 15:23:00,4.0,0.0,0.0,389038080.0,132390912.0,665346048.0,910467072.0,0.0,0.0,0.0,0.0,4558.0,10250.0,86.869,11.111,2.020,0.0,0.0,0.0,82.828,5.051,4.040,0.0,0.0,8.081,2471852.0,426548.0,0.0,0.0,0.670,1.730,1.220,
21-06 15:23:01,6.0,0.0,0.0,386859008.0,132390912.0,665346048.0,912646144.0,0.0,0.0,0.0,61440.0,4160.0,9898.0,84.848,13.131,2.020,0.0,0.0,0.0,87.500,3.125,3.125,0.0,0.0,6.250,2290438.0,388413.0,0.0,4.0,0.670,1.730,1.220,
21-06 15:23:02,4.0,0.0,0.0,385503232.0,132390912.0,665346048.0,914001920.0,0.0,0.0,0.0,0.0,4489.0,10207.0,83.168,13.861,2.970,0.0,0.0,0.0,89.796,3.061,3.061,0.0,0.0,4.082,2408382.0,404570.0,0.0,0.0,0.670,1.730,1.220,
21-06 15:23:03,4.0,0.0,0.0,384032768.0,132390912.0,665346048.0,915472384.0,0.0,0.0,0.0,0.0,4521.0,10255.0,85.714,11.224,3.061,0.0,0.0,0.0,87.755,3.061,4.082,0.0,0.0,5.102,2495942.0,420146.0,0.0,0.0,0.670,1.730,1.220,
21-06 15:23:04,4.0,0.0,0.0,382808064.0,132390912.0,665346048.0,916697088.0,0.0,0.0,0.0,0.0,4869.0,10846.0,87.629,8.247,4.124,0.0,0.0,0.0,83.673,5.102,5.102,0.0,0.0,6.122,2508954.0,404396.0,0.0,0.0,0.940,1.770,1.240,
21-06 15:23:05,4.0,0.0,0.0,380796928.0,132390912.0,665346048.0,918708224.0,0.0,0.0,0.0,0.0,4642.0,10381.0,89.796,6.122,4.082,0.0,0.0,0.0,80.612,10.204,3.061,0.0,0.0,6.122,2458052.0,387363.0,0.0,0.0,0.940,1.770,1.240,
21-06 15:23:06,3.0,0.0,0.0,378769408.0,132395008.0,665346048.0,920731648.0,0.0,0.0,0.0,61440.0,4346.0,9415.0,84.848,13.131,2.020,0.0,0.0,0.0,86.0,6.0,4.0,0.0,0.0,4.0,2309358.0,386103.0,0.0,9.0,0.940,1.770,1.240,
21-06 15:23:07,3.0,0.0,0.0,376389632.0,132395008.0,665346048.0,923111424.0,0.0,0.0,0.0,0.0,4467.0,9982.0,91.837,6.122,2.041,0.0,0.0,0.0,90.816,3.061,3.061,0.0,0.0,3.061,2391158.0,404751.0,0.0,0.0,0.940,1.770,1.240,
21-06 15:23:08,4.0,0.0,0.0,374153216.0,132395008.0,665346048.0,925347840.0,0.0,0.0,0.0,0.0,4650.0,10471.0,83.505,12.371,4.124,0.0,0.0,0.0,76.596,12.766,5.319,0.0,0.0,5.319,2446552.0,396921.0,0.0,0.0,0.940,1.770,1.240,
21-06 15:23:09,3.0,0.0,0.0,372359168.0,132395008.0,665346048.0,927141888.0,0.0,0.0,0.0,0.0,4705.0,11259.0,88.542,6.250,5.208,0.0,0.0,0.0,85.0,6.0,5.0,0.0,0.0,4.0,2492978.0,422604.0,0.0,0.0,1.180,1.800,1.250,
21-06 15:23:10,6.0,0.0,0.0,370855936.0,132395008.0,665346048.0,928645120.0,0.0,0.0,0.0,0.0,5108.0,11257.0,86.869,9.091,4.040,0.0,0.0,0.0,85.714,5.102,4.082,0.0,0.0,5.102,2557896.0,405350.0,0.0,0.0,1.180,1.800,1.250,
21-06 15:23:11,4.0,0.0,0.0,368087040.0,132395008.0,665346048.0,931414016.0,0.0,0.0,0.0,16384.0,4103.0,9342.0,88.660,8.247,3.093,0.0,0.0,0.0,84.694,10.204,3.061,0.0,0.0,2.041,2304036.0,389039.0,0.0,2.0,1.180,1.800,1.250,
21-06 15:23:12,2.0,0.0,0.0,366329856.0,132395008.0,665346048.0,933171200.0,0.0,0.0,0.0,0.0,4101.0,9924.0,90.722,3.093,6.186,0.0,0.0,0.0,80.0,12.0,3.0,0.0,0.0,5.0,2378254.0,405523.0,0.0,0.0,1.180,1.800,1.250,
21-06 15:23:13,4.0,0.0,0.0,364417024.0,132395008.0,665346048.0,935084032.0,0.0,0.0,0.0,0.0,4476.0,10144.0,91.667,4.167,4.167,0.0,0.0,0.0,83.168,7.921,2.970,0.0,0.0,5.941,2540380.0,421122.0,0.0,0.0,1.180,1.800,1.250,
21-06 15:23:14,4.0,0.0,0.0,363102208.0,132395008.0,665346048.0,936398848.0,0.0,0.0,0.0,0.0,4330.0,10722.0,91.837,4.082,4.082,0.0,0.0,0.0,84.0,9.0,3.0,0.0,0.0,4.0,2578802.0,437116.0,0.0,0.0,1.410,1.840,1.270,
21-06 15:23:15,4.0,0.0,0.0,361050112.0,132395008.0,665350144.0,938446848.0,0.0,0.0,0.0,0.0,4455.0,10718.0,94.845,1.031,4.124,0.0,0.0,0.0,83.838,8.081,3.030,0.0,0.0,5.051,2532770.0,425500.0,0.0,0.0,1.410,1.840,1.270,
21-06 15:23:16,4.0,0.0,0.0,359157760.0,132395008.0,665350144.0,940339200.0,0.0,0.0,0.0,0.0,4474.0,11222.0,87.879,8.081,4.040,0.0,0.0,0.0,83.158,10.526,3.158,0.0,0.0,3.158,2580990.0,431973.0,0.0,0.0,1.410,1.840,1.270,
21-06 15:23:17,4.0,0.0,0.0,360460288.0,132395008.0,665350144.0,939036672.0,0.0,0.0,0.0,12288.0,4375.0,10869.0,87.0,9.0,4.0,0.0,0.0,0.0,87.629,4.124,4.124,0.0,0.0,4.124,2514182.0,434713.0,0.0,2.0,1.410,1.840,1.270,
21-06 15:23:18,3.0,0.0,0.0,359305216.0,132395008.0,665350144.0,940191744.0,0.0,0.0,0.0,0.0,4615.0,11054.0,81.818,16.162,2.020,0.0,0.0,0.0,81.0,6.0,6.0,0.0,0.0,7.0,2565736.0,440485.0,0.0,0.0,1.410,1.840,1.270,
21-06 15:23:19,4.0,0.0,0.0,356577280.0,132395008.0,665350144.0,942919680.0,0.0,0.0,0.0,0.0,5041.0,10658.0,85.714,10.204,4.082,0.0,0.0,0.0,86.735,5.102,5.102,0.0,0.0,3.061,2519330.0,417772.0,0.0,0.0,1.620,1.880,1.290,
21-06 15:23:20,5.0,0.0,0.0,354242560.0,132395008.0,665350144.0,945254400.0,0.0,0.0,0.0,0.0,4498.0,10734.0,85.859,10.101,4.040,0.0,0.0,0.0,87.629,4.124,4.124,0.0,0.0,4.124,2552504.0,436403.0,0.0,0.0,1.620,1.880,1.290,
21-06 15:23:21,4.0,0.0,0.0,352251904.0,132395008.0,665350144.0,947245056.0,0.0,0.0,0.0,0.0,4673.0,10451.0,79.798,16.162,4.040,0.0,0.0,0.0,88.660,4.124,3.093,0.0,0.0,4.124,2535118.0,425010.0,0.0,0.0,1.620,1.880,1.290,
21-06 15:23:22,4.0,0.0,0.0,350810112.0,132395008.0,665350144.0,948686848.0,0.0,0.0,0.0,12288.0,4279.0,10406.0,91.753,4.124,4.124,0.0,0.0,0.0,82.828,6.061,5.051,0.0,0.0,6.061,2423868.0,400673.0,0.0,2.0,1.620,1.880,1.290,
21-06 15:23:23,5.0,0.0,0.0,348749824.0,132395008.0,665350144.0,950747136.0,0.0,0.0,0.0,0.0,4744.0,10607.0,84.0,12.0,4.0,0.0,0.0,0.0,85.567,6.186,3.093,0.0,0.0,5.155,2553968.0,440869.0,0.0,0.0,1.620,1.880,1.290,
21-06 15:23:24,4.0,0.0,0.0,372228096.0,132395008.0,665350144.0,927268864.0,0.0,0.0,0.0,0.0,4416.0,10386.0,85.714,12.245,2.041,0.0,0.0,0.0,84.848,5.051,3.030,0.0,0.0,7.071,2360452.0,407007.0,0.0,0.0,1.890,1.930,1.310,
21-06 15:23:25,5.0,0.0,0.0,396591104.0,132395008.0,665350144.0,902905856.0,0.0,0.0,0.0,0.0,4644.0,10770.0,85.714,11.224,3.061,0.0,0.0,0.0,83.838,4.040,4.040,0.0,0.0,8.081,2515360.0,435327.0,0.0,0.0,1.890,1.930,1.310,
