"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c32.csv",,,,"Date:","21 Jun 2018 15:26:58 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 15:26:58,0.000,0.0,0.116,354529280.0,132440064.0,665399296.0,944873472.0,0.0,0.0,3057.303,20517.503,1060.834,2721.284,4.364,1.168,94.459,0.006,0.0,0.002,4.200,1.035,93.950,0.004,0.0,0.812,0.0,0.0,0.161,0.368,2.440,2.600,1.730,
21-06 15:26:59,4.0,0.0,2.0,355872768.0,132440064.0,665403392.0,943525888.0,0.0,0.0,0.0,0.0,3444.0,7258.0,58.416,6.931,34.653,0.0,0.0,0.0,54.545,6.061,34.343,0.0,0.0,5.051,1836819.0,250073.0,0.0,0.0,2.440,2.600,1.730,
21-06 15:27:00,5.0,0.0,0.0,368443392.0,132440064.0,665403392.0,930955264.0,0.0,0.0,0.0,0.0,5051.0,11285.0,91.919,3.030,5.051,0.0,0.0,0.0,88.776,5.102,3.061,0.0,0.0,3.061,2579680.0,415397.0,0.0,0.0,2.560,2.630,1.740,
21-06 15:27:01,4.0,0.0,0.0,366596096.0,132440064.0,665403392.0,932802560.0,0.0,0.0,0.0,0.0,4897.0,10418.0,92.708,5.208,2.083,0.0,0.0,0.0,85.859,6.061,3.030,0.0,0.0,5.051,2569638.0,426737.0,0.0,0.0,2.560,2.630,1.740,
21-06 15:27:02,4.0,0.0,0.0,365223936.0,132440064.0,665403392.0,934174720.0,0.0,0.0,0.0,16384.0,4305.0,10423.0,92.857,3.061,4.082,0.0,0.0,0.0,82.178,9.901,1.980,0.0,0.0,5.941,2564342.0,426694.0,0.0,4.0,2.560,2.630,1.740,
21-06 15:27:03,4.0,0.0,0.0,363855872.0,132440064.0,665403392.0,935542784.0,0.0,0.0,0.0,0.0,4267.0,10415.0,91.837,5.102,3.061,0.0,0.0,0.0,81.818,11.111,2.020,0.0,0.0,5.051,2641504.0,449766.0,0.0,0.0,2.560,2.630,1.740,
21-06 15:27:04,5.0,0.0,0.0,362639360.0,132440064.0,665403392.0,936759296.0,0.0,0.0,0.0,40960.0,4119.0,10492.0,92.857,3.061,4.082,0.0,0.0,0.0,80.0,13.0,2.0,0.0,0.0,5.0,2565668.0,431471.0,0.0,2.0,2.560,2.630,1.740,
21-06 15:27:05,4.0,0.0,0.0,361385984.0,132440064.0,665403392.0,938012672.0,0.0,0.0,0.0,0.0,4298.0,10604.0,93.814,3.093,3.093,0.0,0.0,0.0,78.0,9.0,1.0,0.0,0.0,12.0,2639626.0,439725.0,0.0,0.0,2.680,2.650,1.750,
21-06 15:27:06,3.0,0.0,0.0,359788544.0,132440064.0,665403392.0,939610112.0,0.0,0.0,0.0,0.0,4353.0,10062.0,84.848,10.101,5.051,0.0,0.0,0.0,83.505,8.247,4.124,0.0,0.0,4.124,2453310.0,411857.0,0.0,0.0,2.680,2.650,1.750,
21-06 15:27:07,4.0,0.0,0.0,358064128.0,132440064.0,665403392.0,941334528.0,0.0,0.0,0.0,0.0,4519.0,11155.0,87.879,8.081,4.040,0.0,0.0,0.0,81.633,9.184,3.061,0.0,0.0,6.122,2575134.0,416078.0,0.0,0.0,2.680,2.650,1.750,
