"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Cliente",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c128.csv",,,,"Date:","19 Jun 2018 21:55:43 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
19-06 21:55:43,0.0,0.0,0.038,194961408.0,161165312.0,681787392.0,1059467264.0,0.0,0.0,163.480,2437.967,38.924,49.476,0.046,0.062,99.848,0.001,0.0,0.043,0.0,0.0,0.009,0.080,0.330,0.380,0.290,
19-06 21:55:44,0.0,0.0,0.0,194920448.0,161165312.0,681791488.0,1059504128.0,0.0,0.0,0.0,0.0,22.0,47.0,0.0,0.0,100.0,0.0,0.0,0.0,940.0,1824.0,0.0,0.0,0.330,0.380,0.290,
19-06 21:55:45,0.0,0.0,0.0,194920448.0,161165312.0,681791488.0,1059504128.0,0.0,0.0,0.0,0.0,15.0,28.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,276.0,0.0,0.0,0.330,0.380,0.290,
19-06 21:55:46,0.0,0.0,1.0,197480448.0,161165312.0,681787392.0,1056948224.0,0.0,0.0,0.0,32768.0,11753.0,11162.0,4.124,18.557,57.732,0.0,0.0,19.588,2062100.0,7008280.0,0.0,2.0,0.330,0.380,0.290,
19-06 21:55:47,1.0,0.0,0.0,197636096.0,161165312.0,681787392.0,1056792576.0,0.0,0.0,0.0,0.0,13242.0,12966.0,3.226,19.355,54.839,0.0,0.0,22.581,2283285.0,7695096.0,0.0,0.0,0.300,0.370,0.290,
19-06 21:55:48,1.0,0.0,0.0,197779456.0,161165312.0,681787392.0,1056649216.0,0.0,0.0,0.0,0.0,13496.0,12984.0,5.0,21.0,51.0,0.0,0.0,23.0,2361740.0,8026662.0,0.0,0.0,0.300,0.370,0.290,
19-06 21:55:49,1.0,0.0,0.0,197971968.0,161165312.0,681787392.0,1056456704.0,0.0,0.0,0.0,0.0,13460.0,12990.0,6.863,23.529,48.039,0.0,0.0,21.569,2310531.0,7768780.0,0.0,0.0,0.300,0.370,0.290,
19-06 21:55:50,1.0,0.0,0.0,198070272.0,161165312.0,681787392.0,1056358400.0,0.0,0.0,0.0,4096.0,12619.0,12512.0,3.883,23.301,51.456,0.0,0.0,21.359,2168219.0,7373744.0,0.0,1.0,0.300,0.370,0.290,
19-06 21:55:51,0.0,0.0,0.0,198164480.0,161165312.0,681787392.0,1056264192.0,0.0,0.0,0.0,24576.0,13059.0,12641.0,2.105,25.263,53.684,0.0,0.0,18.947,2281814.0,7720190.0,0.0,2.0,0.300,0.370,0.290,
19-06 21:55:52,1.0,0.0,0.0,198418432.0,161165312.0,681787392.0,1056010240.0,0.0,0.0,0.0,0.0,13232.0,12960.0,4.950,23.762,50.495,0.0,0.0,20.792,2318108.0,7828644.0,0.0,0.0,0.280,0.370,0.290,
19-06 21:55:53,0.0,0.0,0.0,198684672.0,161165312.0,681787392.0,1055744000.0,0.0,0.0,0.0,0.0,13038.0,12764.0,3.093,23.711,52.577,0.0,0.0,20.619,2312458.0,7817674.0,0.0,0.0,0.280,0.370,0.290,
19-06 21:55:54,1.0,0.0,0.0,198696960.0,161165312.0,681787392.0,1055731712.0,0.0,0.0,0.0,0.0,13313.0,13173.0,4.950,23.762,50.495,0.0,0.0,20.792,2319520.0,7842230.0,0.0,0.0,0.280,0.370,0.290,
19-06 21:55:55,1.0,0.0,1.0,199458816.0,161165312.0,681787392.0,1054969856.0,0.0,0.0,0.0,4096.0,13580.0,12912.0,4.762,24.762,47.619,0.0,0.0,22.857,2419608.0,8215883.0,0.0,1.0,0.280,0.370,0.290,
19-06 21:55:56,1.0,0.0,0.0,199385088.0,161165312.0,681787392.0,1055043584.0,0.0,0.0,0.0,0.0,13879.0,12895.0,6.931,21.782,47.525,0.0,0.0,23.762,2527754.0,8520484.0,0.0,0.0,0.280,0.370,0.290,
19-06 21:55:57,1.0,0.0,0.0,199368704.0,161165312.0,681787392.0,1055059968.0,0.0,0.0,0.0,16384.0,13618.0,12720.0,4.902,20.588,49.020,0.0,0.0,25.490,2455663.0,8276358.0,0.0,2.0,0.340,0.380,0.290,
19-06 21:55:58,1.0,0.0,0.0,199344128.0,161165312.0,681787392.0,1055084544.0,0.0,0.0,0.0,0.0,14325.0,14294.0,5.051,20.202,47.475,0.0,0.0,27.273,2490144.0,8418592.0,0.0,0.0,0.340,0.380,0.290,
19-06 21:55:59,1.0,0.0,0.0,199536640.0,161165312.0,681787392.0,1054892032.0,0.0,0.0,0.0,0.0,14356.0,14289.0,5.263,27.368,47.368,0.0,0.0,20.0,2542251.0,8601766.0,0.0,0.0,0.340,0.380,0.290,
19-06 21:56:00,1.0,0.0,0.0,199663616.0,161165312.0,681787392.0,1054765056.0,0.0,0.0,0.0,0.0,14358.0,14190.0,6.796,19.417,46.602,0.0,0.0,27.184,2470492.0,8339912.0,0.0,0.0,0.340,0.380,0.290,
19-06 21:56:01,1.0,0.0,0.0,199790592.0,161165312.0,681787392.0,1054638080.0,0.0,0.0,0.0,0.0,13627.0,13102.0,2.913,29.126,45.631,0.0,0.0,22.330,2394888.0,8061700.0,0.0,0.0,0.340,0.380,0.290,
19-06 21:56:02,1.0,0.0,0.0,199946240.0,161165312.0,681791488.0,1054478336.0,0.0,0.0,0.0,12288.0,13467.0,13299.0,5.714,21.905,47.619,0.0,0.0,24.762,2342164.0,7957452.0,0.0,2.0,0.390,0.390,0.290,
19-06 21:56:03,1.0,0.0,0.0,200007680.0,161165312.0,681791488.0,1054416896.0,0.0,0.0,0.0,0.0,14025.0,13881.0,7.619,23.810,44.762,0.0,0.0,23.810,2416878.0,8157582.0,0.0,0.0,0.390,0.390,0.290,
19-06 21:56:04,1.0,0.0,0.0,200327168.0,161165312.0,681791488.0,1054097408.0,0.0,0.0,0.0,0.0,14343.0,13983.0,2.041,21.429,46.939,0.0,0.0,29.592,2514837.0,8475560.0,0.0,0.0,0.390,0.390,0.290,
19-06 21:56:05,1.0,0.0,0.0,200466432.0,161165312.0,681791488.0,1053958144.0,0.0,0.0,0.0,0.0,13657.0,13017.0,3.922,25.490,46.078,0.0,0.0,24.510,2424037.0,8199626.0,0.0,0.0,0.390,0.390,0.290,
19-06 21:56:06,1.0,0.0,0.0,200552448.0,161165312.0,681791488.0,1053872128.0,0.0,0.0,0.0,0.0,14522.0,14748.0,3.960,22.772,45.545,0.0,0.0,27.723,2482914.0,8394976.0,0.0,0.0,0.390,0.390,0.290,
19-06 21:56:07,1.0,0.0,0.0,200613888.0,161165312.0,681791488.0,1053810688.0,0.0,0.0,0.0,12288.0,14026.0,14288.0,7.071,21.212,48.485,0.0,0.0,23.232,2408300.0,8124632.0,0.0,2.0,0.360,0.380,0.290,
19-06 21:56:08,1.0,0.0,0.0,200814592.0,161165312.0,681791488.0,1053609984.0,0.0,0.0,0.0,0.0,13647.0,13325.0,6.542,27.103,45.794,0.0,0.0,20.561,2432267.0,8221724.0,0.0,0.0,0.360,0.380,0.290,
19-06 21:56:09,1.0,0.0,0.0,200970240.0,161165312.0,681791488.0,1053454336.0,0.0,0.0,0.0,0.0,13662.0,13807.0,4.808,28.846,46.154,0.0,0.0,20.192,2401729.0,8100544.0,0.0,0.0,0.360,0.380,0.290,
19-06 21:56:10,1.0,0.0,0.0,201117696.0,161165312.0,681791488.0,1053306880.0,0.0,0.0,0.0,28672.0,14611.0,14723.0,5.102,25.510,47.959,0.0,0.0,21.429,2513914.0,8485978.0,0.0,6.0,0.360,0.380,0.290,
19-06 21:56:11,1.0,0.0,0.0,201367552.0,161165312.0,681791488.0,1053057024.0,0.0,0.0,0.0,0.0,14288.0,14069.0,3.960,23.762,45.545,0.0,0.0,26.733,2530217.0,8563912.0,0.0,0.0,0.360,0.380,0.290,
