"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor-2cpus",,,,"User:","root"
"Cmdline:","dstat -tfvnrl --output c16.csv",,,,"Date:","21 Jun 2018 01:11:21 UTC"

"system","procs",,,"memory usage",,,,"paging",,"dsk/vda",,"system",,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"net/eth0",,"io/vda",,"load avg",,
"time","run","blk","new","used","buff","cach","free","in","out","read","writ","int","csw","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","recv","send","read","writ","1m","5m","15m"
21-06 01:11:21,0.000,0.0,0.150,530018304.0,121229312.0,654893056.0,791101440.0,0.0,0.0,4784.057,31444.058,1517.445,3928.958,4.542,1.668,93.779,0.009,0.0,0.002,4.325,1.421,93.111,0.005,0.0,1.138,0.0,0.0,0.251,0.479,1.480,1.400,1.210,
21-06 01:11:22,2.0,0.0,0.0,530423808.0,121229312.0,654897152.0,790691840.0,0.0,0.0,0.0,0.0,1447.0,3192.0,18.812,0.990,79.208,0.0,0.0,0.990,27.551,1.020,71.429,0.0,0.0,0.0,675666.0,103516.0,0.0,0.0,1.480,1.400,1.210,
21-06 01:11:23,2.0,0.0,0.0,530571264.0,121229312.0,654897152.0,790544384.0,0.0,0.0,0.0,0.0,4401.0,9221.0,75.0,6.250,18.750,0.0,0.0,0.0,71.134,10.309,15.464,0.0,0.0,3.093,2017236.0,336295.0,0.0,0.0,1.520,1.410,1.210,
21-06 01:11:24,1.0,0.0,0.0,530366464.0,121229312.0,654897152.0,790749184.0,0.0,0.0,0.0,0.0,4124.0,8935.0,70.833,6.250,22.917,0.0,0.0,0.0,68.687,7.071,19.192,0.0,0.0,5.051,1918274.0,327750.0,0.0,0.0,1.520,1.410,1.210,
21-06 01:11:25,3.0,0.0,0.0,530366464.0,121229312.0,654897152.0,790749184.0,0.0,0.0,0.0,0.0,3993.0,9019.0,74.227,4.124,21.649,0.0,0.0,0.0,73.469,7.143,15.306,0.0,0.0,4.082,1937490.0,332326.0,0.0,0.0,1.520,1.410,1.210,
21-06 01:11:26,3.0,0.0,0.0,530268160.0,121229312.0,654897152.0,790847488.0,0.0,0.0,0.0,0.0,4046.0,8574.0,79.798,6.061,14.141,0.0,0.0,0.0,67.368,10.526,20.0,0.0,0.0,2.105,1961808.0,330114.0,0.0,0.0,1.520,1.410,1.210,
21-06 01:11:27,2.0,0.0,0.0,530735104.0,121233408.0,654897152.0,790376448.0,0.0,0.0,0.0,28672.0,4145.0,9071.0,69.792,3.125,27.083,0.0,0.0,0.0,74.468,6.383,15.957,0.0,0.0,3.191,1975182.0,342329.0,0.0,2.0,1.520,1.410,1.210,
21-06 01:11:28,1.0,0.0,0.0,530636800.0,121233408.0,654897152.0,790474752.0,0.0,0.0,0.0,0.0,3609.0,8840.0,67.368,4.211,28.421,0.0,0.0,0.0,71.569,7.843,12.745,0.0,0.0,7.843,1863630.0,323779.0,0.0,0.0,1.560,1.420,1.220,
21-06 01:11:29,2.0,0.0,0.0,530702336.0,121233408.0,654897152.0,790409216.0,0.0,0.0,0.0,0.0,3837.0,8625.0,64.211,3.158,32.632,0.0,0.0,0.0,71.875,8.333,15.625,0.0,0.0,4.167,1826760.0,316815.0,0.0,0.0,1.560,1.420,1.220,
21-06 01:11:30,3.0,0.0,0.0,531017728.0,121233408.0,654897152.0,790093824.0,0.0,0.0,0.0,16384.0,4203.0,8616.0,77.895,4.211,17.895,0.0,0.0,0.0,68.687,7.071,19.192,0.0,0.0,5.051,1971898.0,331289.0,0.0,2.0,1.560,1.420,1.220,
